d,st,et,p,sp,dp,ct,fp
0,1257264298875036,1165407,19,39011,25,abortive,"0:74:2:1:3588675442:0,266:74:18:0:1110835337:3588675443,441:66:16:1:3588675443:1110835338,1010499:279:24:0:1110835338:3588675443,1010770:66:16:1:3588675443:1110835551,1010776:81:24:1:3588675443:1110835551,1011307:66:16:0:1110835551:3588675458,1011379:157:24:0:1110835551:3588675458,1011628:95:24:1:3588675458:1110835642,1015435:108:24:0:1110835642:3588675487,1015690:98:24:1:3588675487:1110835684,1019092:115:24:0:1110835684:3588675519,1019303:71:24:1:3588675519:1110835733,1020061:116:24:0:1110835733:3588675524,1020311:93:24:1:3588675524:1110835783,1020318:140:25:1:3588675551:1110835783,1020591:66:16:0:1110835783:3588675626,1165259:122:24:0:1110835783:3588675626,1165407:60:4:1:3588675626:0"
1,1257264298877487,150,2,48018,113,rst_during_handshake,"0:74:2:1:1118902217:0,150:60:20:0:0:1118902218"
0,1257264300938893,1084167,19,33996,25,abortive,"0:74:2:1:3625414957:0,245:74:18:0:1138972676:3625414958,390:66:16:1:3625414958:1138972677,1027822:279:24:0:1138972677:3625414958,1028004:66:16:1:3625414958:1138972890,1028009:81:24:1:3625414958:1138972890,1028345:66:16:0:1138972890:3625414973,1028347:157:24:0:1138972890:3625414973,1028564:95:24:1:3625414973:1138972981,1032324:108:24:0:1138972981:3625415002,1032506:97:24:1:3625415002:1138973023,1035924:114:24:0:1138973023:3625415033,1036089:71:24:1:3625415033:1138973071,1036390:116:24:0:1138973071:3625415038,1036573:92:24:1:3625415038:1138973121,1036580:140:25:1:3625415064:1138973121,1036841:66:16:0:1138973121:3625415139,1083996:122:24:0:1138973121:3625415139,1084167:60:4:1:3625415139:0"
1,1257264300958428,145,2,38249,113,rst_during_handshake,"0:74:2:1:1135694422:0,145:60:20:0:0:1135694423"
0,1257264304062397,1019233,19,49973,25,abortive,"0:74:2:1:3674292633:0,281:74:18:0:1199888511:3674292634,542:66:16:1:3674292634:1199888512,1001960:279:24:0:1199888512:3674292634,1002146:66:16:1:3674292634:1199888725,1002152:81:24:1:3674292634:1199888725,1002395:66:16:0:1199888725:3674292649,1002465:157:24:0:1199888725:3674292649,1002645:95:24:1:3674292649:1199888816,1006143:108:24:0:1199888816:3674292678,1006321:93:24:1:3674292678:1199888858,1008971:110:24:0:1199888858:3674292705,1009140:71:24:1:3674292705:1199888902,1009418:116:24:0:1199888902:3674292710,1009608:88:24:1:3674292710:1199888952,1009614:140:25:1:3674292732:1199888952,1009878:66:16:0:1199888952:3674292807,1019063:122:24:0:1199888952:3674292807,1019233:60:4:1:3674292807:0"
1,1257264304064904,152,2,43207,113,rst_during_handshake,"0:74:2:1:1189412853:0,152:60:20:0:0:1189412854"
0,1257264306100868,1090467,21,41189,25,abortive,"0:74:2:1:3713440988:0,243:74:18:0:1224540338:3713440989,387:66:16:1:3713440989:1224540339,1006711:279:24:0:1224540339:3713440989,1006897:66:16:1:3713440989:1224540552,1006902:81:24:1:3713440989:1224540552,1007148:66:16:0:1224540552:3713441004,1007220:157:24:0:1224540552:3713441004,1007399:95:24:1:3713441004:1224540643,1010866:108:24:0:1224540643:3713441033,1011043:96:24:1:3713441033:1224540685,1047270:66:16:0:1224540685:3713441063,1054002:113:24:0:1224540685:3713441063,1054193:71:24:1:3713441063:1224540732,1054526:66:16:0:1224540732:3713441068,1054538:116:24:0:1224540732:3713441068,1054742:91:24:1:3713441068:1224540782,1054774:140:25:1:3713441093:1224540782,1055054:66:16:0:1224540782:3713441168,1090322:122:24:0:1224540782:3713441168,1090467:60:4:1:3713441168:0"
1,1257264306103231,158,2,36111,113,rst_during_handshake,"0:74:2:1:1224961481:0,158:60:20:0:0:1224961482"
0,1257264308204047,1031203,19,56975,25,abortive,"0:74:2:1:3744954558:0,320:74:18:0:1254707531:3744954559,508:66:16:1:3744954559:1254707532,1003628:279:24:0:1254707532:3744954559,1003814:66:16:1:3744954559:1254707745,1003819:81:24:1:3744954559:1254707745,1004068:66:16:0:1254707745:3744954574,1004281:157:24:0:1254707745:3744954574,1004492:95:24:1:3744954574:1254707836,1007873:108:24:0:1254707836:3744954603,1008051:95:24:1:3744954603:1254707878,1010700:112:24:0:1254707878:3744954632,1010877:71:24:1:3744954632:1254707924,1011170:116:24:0:1254707924:3744954637,1011310:90:24:1:3744954637:1254707974,1011348:140:25:1:3744954661:1254707974,1011708:66:16:0:1254707974:3744954736,1031057:122:24:0:1254707974:3744954736,1031203:60:4:1:3744954736:0"
1,1257264308206519,147,2,39340,113,rst_during_handshake,"0:74:2:1:1259867064:0,147:60:20:0:0:1259867065"
