start_time,src_port,dst_port,close_type,packets
1257283710667598,32935,113,4,"0:2:0,146:20:1"
1257413984066055,33443,25,2,"0:2:1,249:18:0,397:16:1,1006689:24:0,1006877:16:1,1006881:24:1,1007138:16:0,1007196:24:0,1007372:24:1,1008694:24:0,1008875:24:1,1011276:24:0,1011443:24:1,1011740:24:0,1011929:24:1,1011936:25:1,1012199:16:0,1020002:24:0,1020183:4:1"
1257359400777961,33463,25,2,"0:2:1,272:18:0,461:16:1,1004819:24:0,1005006:16:1,1005012:24:1,1005260:16:0,1005345:24:0,1005523:24:1,1006823:24:0,1007003:24:1,1009202:24:0,1009372:24:1,1009670:24:0,1009857:24:1,1009864:25:1,1010126:16:0,1026672:24:0,1026849:4:1"
1257259171304222,33633,113,4,"0:2:0,153:20:1"
1257414001519221,33790,113,4,"0:2:0,151:20:1"
1257431544290129,34031,113,4,"0:2:0,194:20:1"
1257283795707560,34409,113,4,"0:2:0,149:20:1"
1257359407994057,34429,25,2,"0:2:1,247:18:0,393:16:1,1001130:24:0,1001320:16:1,1001325:24:1,1001583:16:0,1001661:24:0,1001843:24:1,1003075:24:0,1003251:24:1,1005656:24:0,1005826:24:1,1006125:24:0,1006308:24:1,1006315:25:1,1006580:16:0,1018799:24:0,1018948:4:1"
1257283666979057,34798,113,4,"0:2:0,147:20:1"
1257283654372423,34831,113,4,"0:2:0,146:20:1"
1257414000497683,34858,25,2,"0:2:1,250:18:0,398:16:1,1003341:24:0,1003530:16:1,1003535:24:1,1003787:16:0,1003873:24:0,1004048:24:1,1005342:24:0,1005518:24:1,1007861:24:0,1008036:24:1,1008326:24:0,1008511:24:1,1008517:25:1,1008779:16:0,1022814:24:0,1022963:4:1"
1257283745120988,35235,25,2,"0:2:1,251:18:0,398:16:1,1012491:24:0,1012678:16:1,1012684:24:1,1012930:16:0,1013016:24:0,1013191:24:1,1014468:24:0,1014652:24:1,1016929:24:0,1017096:24:1,1017378:24:0,1017580:24:1,1017586:25:1,1017861:16:0,1026246:24:0,1026393:4:1"
1257431563255460,35372,25,2,"0:2:1,249:18:0,396:16:1,1007196:24:0,1007382:16:1,1007387:24:1,1007638:16:0,1007688:24:0,1007862:24:1,1009189:24:0,1009364:24:1,1011956:24:0,1012172:24:1,1012450:24:0,1012638:24:1,1012645:25:1,1012916:16:0,1105895:24:0,1106041:4:1"
1257359407996516,35441,113,4,"0:2:0,151:20:1"
1257283655400739,35467,25,2,"0:2:1,249:18:0,394:16:1,1012043:24:0,1012225:16:1,1012231:24:1,1012483:16:0,1012586:24:0,1012764:24:1,1014167:24:0,1014339:24:1,1016725:24:0,1016869:24:1,1017149:24:0,1017344:24:1,1017352:25:1,1017622:16:0,5823710:24:0,5823857:4:1"
1257431553681505,35834,113,4,"0:2:0,149:20:1"
1257283676392146,35887,25,2,"0:2:1,252:18:0,398:16:1,1019879:24:0,1020063:16:1,1020068:24:1,1020328:16:0,1020385:24:0,1020561:24:1,1024367:24:0,1024546:24:1,1026881:24:0,1027027:24:1,1027308:24:0,1027497:24:1,1027504:25:1,1027772:16:0,1226100:24:0,1226246:4:1"
1257359392581102,36120,113,4,"0:2:0,150:20:1"
1257283778131254,36147,113,4,"0:2:0,148:20:1"
1257413981968491,36571,25,2,"0:2:1,275:18:0,448:16:1,1011646:24:0,1011836:16:1,1011841:24:1,1012091:16:0,1012168:24:0,1012348:24:1,1013657:24:0,1013829:24:1,1016213:24:0,1016385:24:1,1016687:24:0,1016866:24:1,1016873:25:1,1017135:16:0,1769802:24:0,1769958:4:1"
1257359422319451,36573,25,2,"0:2:1,252:18:0,398:16:1,1009290:24:0,1009479:16:1,1009485:24:1,1009740:16:0,1009795:24:0,1009974:24:1,1011257:24:0,1011431:24:1,1013792:24:0,1013976:24:1,1014257:24:0,1014439:24:1,1014446:25:1,1014723:16:0,1026788:24:0,1026983:4:1"
1257283766812513,36649,113,4,"0:2:0,148:20:1"
1257359422322083,36699,113,4,"0:2:0,180:20:1"
1257283745123545,36934,113,4,"0:2:0,150:20:1"
1257259207538597,37175,113,4,"0:2:0,150:20:1"
1257431567393642,37683,25,2,"0:2:1,254:18:0,400:16:1,1016083:24:0,1016267:16:1,1016273:24:1,1016525:16:0,1016614:24:0,1016794:24:1,1018053:24:0,1018200:24:1,1040776:24:0,1041005:24:1,1041841:24:0,1042071:24:1,1042078:25:1,1043018:16:0,1138064:24:0,1138211:4:1"
1257283654370000,37760,25,2,"0:2:1,252:18:0,397:16:1,1014449:24:0,1014650:16:1,1014657:24:1,1014908:16:0,1014979:24:0,1015154:24:1,1016502:24:0,1016687:24:1,1018984:24:0,1019153:24:1,1019431:24:0,1019627:24:1,1019633:25:1,1019900:16:0,1043268:24:0,1043414:4:1"
1257431545328632,37913,113,4,"0:2:0,132:20:1"
1257259195421714,38219,113,4,"0:2:0,151:20:1"
1257283655403251,38302,113,4,"0:2:0,147:20:1"
1257283818342181,38599,25,2,"0:2:1,458:18:0,649:16:1,1003861:24:0,1004035:16:1,1004071:24:1,1004312:16:0,1004361:24:0,1004541:24:1,1005792:24:0,1005967:24:1,1008135:24:0,1008311:24:1,1008601:24:0,1008790:24:1,1008797:25:1,1009060:16:0,1021588:24:0,1021731:4:1"
1257359391560089,38702,25,2,"0:2:1,276:18:0,471:16:1,1002502:24:0,1002688:16:1,1002693:24:1,1002946:16:0,1003029:24:0,1003208:24:1,1004629:24:0,1004853:24:1,1007398:24:0,1007569:24:1,1007852:24:0,1008023:24:1,1008030:25:1,1008306:16:0,1020638:24:0,1020787:4:1"
1257283672253017,38962,113,4,"0:2:0,148:20:1"
1257259178614179,39290,113,4,"0:2:0,217:20:1"
1257259171301765,39712,25,2,"0:2:1,295:18:0,471:16:1,1012428:24:0,1012614:16:1,1012619:24:1,1012865:16:0,1012946:24:0,1013120:24:1,1014354:24:0,1014533:24:1,1016676:24:0,1016822:24:1,1017111:24:0,1017297:24:1,1017305:25:1,1017567:16:0,1092049:24:0,1092201:4:1"
1257413985088741,39757,25,2,"0:2:1,249:18:0,396:16:1,1005930:24:0,1006115:16:1,1006121:24:1,1006376:16:0,1006461:24:0,1006637:24:1,1007900:24:0,1008078:24:1,1010437:24:0,1010613:24:1,1010890:24:0,1011075:24:1,1011082:25:1,1011357:16:0,1026734:24:0,1026883:4:1"
1257283795705207,39947,25,2,"0:2:1,246:18:0,395:16:1,1008549:24:0,1008733:16:1,1008738:24:1,1008984:16:0,1009054:24:0,1009230:24:1,1010486:24:0,1010660:24:1,1012926:24:0,1013098:24:1,1013442:24:0,1013615:24:1,1013641:25:1,1013902:16:0,1029261:24:0,1029408:4:1"
