d,st,et,p,sp,dp,ct,fp
0,1257264718852294,3023342,26,40202,80,abortive,"0:74:2:1:1735397193:0,14699:74:18:0:1597592014:1735397194,15273:66:16:1:1735397194:1597592015,16740:1514:16:1:1735397194:1597592015,16752:1514:16:1:1735398642:1597592015,232432:1514:16:1:1735397194:1597592015,244929:66:16:0:1597592015:1735398642,245546:1514:16:1:1735400090:1597592015,245559:1514:24:1:1735401538:1597592015,255627:78:16:0:1597592015:1735398642,256014:78:16:0:1597592015:1735398642,256247:1514:16:1:1735398642:1597592015,268870:66:16:0:1597592015:1735402986,269483:1514:16:1:1735402986:1597592015,288621:66:16:0:1597592015:1735404434,289214:1173:24:1:1735404434:1597592015,513736:1173:24:1:1735404434:1597592015,521328:66:16:0:1597592015:1735405541,521515:723:24:0:1597592015:1735405541,521516:66:17:0:1597592672:1735405541,522095:66:16:1:1735405541:1597592672,552395:66:16:1:1735405541:1597592673,3018727:66:17:1:1735405541:1597592673,3018728:66:20:1:1735405542:1597592673,3022854:66:16:0:1597592673:1735405542,3023342:60:4:1:1735405542:0"
0,1257266610910694,3005583,23,38395,80,abortive,"0:74:2:1:1333196338:0,184:74:18:0:1204182316:1333196339,780:66:16:1:1333196339:1204182317,2123:1514:16:1:1333196339:1204182317,2136:1514:16:1:1333197787:1204182317,2403:66:16:0:1204182317:1333197787,2406:66:16:0:1204182317:1333199235,3057:1514:16:1:1333199235:1204182317,3069:1514:24:1:1333200683:1204182317,3188:1514:16:1:1333202131:1204182317,3217:1173:24:1:1333203579:1204182317,3324:66:16:0:1204182317:1333200683,3328:66:16:0:1204182317:1333202131,3433:66:16:0:1204182317:1333203579,3436:66:16:0:1204182317:1333204686,36530:723:24:0:1204182317:1333204686,36531:66:17:0:1204182974:1333204686,37118:66:16:1:1333204686:1204182974,68424:66:16:1:1333204686:1204182975,3004974:66:17:1:1333204686:1204182975,3005117:66:16:0:1204182975:1333204687,3005143:66:20:1:1333204687:1204182975,3005583:60:4:1:1333204687:0"
0,1257267744849584,3004787,23,53142,80,abortive,"0:74:2:1:1934715150:0,184:74:18:0:1803953193:1934715151,700:66:16:1:1934715151:1803953194,2044:1514:16:1:1934715151:1803953194,2056:1514:16:1:1934716599:1803953194,2330:66:16:0:1803953194:1934716599,2334:66:16:0:1803953194:1934718047,2942:1514:16:1:1934718047:1803953194,2954:1514:24:1:1934719495:1803953194,3040:1514:16:1:1934720943:1803953194,3059:1173:24:1:1934722391:1803953194,3210:66:16:0:1803953194:1934719495,3213:66:16:0:1803953194:1934720943,3307:66:16:0:1803953194:1934722391,3310:66:16:0:1803953194:1934723498,3466:723:24:0:1803953194:1934723498,3467:66:17:0:1803953851:1934723498,3975:66:16:1:1934723498:1803953851,40685:66:16:1:1934723498:1803953852,3004128:66:17:1:1934723498:1803953852,3004309:66:16:0:1803953852:1934723499,3004313:66:20:1:1934723499:1803953852,3004787:60:4:1:1934723499:0"
0,1257303053823257,3004341,23,46752,80,abortive,"0:74:2:1:1568466264:0,154:74:18:0:1430619899:1568466265,685:66:16:1:1568466265:1430619900,2214:1514:16:1:1568466265:1430619900,2226:1514:16:1:1568467713:1430619900,2497:66:16:0:1430619900:1568467713,2500:66:16:0:1430619900:1568469161,3158:1514:16:1:1568469161:1430619900,3170:1514:24:1:1568470609:1430619900,3297:1514:16:1:1568472057:1430619900,3332:1173:24:1:1568473505:1430619900,3424:66:16:0:1430619900:1568470609,3428:66:16:0:1430619900:1568472057,3522:66:16:0:1430619900:1568473505,3550:66:16:0:1430619900:1568474612,3708:723:24:0:1430619900:1568474612,3709:66:17:0:1430620557:1568474612,4256:66:16:1:1568474612:1430620557,37852:66:16:1:1568474612:1430620558,3003688:66:17:1:1568474612:1430620558,3003832:66:20:1:1568474613:1430620558,3003850:66:16:0:1430620558:1568474613,3004341:60:4:1:1568474613:0"
0,1257377559837872,3004676,23,55173,80,abortive,"0:74:2:1:1653287124:0,152:74:18:0:1528568519:1653287125,669:66:16:1:1653287125:1528568520,2198:1514:16:1:1653287125:1528568520,2210:1514:16:1:1653288573:1528568520,2478:66:16:0:1528568520:1653288573,2481:66:16:0:1528568520:1653290021,3123:1514:16:1:1653290021:1528568520,3135:1514:24:1:1653291469:1528568520,3244:1514:16:1:1653292917:1528568520,3272:1173:24:1:1653294365:1528568520,3390:66:16:0:1528568520:1653291469,3393:66:16:0:1528568520:1653292917,3489:66:16:0:1528568520:1653294365,3510:66:16:0:1528568520:1653295472,3663:723:24:0:1528568520:1653295472,3663:66:17:0:1528569177:1653295472,4183:66:16:1:1653295472:1528569177,37116:66:16:1:1653295472:1528569178,3004080:66:17:1:1653295472:1528569178,3004174:66:20:1:1653295473:1528569178,3004217:66:16:0:1528569178:1653295473,3004676:60:4:1:1653295473:0"
0,1257389492849139,3003953,23,60182,80,abortive,"0:74:2:1:4097639812:0,173:74:18:0:3957358094:4097639813,476:66:16:1:4097639813:3957358095,1828:1514:16:1:4097639813:3957358095,1853:1514:16:1:4097641261:3957358095,2123:66:16:0:3957358095:4097641261,2126:66:16:0:3957358095:4097642709,2592:1514:16:1:4097642709:3957358095,2605:1514:24:1:4097644157:3957358095,2617:1514:16:1:4097645605:3957358095,2627:1173:24:1:4097647053:3957358095,2910:66:16:0:3957358095:4097644157,2914:66:16:0:3957358095:4097645605,2916:66:16:0:3957358095:4097647053,2919:66:16:0:3957358095:4097648160,3047:723:24:0:3957358095:4097648160,3047:66:17:0:3957358752:4097648160,3441:66:16:1:4097648160:3957358752,40270:66:16:1:4097648160:3957358753,3003505:66:17:1:4097648160:3957358753,3003509:66:20:1:4097648161:3957358753,3003665:66:16:0:3957358753:4097648161,3003953:60:4:1:4097648161:0"
0,1257421573837158,3003958,23,45222,80,abortive,"0:74:2:1:355474077:0,174:74:18:0:220169854:355474078,480:66:16:1:355474078:220169855,1794:1514:16:1:355474078:220169855,1806:1514:16:1:355475526:220169855,2076:66:16:0:220169855:355475526,2082:66:16:0:220169855:355476974,2551:1514:16:1:355476974:220169855,2563:1514:24:1:355478422:220169855,2576:1514:16:1:355479870:220169855,2585:1173:24:1:355481318:220169855,2871:66:16:0:220169855:355478422,2874:66:16:0:220169855:355479870,2878:66:16:0:220169855:355481318,2881:66:16:0:220169855:355482425,3021:723:24:0:220169855:355482425,3022:66:17:0:220170512:355482425,3417:66:16:1:355482425:220170512,41539:66:16:1:355482425:220170513,3003525:66:17:1:355482425:220170513,3003529:66:20:1:355482426:220170513,3003678:66:16:0:220170513:355482426,3003958:60:4:1:355482426:0"
0,1257422212877020,9000951,3,33090,80,incomplete_no_synack,"0:74:2:1:1776252794:0,2999569:74:2:1:1776252794:0,9000951:74:2:1:1776252794:0"
0,1257439678813929,3004372,23,50510,80,abortive,"0:74:2:1:785445033:0,189:74:18:0:639819504:785445034,505:66:16:1:785445034:639819505,1872:1514:16:1:785445034:639819505,1897:1514:16:1:785446482:639819505,2159:66:16:0:639819505:785446482,2162:66:16:0:639819505:785447930,2633:1514:16:1:785447930:639819505,2645:1514:24:1:785449378:639819505,2658:1514:16:1:785450826:639819505,2667:1173:24:1:785452274:639819505,2950:66:16:0:639819505:785449378,2954:66:16:0:639819505:785450826,2957:66:16:0:639819505:785452274,2960:66:16:0:639819505:785453381,3092:723:24:0:639819505:785453381,3093:66:17:0:639820162:785453381,3487:66:16:1:785453381:639820162,37575:66:16:1:785453381:639820163,3003692:66:17:1:785453381:639820163,3003719:66:20:1:785453382:639820163,3003886:66:16:0:639820163:785453382,3004372:60:4:1:785453382:0"
0,1257446066791113,3004132,23,56185,80,abortive,"0:74:2:1:2168430567:0,189:74:18:0:2032145696:2168430568,517:66:16:1:2168430568:2032145697,1847:1514:16:1:2168430568:2032145697,1860:1514:16:1:2168432016:2032145697,2133:66:16:0:2032145697:2168432016,2136:66:16:0:2032145697:2168433464,2604:1514:16:1:2168433464:2032145697,2616:1514:24:1:2168434912:2032145697,2628:1514:16:1:2168436360:2032145697,2638:1173:24:1:2168437808:2032145697,2921:66:16:0:2032145697:2168434912,2924:66:16:0:2032145697:2168436360,2928:66:16:0:2032145697:2168437808,2930:66:16:0:2032145697:2168438915,3058:723:24:0:2032145697:2168438915,3059:66:17:0:2032146354:2168438915,3451:66:16:1:2168438915:2032146354,40065:66:16:1:2168438915:2032146355,3003637:66:17:1:2168438915:2032146355,3003637:66:20:1:2168438916:2032146355,3003821:66:16:0:2032146355:2168438916,3004132:60:4:1:2168438916:0"
