d,st,et,p,sp,dp,ct,fp
0,1257257908761326,0,1,50608,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257908761414,0,1,15790,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257912759650,3921731,3,23347,80,incomplete_no_ack,"0:60:2:1:3527673088:0,149:60:18:0:2236005918:3527673089,3921731:60:18:0:2236005918:3527673089"
0,1257257916757908,0,1,59281,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257920756302,193,2,38982,80,incomplete_no_ack,"0:60:2:1:3527673088:0,193:60:18:0:2367028691:3527673089"
0,1257257924754445,0,1,24003,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257928752750,143,2,15719,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:2486232982:3527673089"
0,1257257932751208,201,2,47401,80,incomplete_no_ack,"0:60:2:1:3527673088:0,201:60:18:0:2560802157:3527673089"
0,1257257936749336,0,1,53197,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257940747625,142,2,47776,80,incomplete_no_ack,"0:60:2:1:3527673088:0,142:60:18:0:2674860548:3527673089"
0,1257257944746032,194,2,24804,80,incomplete_no_ack,"0:60:2:1:3527673088:0,194:60:18:0:2747048091:3527673089"
0,1257257948744212,0,1,14184,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257952742474,144,2,18214,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:2861451172:3527673089"
0,1257257956740789,147,2,6016,80,incomplete_no_ack,"0:60:2:1:3527673088:0,147:60:18:0:2937520137:3527673089"
0,1257257960739103,190,2,50284,80,incomplete_no_ack,"0:60:2:1:3527673088:0,190:60:18:0:2989893094:3527673089"
0,1257257964737390,145,2,4905,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3059450861:3527673089"
0,1257257968735703,175,2,60431,80,incomplete_no_ack,"0:60:2:1:3527673088:0,175:60:18:0:3111713693:3527673089"
0,1257257972733966,147,2,42412,80,incomplete_no_ack,"0:60:2:1:3527673088:0,147:60:18:0:3181965279:3527673089"
0,1257257976732241,145,2,52409,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3233536039:3527673089"
0,1257257980730513,144,2,44576,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:3299941487:3527673089"
0,1257257984728800,0,1,20267,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257988727107,143,2,7665,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:3434426309:3527673089"
0,1257257992725388,127,2,26622,80,incomplete_no_ack,"0:60:2:1:3527673088:0,127:60:18:0:3497702275:3527673089"
0,1257257996723643,159,2,60355,80,incomplete_no_ack,"0:60:2:1:3527673088:0,159:60:18:0:3559577243:3527673089"
0,1257258715760362,0,1,32982,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258715760476,0,1,36523,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258719760797,0,1,7170,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258723761137,0,1,48477,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258727761528,0,1,24186,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258731761902,0,1,35868,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258735762346,0,1,5829,80,incomplete_no_synack,0:60:2:1:3527673088:0
