d,st,et,p,sp,dp,ct,fp
0,1257257947820528,0,1,48940,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257947820909,0,1,52215,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257951819856,0,1,41178,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257955818452,0,1,57989,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257959816926,0,1,4405,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257963815222,0,1,60313,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257967813505,0,1,20080,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257971811992,0,1,17513,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257975810154,0,1,17577,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257979808446,0,1,5387,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257983806877,0,1,46665,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257987805175,3077838,3,2499,80,incomplete_no_ack,"0:60:2:1:3527673088:0,201:60:18:0:3417457960:3527673089,3077838:60:18:0:3417457960:3527673089"
0,1257257991803459,94659256,7,56649,80,incomplete_no_ack,"0:60:2:1:3527673088:0,172:60:18:0:3485327894:3527673089,4279671:60:18:0:3485327894:3527673089,10279810:60:18:0:3485327894:3527673089,22280087:60:18:0:3485327894:3527673089,46480616:60:18:0:3485327894:3527673089,94659256:60:18:0:3485327894:3527673089"
0,1257257995801554,93659731,7,36821,80,incomplete_no_ack,"0:60:2:1:3527673088:0,202:60:18:0:3536538772:3527673089,3481663:60:18:0:3536538772:3527673089,9481802:60:18:0:3536538772:3527673089,21482075:60:18:0:3536538772:3527673089,45482618:60:18:0:3536538772:3527673089,93659731:60:18:0:3536538772:3527673089"
0,1257257999799844,0,1,30054,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258003798122,3485264,3,59698,80,incomplete_no_ack,"0:60:2:1:3527673088:0,150:60:18:0:3658162736:3527673089,3485264:60:18:0:3658162736:3527673089"
0,1257258007797695,10085952,4,34990,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3728861380:3527673089,4085812:60:18:0:3728861380:3527673089,10085952:60:18:0:3728861380:3527673089"
0,1257258011797924,9285789,4,60144,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:3794677602:3527673089,3285662:60:18:0:3794677602:3527673089,9285789:60:18:0:3794677602:3527673089"
0,1257258015798161,45476596,6,23735,80,incomplete_no_ack,"0:60:2:1:3527673088:0,141:60:18:0:3853380590:3527673089,3285576:60:18:0:3853380590:3527673089,9285641:60:18:0:3853380590:3527673089,21485887:60:18:0:3853380590:3527673089,45476596:60:18:0:3853380590:3527673089"
