start_time,src_port,dst_port,close_type,packets
1257263740068500,33203,25,2,"0:2:1,242:18:0,387:16:1,1019730:24:0,1019943:16:1,1019948:24:1,1020195:16:0,1020250:24:0,1020426:24:1,1026852:24:0,1027012:24:1,1030073:24:0,1030297:24:1,1030790:24:0,1031009:24:1,1031015:25:1,1031283:16:0,1123064:24:0,1123212:4:1"
1257372241995894,33206,113,4,"0:2:0,153:20:1"
1257343077434563,33221,25,2,"0:2:1,405:18:0,602:16:1,1000030:24:0,1000218:16:1,1000223:24:1,1000501:16:0,1000590:24:0,1000770:24:1,1002217:24:0,1002396:24:1,1004834:24:0,1005031:24:1,1005361:24:0,1005583:24:1,1005589:25:1,1005863:16:0,1018918:24:0,1019063:4:1"
1257372247108748,33234,25,2,"0:2:1,248:18:0,395:16:1,1010657:24:0,1010844:16:1,1010850:24:1,1011101:16:0,1011178:24:0,1011356:24:1,1012586:24:0,1012764:24:1,1015271:24:0,1015440:24:1,1015717:24:0,1015901:24:1,1015907:25:1,1016177:16:0,1030862:24:0,1031011:4:1"
1257343148299416,33467,113,4,"0:2:0,154:20:1"
1257260102917943,33518,25,2,"0:2:1,298:18:0,517:16:1,1011825:24:0,1012046:16:1,1012051:24:1,1012366:16:0,1012377:24:0,1012568:24:1,1013883:24:0,1014093:24:1,1016698:24:0,1016916:24:1,1017365:24:0,1017552:24:1,1017586:25:1,1017902:16:0,1032502:24:0,1032649:4:1"
1257260296537324,33581,25,2,"0:2:1,462:18:0,673:16:1,1009900:24:0,1010125:16:1,1010131:24:1,1010401:16:0,1010449:24:0,1010625:24:1,1011969:24:0,1012149:24:1,1014552:24:0,1014762:24:1,1015095:24:0,1015280:24:1,1015286:25:1,1015545:16:0,1027758:24:0,1027904:4:1"
1257327292882687,33682,113,4,"0:2:0,149:20:1"
1257260225301893,33739,25,2,"0:2:1,342:18:0,523:16:1,1014274:24:0,1014466:16:1,1014471:24:1,1015087:16:0,1015138:24:0,1015337:24:1,1017117:24:0,1017325:24:1,1019719:24:0,1019886:24:1,1020236:24:0,1020466:24:1,1020472:25:1,1020777:16:0,1043531:24:0,1043693:4:1"
1257260221169648,33821,113,4,"0:2:0,150:20:1"
