d,st,et,p,sp,dp,ct,fp
0,1257257923811947,0,1,12812,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257923811947,0,1,57356,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257927810211,0,1,25513,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257931808660,0,1,46978,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257935806936,0,1,9351,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257939805071,0,1,42499,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257943803390,0,1,40164,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257947801693,0,1,42597,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257951799946,0,1,27864,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257955798262,22286146,13,3427,80,invalid_ack,"0:60:2:1:3527673088:0,151:60:18:0:2915635093:3527673089,730:60:16:1:345298:2915635094,923:60:16:0:2915635094:3527673089,4284070:60:18:0:2915635093:3527673089,4284899:60:16:1:345298:2915635094,4285101:60:16:0:2915635094:3527673089,10284233:60:18:0:2915635093:3527673089,10285403:60:16:1:345298:2915635094,10285542:60:16:0:2915635094:3527673089,22284494:60:18:0:2915635093:3527673089,22285980:60:16:1:345298:2915635094,22286146:60:16:0:2915635094:3527673089"
0,1257257959796583,0,1,2915,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257963794932,0,1,9580,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257967793445,0,1,48749,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257971791733,0,1,22102,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257975789845,0,1,42374,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257979788140,0,1,57834,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257983786436,0,1,43247,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257987784854,9499106,10,9842,80,invalid_ack,"0:60:2:1:3527673088:0,151:60:18:0:3409148685:3527673089,669:60:16:1:345298:3409148686,845:60:16:0:3409148686:3527673089,3498169:60:18:0:3409148685:3527673089,3499012:60:16:1:345298:3409148686,3499188:60:16:0:3409148686:3527673089,9498307:60:18:0:3409148685:3527673089,9498920:60:16:1:345298:3409148686,9499106:60:16:0:3409148686:3527673089"
0,1257257991783132,21300379,11,45487,80,invalid_ack,"0:60:2:1:3527673088:0,139:60:18:0:3481371668:3527673089,1169:60:16:1:345298:3481371669,1307:60:16:0:3481371669:3527673089,3099987:60:18:0:3481371668:3527673089,3101532:60:16:1:345298:3481371669,3101676:60:16:0:3481371669:3527673089,9100113:60:18:0:3481371668:3527673089,9100918:60:16:1:345298:3481371669,9101115:60:16:0:3481371669:3527673089,21300379:60:18:0:3481371668:3527673089"
0,1257257995781421,10301931,8,39461,80,invalid_ack,"0:60:2:1:3527673088:0,150:60:18:0:3537222119:3527673089,725:60:16:1:345298:3537222120,870:60:16:0:3537222120:3527673089,4101805:60:18:0:3537222119:3527673089,4103188:60:16:1:345298:3537222120,4103329:60:16:0:3537222120:3527673089,10301931:60:18:0:3537222119:3527673089"
0,1257257999779773,0,1,54910,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258003777954,9705573,6,10560,80,invalid_ack,"0:60:2:1:3527673088:0,146:60:18:0:3670436412:3527673089,839:60:16:1:345298:3670436413,978:60:16:0:3670436413:3527673089,3505440:60:18:0:3670436412:3527673089,9705573:60:18:0:3670436412:3527673089"
0,1257258007777510,9906128,4,58211,80,incomplete_no_ack,"0:60:2:1:3527673088:0,152:60:18:0:3733595335:3527673089,3905975:60:18:0:3733595335:3527673089,9906128:60:18:0:3733595335:3527673089"
0,1257258011777747,4305825,3,3790,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:3794498970:3527673089,4305825:60:18:0:3794498970:3527673089"
0,1257258730803293,0,1,55616,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258730803594,0,1,18386,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258734804009,0,1,9617,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258738804329,0,1,6681,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258742804646,0,1,54928,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258746804885,0,1,54687,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258750805307,0,1,60870,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258754805649,22264493,5,47582,80,incomplete_no_ack,"0:60:2:1:3527673088:0,169:60:18:0:2571698536:3527673089,4064098:60:18:0:2571698536:3527673089,10064227:60:18:0:2571698536:3527673089,22264493:60:18:0:2571698536:3527673089"
0,1257258758806092,0,1,59814,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258762806536,0,1,23439,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258766806730,0,1,11339,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258770807111,9663096,4,48957,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:2819115786:3527673089,3662957:60:18:0:2819115786:3527673089,9663096:60:18:0:2819115786:3527673089"
0,1257258774807202,10460606,4,10598,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:2880335715:3527673089,4462992:60:18:0:2880335715:3527673089,10460606:60:18:0:2880335715:3527673089"
0,1257258778807663,0,1,39279,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258782807860,0,1,56484,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258786808314,21862528,5,24204,80,incomplete_no_ack,"0:60:2:1:3527673088:0,149:60:18:0:3070685292:3527673089,3862127:60:18:0:3070685292:3527673089,9862244:60:18:0:3070685292:3527673089,21862528:60:18:0:3070685292:3527673089"
