d,st,et,p,sp,dp,ct,fp
0,1257257937797699,0,1,44121,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257937797974,0,1,14470,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257941796384,0,1,39797,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257945794774,0,1,16181,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257949793092,0,1,44112,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257953791394,0,1,18053,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257957789686,0,1,43780,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257961788001,0,1,50654,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257965786316,0,1,14545,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257969784628,9499263,10,44961,80,invalid_ack,"0:60:2:1:3527673088:0,168:60:18:0:3132734430:3527673089,647:60:16:1:345298:3132734431,783:60:16:0:3132734431:3527673089,3498008:60:18:0:3132734430:3527673089,3498921:60:16:1:345298:3132734431,3499078:60:16:0:3132734431:3527673089,9498142:60:18:0:3132734430:3527673089,9499113:60:16:1:345298:3132734431,9499263:60:16:0:3132734431:3527673089"
0,1257257973782913,0,1,11180,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257977781199,0,1,55654,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257981779482,9704165,10,26315,80,invalid_ack,"0:60:2:1:3527673088:0,145:60:18:0:3324137289:3527673089,590:60:16:1:345298:3324137290,729:60:16:0:3324137290:3527673089,3503447:60:18:0:3324137289:3527673089,3504365:60:16:1:345298:3324137290,3504501:60:16:0:3324137290:3527673089,9703544:60:18:0:3324137289:3527673089,9704026:60:16:1:345298:3324137290,9704165:60:16:0:3324137290:3527673089"
0,1257257985777774,0,1,6001,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257989776040,0,1,5419,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257993774336,9709583,10,24455,80,invalid_ack,"0:60:2:1:3527673088:0,144:60:18:0:3507656044:3527673089,575:60:16:1:345298:3507656045,714:60:16:0:3507656045:3527673089,3708848:60:18:0:3507656044:3527673089,3709314:60:16:1:345298:3507656045,3709451:60:16:0:3507656045:3527673089,9708970:60:18:0:3507656044:3527673089,9709443:60:16:1:345298:3507656045,9709583:60:16:0:3507656045:3527673089"
0,1257257997772608,9910787,8,46330,80,invalid_ack,"0:60:2:1:3527673088:0,145:60:18:0:3565522420:3527673089,885:60:16:1:345298:3565522421,1069:60:16:0:3565522421:3527673089,3910653:60:18:0:3565522420:3527673089,3911428:60:16:1:345298:3565522421,3911571:60:16:0:3565522421:3527673089,9910787:60:18:0:3565522420:3527673089"
