d,st,et,p,sp,dp,ct,fp
0,1257257925801046,0,1,55933,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257925801169,0,1,17066,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257929799276,0,1,31845,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257933797756,0,1,55516,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257937795891,0,1,31611,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257941794323,0,1,39021,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257945792470,0,1,53622,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257949790816,0,1,48219,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257953789116,0,1,34559,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257957787406,0,1,43732,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257961785737,0,1,4319,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257965784064,0,1,29063,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257969782365,9300396,4,37059,80,incomplete_no_ack,"0:60:2:1:3527673088:0,151:60:18:0:3129988991:3527673089,3300250:60:18:0:3129988991:3527673089,9300396:60:18:0:3129988991:3527673089"
0,1257257973780816,0,1,28641,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257977778952,0,1,41449,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257981777380,22505932,5,23152,80,incomplete_no_ack,"0:60:2:1:3527673088:0,201:60:18:0:3315313069:3527673089,4305541:60:18:0:3315313069:3527673089,10305676:60:18:0:3315313069:3527673089,22505932:60:18:0:3315313069:3527673089"
0,1257257985775522,0,1,35433,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257989773802,0,1,41675,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257993772077,9911237,4,8848,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3511486118:3527673089,3911089:60:18:0:3511486118:3527673089,9911237:60:18:0:3511486118:3527673089"
0,1257257997770363,9513034,4,59352,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:3573963271:3527673089,3512906:60:18:0:3573963271:3527673089,9513034:60:18:0:3573963271:3527673089"
0,1257258001768653,133,2,3766,80,incomplete_no_ack,"0:60:2:1:3527673088:0,133:60:18:0:3632691038:3527673089"
0,1257258005767293,9716280,4,17253,80,incomplete_no_ack,"0:60:2:1:3527673088:0,181:60:18:0:3698432228:3527673089,3716143:60:18:0:3698432228:3527673089,9716280:60:18:0:3698432228:3527673089"
0,1257258009767582,9116067,4,53107,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3765521885:3527673089,3115930:60:18:0:3765521885:3527673089,9116067:60:18:0:3765521885:3527673089"
0,1257258013767820,10115952,4,18564,80,incomplete_no_ack,"0:60:2:1:3527673088:0,150:60:18:0:3819389055:3527673089,4115809:60:18:0:3819389055:3527673089,10115952:60:18:0:3819389055:3527673089"
0,1257258732802046,3267173,3,8801,80,incomplete_no_ack,"0:60:2:1:3527673088:0,180:60:18:0:2220518562:3527673089,3267173:60:18:0:2220518562:3527673089"
0,1257258732802398,0,1,38232,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258736802889,0,1,46152,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258740803238,0,1,45302,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258744803545,0,1,47339,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258748803894,0,1,21455,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258752804230,0,1,44436,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258756804761,0,1,53370,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258760804952,0,1,36805,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258764805270,0,1,33885,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258768805660,0,1,42927,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258772805943,0,1,38794,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258776806288,0,1,29092,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258780806608,0,1,46021,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258784806942,0,1,25981,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258788807290,0,1,49760,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258792807715,21063260,5,10015,80,incomplete_no_ack,"0:60:2:1:3527673088:0,196:60:18:0:3158097084:3527673089,3062851:60:18:0:3158097084:3527673089,9062967:60:18:0:3158097084:3527673089,21063260:60:18:0:3158097084:3527673089"
0,1257258796807954,0,1,58912,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258800808371,93864389,7,8004,80,incomplete_no_ack,"0:60:2:1:3527673088:0,204:60:18:0:3280935266:3527673089,3462375:60:18:0:3280935266:3527673089,9462502:60:18:0:3280935266:3527673089,21462788:60:18:0:3280935266:3527673089,45663307:60:18:0:3280935266:3527673089,93864389:60:18:0:3280935266:3527673089"
0,1257258804808559,9862420,4,37900,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:3352282994:3527673089,3862289:60:18:0:3352282994:3527673089,9862420:60:18:0:3352282994:3527673089"
