start_time,src_port,dst_port,close_type,packets
1257299716132822,32869,25,2,"0:2:1,244:18:0,390:16:1,1008569:24:0,1008754:16:1,1008759:24:1,1009007:16:0,1009075:24:0,1009249:24:1,1010480:24:0,1010650:24:1,1013719:24:0,1013888:24:1,1014166:24:0,1014351:24:1,1014358:25:1,1014627:16:0,1023094:24:0,1023244:4:1"
1257299741885129,33057,113,4,"0:2:0,151:20:1"
1257264301436564,33250,113,4,"0:2:0,152:20:1"
1257264331360207,33565,113,4,"0:2:0,150:20:1"
1257425795935816,33584,25,2,"0:2:1,244:18:0,389:16:1,1013132:24:0,1013374:16:1,1013380:24:1,1021120:16:0,1021207:24:0,1021421:24:1,1029573:24:0,1029804:24:1,1032932:24:0,1033096:24:1,1033391:24:0,1033572:24:1,1033579:25:1,1033841:16:0,1049406:24:0,1049554:4:1"
1257425819610168,33618,25,2,"0:2:1,249:18:0,398:16:1,1011033:24:0,1011215:16:1,1011219:24:1,1011466:16:0,1011523:24:0,1011705:24:1,1013002:24:0,1013176:24:1,1016384:24:0,1016602:24:1,1016906:24:0,1017119:24:1,1017126:25:1,1017490:16:0,1029182:24:0,1029326:4:1"
1257299724402530,33692,113,4,"0:2:0,148:20:1"
1257346087946559,33724,113,4,"0:2:0,170:20:1"
1257285188789876,34018,25,2,"0:2:1,250:18:0,397:16:1,1008872:24:0,1009063:16:1,1009068:24:1,1009318:16:0,1009390:24:0,1009561:24:1,1010846:24:0,1011023:24:1,1013618:24:0,1013791:24:1,1014068:24:0,1014252:24:1,1014259:25:1,1014529:16:0,1034809:24:0,1034958:4:1"
1257285159807655,34478,113,4,"0:2:0,147:20:1"
1257346083854962,34494,25,2,"0:2:1,446:18:0,622:16:1,1002837:24:0,1003049:16:1,1003055:24:1,1003312:16:0,1003382:24:0,1003560:24:1,1004847:24:0,1005020:24:1,1007879:24:0,1008047:24:1,1008311:24:0,1008497:24:1,1008503:25:1,1008774:16:0,1020479:24:0,1020732:4:1"
1257264327253110,34647,113,4,"0:2:0,154:20:1"
1257299778423158,35085,113,4,"0:2:0,150:20:1"
