d,st,et,p,sp,dp,ct,fp
1,1257257948820079,0,1,40779,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257948820535,0,1,17322,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257952818803,0,1,29756,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257956817272,0,1,17603,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257960815429,0,1,30829,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257964813725,0,1,14057,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257968812035,0,1,12235,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257972810313,0,1,35669,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257976808585,21275426,13,36491,80,invalid_ack,"0:60:2:1:3527673088:0,147:60:18:0:3248409550:3527673089,995:60:16:1:345298:3248409551,1137:60:16:0:3248409551:3527673089,3074200:60:18:0:3248409550:3527673089,3074675:60:16:1:345298:3248409551,3074795:60:16:0:3248409551:3527673089,9074340:60:18:0:3248409550:3527673089,9074802:60:16:1:345298:3248409551,9074941:60:16:0:3248409551:3527673089,21274599:60:18:0:3248409550:3527673089,21275287:60:16:1:345298:3248409551,21275426:60:16:0:3248409551:3527673089"
1,1257257980807042,0,1,11064,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257984805153,0,1,17774,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257988803432,0,1,42901,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257992801696,94460648,13,21449,80,invalid_ack,"0:60:2:1:3527673088:0,144:60:18:0:3485651309:3527673089,589:60:16:1:345298:3485651310,729:60:16:0:3485651310:3527673089,4081480:60:18:0:3485651309:3527673089,4083065:60:16:1:345298:3485651310,4083204:60:16:0:3485651310:3527673089,10281604:60:18:0:3485651309:3527673089,10282248:60:16:1:345298:3485651310,10282388:60:16:0:3485651310:3527673089,22281873:60:18:0:3485651309:3527673089,46282419:60:18:0:3485651309:3527673089,94460648:60:18:0:3485651309:3527673089"
1,1257257996799958,93261040,11,10574,80,invalid_ack,"0:60:2:1:3527673088:0,143:60:18:0:3561236744:3527673089,745:60:16:1:345298:3561236745,883:60:16:0:3561236745:3527673089,3083257:60:18:0:3561236744:3527673089,3084255:60:16:1:345298:3561236745,3084446:60:16:0:3561236745:3527673089,9083418:60:18:0:3561236744:3527673089,21083667:60:18:0:3561236744:3527673089,45084053:60:18:0:3561236744:3527673089,93261040:60:18:0:3561236744:3527673089"
1,1257258000798217,0,1,60362,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257258004796596,1148,4,28147,80,invalid_ack,"0:60:2:1:3527673088:0,144:60:18:0:3687212548:3527673089,954:60:16:1:345298:3687212549,1148:60:16:0:3687212549:3527673089"
1,1257258008796613,9887035,4,16663,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:3738243040:3527673089,3886887:60:18:0:3738243040:3527673089,9887035:60:18:0:3738243040:3527673089"
