d,st,et,p,sp,dp,ct,fp
0,1257257931810544,0,1,5085,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257931810721,0,1,15813,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257935809176,0,1,50919,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257939807386,0,1,50922,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257943805678,0,1,7913,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257947803975,0,1,58651,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257951802426,0,1,3795,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257955800740,22282020,5,34496,80,incomplete_no_ack,"0:60:2:1:3527673088:0,151:60:18:0:2916514318:3527673089,4281612:60:18:0:2916514318:3527673089,10281760:60:18:0:2916514318:3527673089,22282020:60:18:0:2916514318:3527673089"
0,1257257959799134,0,1,54685,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257963797387,0,1,44464,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257967795724,0,1,37819,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257971794157,0,1,27511,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257975792256,0,1,1834,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257979790536,0,1,17403,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257983788930,0,1,8610,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257987787127,9696062,4,38986,80,incomplete_no_ack,"0:60:2:1:3527673088:0,271:60:18:0:3415759863:3527673089,3695914:60:18:0:3415759863:3527673089,9696062:60:18:0:3415759863:3527673089"
0,1257257991785362,94277546,7,10981,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:3484326404:3527673089,3897776:60:18:0:3484326404:3527673089,9897920:60:18:0:3484326404:3527673089,22098172:60:18:0:3484326404:3527673089,46098705:60:18:0:3484326404:3527673089,94277546:60:18:0:3484326404:3527673089"
0,1257257995783662,4099557,3,47014,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:3546342974:3527673089,4099557:60:18:0:3546342974:3527673089"
0,1257257999781911,0,1,18857,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258003780268,191,2,57843,80,incomplete_no_ack,"0:60:2:1:3527673088:0,191:60:18:0:3658221395:3527673089"
0,1257258007779723,144,2,30039,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:3731913154:3527673089"
0,1257258011779959,146,2,37320,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:3787697565:3527673089"
0,1257258015780196,149,2,36426,80,incomplete_no_ack,"0:60:2:1:3527673088:0,149:60:18:0:3853568863:3527673089"
0,1257258019780599,179,2,2414,80,incomplete_no_ack,"0:60:2:1:3527673088:0,179:60:18:0:3917461425:3527673089"
0,1257258738813549,0,1,18027,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258738813877,0,1,37078,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258742814374,0,1,5316,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258746814647,0,1,10795,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258750814998,0,1,53758,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257258754815372,0,1,41194,80,incomplete_no_synack,0:60:2:1:3527673088:0
