d,st,et,p,sp,dp,ct,fp
0,1257264296805802,1039422,19,49780,25,abortive,"0:74:2:1:3566137968:0,599:74:18:0:1080871861:3566137969,807:66:16:1:3566137969:1080871862,1020702:281:24:0:1080871862:3566137969,1020895:66:16:1:3566137969:1080872077,1020900:81:24:1:3566137969:1080872077,1021143:66:16:0:1080872077:3566137984,1021218:159:24:0:1080872077:3566137984,1021393:95:24:1:3566137984:1080872170,1022785:108:24:0:1080872170:3566138013,1023003:95:24:1:3566138013:1080872212,1025471:112:24:0:1080872212:3566138042,1025638:71:24:1:3566138042:1080872258,1025921:116:24:0:1080872258:3566138047,1026100:90:24:1:3566138047:1080872308,1026123:140:25:1:3566138071:1080872308,1026377:66:16:0:1080872308:3566138146,1039277:122:24:0:1080872308:3566138146,1039422:60:4:1:3566138146:0"
1,1257264296809645,152,2,41270,113,rst_during_handshake,"0:74:2:1:1083227206:0,152:60:20:0:0:1083227207"
0,1257264307166552,1044974,19,42356,25,abortive,"0:74:2:1:3730328051:0,241:74:18:0:1240281705:3730328052,388:66:16:1:3730328052:1240281706,1019206:281:24:0:1240281706:3730328052,1019399:66:16:1:3730328052:1240281921,1019405:81:24:1:3730328052:1240281921,1019892:66:16:0:1240281921:3730328067,1019972:159:24:0:1240281921:3730328067,1020194:95:24:1:3730328067:1240282014,1021442:108:24:0:1240282014:3730328096,1023516:98:24:1:3730328096:1240282056,1025952:115:24:0:1240282056:3730328128,1026126:71:24:1:3730328128:1240282105,1026420:116:24:0:1240282105:3730328133,1026618:93:24:1:3730328133:1240282155,1026625:140:25:1:3730328160:1240282155,1026889:66:16:0:1240282155:3730328235,1044830:122:24:0:1240282155:3730328235,1044974:60:4:1:3730328235:0"
1,1257264307168970,148,2,51111,113,rst_during_handshake,"0:74:2:1:1247575267:0,148:60:20:0:0:1247575268"
0,1257264319523217,1016548,19,45466,25,abortive,"0:74:2:1:3917844106:0,585:74:18:0:1441498282:3917844107,795:66:16:1:3917844107:1441498283,1002193:281:24:0:1441498283:3917844107,1002419:66:16:1:3917844107:1441498498,1002425:81:24:1:3917844107:1441498498,1002702:66:16:0:1441498498:3917844122,1002794:159:24:0:1441498498:3917844122,1002974:95:24:1:3917844122:1441498591,1004334:108:24:0:1441498591:3917844151,1004508:101:24:1:3917844151:1441498633,1006714:118:24:0:1441498633:3917844186,1006860:71:24:1:3917844186:1441498685,1007164:116:24:0:1441498685:3917844191,1007353:96:24:1:3917844191:1441498735,1007359:140:25:1:3917844221:1441498735,1007624:66:16:0:1441498735:3917844296,1016362:122:24:0:1441498735:3917844296,1016548:60:4:1:3917844296:0"
1,1257264319526163,149,2,48616,113,rst_during_handshake,"0:74:2:1:1428198239:0,149:60:20:0:0:1428198240"
0,1257264337235228,1112401,19,44308,25,abortive,"0:74:2:1:4187897724:0,375:74:18:0:1702245691:4187897725,694:66:16:1:4187897725:1702245692,1022734:281:24:0:1702245692:4187897725,1022922:66:16:1:4187897725:1702245907,1022928:81:24:1:4187897725:1702245907,1023194:66:16:0:1702245907:4187897740,1023248:159:24:0:1702245907:4187897740,1023421:95:24:1:4187897740:1702246000,1024788:108:24:0:1702246000:4187897769,1024961:95:24:1:4187897769:1702246042,1027694:112:24:0:1702246042:4187897798,1027924:71:24:1:4187897798:1702246088,1028253:116:24:0:1702246088:4187897803,1028420:90:24:1:4187897803:1702246138,1028458:140:25:1:4187897827:1702246138,1028720:66:16:0:1702246138:4187897902,1112197:122:24:0:1702246138:4187897902,1112401:60:4:1:4187897902:0"
1,1257264337238412,148,2,44248,113,rst_during_handshake,"0:74:2:1:1702116200:0,148:60:20:0:0:1702116201"
0,1257264344561282,1106803,19,49107,25,abortive,"0:74:2:1:20292767:0,233:74:18:0:1816912748:20292768,379:66:16:1:20292768:1816912749,1030846:281:24:0:1816912749:20292768,1031030:66:16:1:20292768:1816912964,1031035:81:24:1:20292768:1816912964,1031280:66:16:0:1816912964:20292783,1031355:159:24:0:1816912964:20292783,1031534:95:24:1:20292783:1816913057,1032796:108:24:0:1816913057:20292812,1032973:102:24:1:20292812:1816913099,1035526:119:24:0:1816913099:20292848,1035719:71:24:1:20292848:1816913152,1036083:116:24:0:1816913152:20292853,1036305:97:24:1:20292853:1816913202,1036310:140:25:1:20292884:1816913202,1036705:66:16:0:1816913202:20292959,1106633:122:24:0:1816913202:20292959,1106803:60:4:1:20292959:0"
1,1257264344563816,150,2,54445,113,rst_during_handshake,"0:74:2:1:1831673475:0,150:60:20:0:0:1831673476"
0,1257264346642510,1026990,19,37886,25,abortive,"0:74:2:1:37014920:0,385:74:18:0:1851209930:37014921,692:66:16:1:37014921:1851209931,1001950:281:24:0:1851209931:37014921,1002191:66:16:1:37014921:1851210146,1002196:81:24:1:37014921:1851210146,1002733:66:16:0:1851210146:37014936,1002809:159:24:0:1851210146:37014936,1003037:95:24:1:37014936:1851210239,1004339:108:24:0:1851210239:37014965,1004523:97:24:1:37014965:1851210281,1006891:114:24:0:1851210281:37014996,1007092:71:24:1:37014996:1851210329,1007520:116:24:0:1851210329:37015001,1007753:92:24:1:37015001:1851210379,1007758:140:25:1:37015027:1851210379,1008071:66:16:0:1851210379:37015102,1026842:122:24:0:1851210379:37015102,1026990:60:4:1:37015102:0"
1,1257264346645334,146,2,52322,113,rst_during_handshake,"0:74:2:1:1860263336:0,146:60:20:0:0:1860263337"
0,1257264350780048,1043922,19,55341,25,abortive,"0:74:2:1:107063496:0,241:74:18:0:1925814986:107063497,386:66:16:1:107063497:1925814987,1012539:281:24:0:1925814987:107063497,1012792:66:16:1:107063497:1925815202,1012797:81:24:1:107063497:1925815202,1013187:66:16:0:1925815202:107063512,1013188:159:24:0:1925815202:107063512,1013403:95:24:1:107063512:1925815295,1014904:108:24:0:1925815295:107063541,1015104:100:24:1:107063541:1925815337,1017636:117:24:0:1925815337:107063575,1017831:71:24:1:107063575:1925815388,1018112:116:24:0:1925815388:107063580,1018302:95:24:1:107063580:1925815438,1018309:140:25:1:107063609:1925815438,1018574:66:16:0:1925815438:107063684,1043776:122:24:0:1925815438:107063684,1043922:60:4:1:107063684:0"
1,1257264350782399,161,2,40603,113,rst_during_handshake,"0:74:2:1:1919722272:0,161:60:20:0:0:1919722273"
0,1257285172900456,1025208,19,46956,25,abortive,"0:74:2:1:214795457:0,272:74:18:0:2030924162:214795458,448:66:16:1:214795458:2030924163,1006281:281:24:0:2030924163:214795458,1006475:66:16:1:214795458:2030924378,1006480:81:24:1:214795458:2030924378,1006727:66:16:0:2030924378:214795473,1006800:159:24:0:2030924378:214795473,1006975:95:24:1:214795473:2030924471,1008254:108:24:0:2030924471:214795502,1008424:98:24:1:214795502:2030924513,1010982:115:24:0:2030924513:214795534,1011156:71:24:1:214795534:2030924562,1011793:116:24:0:2030924562:214795539,1011994:93:24:1:214795539:2030924612,1012033:140:25:1:214795566:2030924612,1012510:66:16:0:2030924612:214795641,1025062:122:24:0:2030924612:214795641,1025208:60:4:1:214795641:0"
1,1257285172902964,148,2,47619,113,rst_during_handshake,"0:74:2:1:2025209199:0,148:60:20:0:0:2025209200"
0,1257285174945055,1018811,19,46562,25,abortive,"0:74:2:1:243974839:0,245:74:18:0:2061942466:243974840,392:66:16:1:243974840:2061942467,1003643:281:24:0:2061942467:243974840,1003830:66:16:1:243974840:2061942682,1003836:81:24:1:243974840:2061942682,1004087:66:16:0:2061942682:243974855,1004164:159:24:0:2061942682:243974855,1004343:95:24:1:243974855:2061942775,1005578:108:24:0:2061942775:243974884,1005756:98:24:1:243974884:2061942817,1007857:115:24:0:2061942817:243974916,1008029:71:24:1:243974916:2061942866,1008307:116:24:0:2061942866:243974921,1008457:93:24:1:243974921:2061942916,1008491:140:25:1:243974948:2061942916,1008750:66:16:0:2061942916:243975023,1018665:122:24:0:2061942916:243975023,1018811:60:4:1:243975023:0"
1,1257285174947546,150,2,43118,113,rst_during_handshake,"0:74:2:1:2057116324:0,150:60:20:0:0:2057116325"
0,1257285182207517,1054232,19,47635,25,abortive,"0:74:2:1:350016675:0,252:74:18:0:2166141105:350016676,401:66:16:1:350016676:2166141106,1011536:281:24:0:2166141106:350016676,1011725:66:16:1:350016676:2166141321,1011730:81:24:1:350016676:2166141321,1011981:66:16:0:2166141321:350016691,1012061:159:24:0:2166141321:350016691,1012233:95:24:1:350016691:2166141414,1013493:108:24:0:2166141414:350016720,1013673:92:24:1:350016720:2166141456,1015841:109:24:0:2166141456:350016746,1016011:71:24:1:350016746:2166141499,1016303:116:24:0:2166141499:350016751,1016502:87:24:1:350016751:2166141549,1016508:140:25:1:350016772:2166141549,1016771:66:16:0:2166141549:350016847,1054084:122:24:0:2166141549:350016847,1054232:60:4:1:350016847:0"
1,1257285182210215,149,2,59752,113,rst_during_handshake,"0:74:2:1:2163043225:0,149:60:20:0:0:2163043226"
0,1257285184277769,1077339,19,34083,25,abortive,"0:74:2:1:392722871:0,249:74:18:0:2197444011:392722872,398:66:16:1:392722872:2197444012,1009506:281:24:0:2197444012:392722872,1009698:66:16:1:392722872:2197444227,1009703:81:24:1:392722872:2197444227,1009953:66:16:0:2197444227:392722887,1010023:159:24:0:2197444227:392722887,1010198:95:24:1:392722887:2197444320,1011488:108:24:0:2197444320:392722916,1011661:96:24:1:392722916:2197444362,1033427:113:24:0:2197444362:392722946,1033619:71:24:1:392722946:2197444409,1033979:116:24:0:2197444409:392722951,1034202:91:24:1:392722951:2197444459,1034209:140:25:1:392722976:2197444459,1034476:66:16:0:2197444459:392723051,1077193:122:24:0:2197444459:392723051,1077339:60:4:1:392723051:0"
1,1257285184280150,146,2,57275,113,rst_during_handshake,"0:74:2:1:2197425526:0,146:60:20:0:0:2197425527"
0,1257285190458257,1109976,19,58020,25,abortive,"0:74:2:1:488348339:0,250:74:18:0:2297455984:488348340,398:66:16:1:488348340:2297455985,1030595:281:24:0:2297455985:488348340,1030783:66:16:1:488348340:2297456200,1030788:81:24:1:488348340:2297456200,1031042:66:16:0:2297456200:488348355,1031099:159:24:0:2297456200:488348355,1031279:95:24:1:488348355:2297456293,1032685:108:24:0:2297456293:488348384,1032860:95:24:1:488348384:2297456335,1035139:112:24:0:2297456335:488348413,1035319:71:24:1:488348413:2297456381,1035641:116:24:0:2297456381:488348418,1035827:90:24:1:488348418:2297456431,1035834:140:25:1:488348442:2297456431,1036107:66:16:0:2297456431:488348517,1109830:122:24:0:2297456431:488348517,1109976:60:4:1:488348517:0"
1,1257285190460898,150,2,39280,113,rst_during_handshake,"0:74:2:1:2302857347:0,150:60:20:0:0:2302857348"
0,1257285204126092,1120659,19,40826,25,abortive,"0:74:2:1:697933517:0,248:74:18:0:2512085211:697933518,392:66:16:1:697933518:2512085212,1014016:281:24:0:2512085212:697933518,1014199:66:16:1:697933518:2512085427,1014204:81:24:1:697933518:2512085427,1014450:66:16:0:2512085427:697933533,1014520:159:24:0:2512085427:697933533,1014695:95:24:1:697933533:2512085520,1015920:108:24:0:2512085520:697933562,1016067:96:24:1:697933562:2512085562,1040616:113:24:0:2512085562:697933592,1040896:71:24:1:697933592:2512085609,1041203:116:24:0:2512085609:697933597,1041391:91:24:1:697933597:2512085659,1041398:140:25:1:697933622:2512085659,1041665:66:16:0:2512085659:697933697,1120514:122:24:0:2512085659:697933697,1120659:60:4:1:697933697:0"
1,1257285204128459,150,2,60084,113,rst_during_handshake,"0:74:2:1:2518717648:0,150:60:20:0:0:2518717649"
0,1257285212436530,1120000,19,36248,25,abortive,"0:74:2:1:823356555:0,247:74:18:0:2633696822:823356556,395:66:16:1:823356556:2633696823,1014030:281:24:0:2633696823:823356556,1014216:66:16:1:823356556:2633697038,1014221:81:24:1:823356556:2633697038,1014475:66:16:0:2633697038:823356571,1014536:159:24:0:2633697038:823356571,1014716:95:24:1:823356571:2633697131,1016206:108:24:0:2633697131:823356600,1016380:97:24:1:823356600:2633697173,1018738:114:24:0:2633697173:823356631,1018912:71:24:1:823356631:2633697221,1019194:116:24:0:2633697221:823356636,1019380:92:24:1:823356636:2633697271,1019387:140:25:1:823356662:2633697271,1019657:66:16:0:2633697271:823356737,1119855:122:24:0:2633697271:823356737,1120000:60:4:1:823356737:0"
1,1257285212439072,145,2,53877,113,rst_during_handshake,"0:74:2:1:2649475205:0,145:60:20:0:0:2649475206"
0,1257285213466997,1120922,19,44396,25,abortive,"0:74:2:1:840112736:0,249:74:18:0:2649589535:840112737,396:66:16:1:840112737:2649589536,1006072:281:24:0:2649589536:840112737,1006260:66:16:1:840112737:2649589751,1006266:81:24:1:840112737:2649589751,1006511:66:16:0:2649589751:840112752,1006559:159:24:0:2649589751:840112752,1006735:95:24:1:840112752:2649589844,1012693:108:24:0:2649589844:840112781,1012871:97:24:1:840112781:2649589886,1020886:114:24:0:2649589886:840112812,1021033:71:24:1:840112812:2649589934,1021382:116:24:0:2649589934:840112817,1021575:92:24:1:840112817:2649589984,1021581:140:25:1:840112843:2649589984,1021842:66:16:0:2649589984:840112918,1120775:122:24:0:2649589984:840112918,1120922:60:4:1:840112918:0"
1,1257285213469568,152,2,44252,113,rst_during_handshake,"0:74:2:1:2650502778:0,152:60:20:0:0:2650502779"
0,1257285219649244,1114688,19,56101,25,abortive,"0:74:2:1:939641314:0,248:74:18:0:2747162631:939641315,394:66:16:1:939641315:2747162632,1020369:281:24:0:2747162632:939641315,1020560:66:16:1:939641315:2747162847,1020565:81:24:1:939641315:2747162847,1020821:66:16:0:2747162847:939641330,1020894:159:24:0:2747162847:939641330,1021080:95:24:1:939641330:2747162940,1022350:108:24:0:2747162940:939641359,1022528:97:24:1:939641359:2747162982,1026030:114:24:0:2747162982:939641390,1026199:71:24:1:939641390:2747163030,1026478:116:24:0:2747163030:939641395,1026668:92:24:1:939641395:2747163080,1026675:140:25:1:939641421:2747163080,1026938:66:16:0:2747163080:939641496,1114540:122:24:0:2747163080:939641496,1114688:60:4:1:939641496:0"
1,1257285219651795,169,2,38940,113,rst_during_handshake,"0:74:2:1:2760124815:0,169:60:20:0:0:2760124816"
0,1257285222745016,1081502,19,36479,25,abortive,"0:74:2:1:997813514:0,255:74:18:0:2795715620:997813515,400:66:16:1:997813515:2795715621,1016617:281:24:0:2795715621:997813515,1016800:66:16:1:997813515:2795715836,1016805:81:24:1:997813515:2795715836,1017053:66:16:0:2795715836:997813530,1017139:159:24:0:2795715836:997813530,1017314:95:24:1:997813530:2795715929,1018507:108:24:0:2795715929:997813559,1018678:95:24:1:997813559:2795715971,1020890:112:24:0:2795715971:997813588,1021066:71:24:1:997813588:2795716017,1021342:116:24:0:2795716017:997813593,1021528:90:24:1:997813593:2795716067,1021535:140:25:1:997813617:2795716067,1021804:66:16:0:2795716067:997813692,1081359:122:24:0:2795716067:997813692,1081502:60:4:1:997813692:0"
1,1257285222747425,148,2,47622,113,rst_during_handshake,"0:74:2:1:2810503528:0,148:60:20:0:0:2810503529"
0,1257285228939089,1043592,19,53902,25,abortive,"0:74:2:1:1087595254:0,530:74:18:0:2894644399:1087595255,713:66:16:1:1087595255:2894644400,1002857:281:24:0:2894644400:1087595255,1003043:66:16:1:1087595255:2894644615,1003048:81:24:1:1087595255:2894644615,1003297:66:16:0:2894644615:1087595270,1003376:159:24:0:2894644615:1087595270,1003546:95:24:1:1087595270:2894644708,1004799:108:24:0:2894644708:1087595299,1004971:98:24:1:1087595299:2894644750,1007167:115:24:0:2894644750:1087595331,1007335:71:24:1:1087595331:2894644799,1007611:116:24:0:2894644799:1087595336,1007793:93:24:1:1087595336:2894644849,1007799:140:25:1:1087595363:2894644849,1008073:66:16:0:2894644849:1087595438,1043445:122:24:0:2894644849:1087595438,1043592:60:4:1:1087595438:0"
1,1257285228941892,188,2,58437,113,rst_during_handshake,"0:74:2:1:2897121466:0,188:60:20:0:0:2897121467"
0,1257285229957828,1085898,19,53250,25,abortive,"0:74:2:1:1109966643:0,249:74:18:0:2909718261:1109966644,396:66:16:1:1109966644:2909718262,1023557:281:24:0:2909718262:1109966644,1023742:66:16:1:1109966644:2909718477,1023747:81:24:1:1109966644:2909718477,1024000:66:16:0:2909718477:1109966659,1024082:159:24:0:2909718477:1109966659,1024256:95:24:1:1109966659:2909718570,1025525:108:24:0:2909718570:1109966688,1025697:96:24:1:1109966688:2909718612,1028232:113:24:0:2909718612:1109966718,1028403:71:24:1:1109966718:2909718659,1028703:116:24:0:2909718659:1109966723,1028888:91:24:1:1109966723:2909718709,1028894:140:25:1:1109966748:2909718709,1029166:66:16:0:2909718709:1109966823,1085751:122:24:0:2909718709:1109966823,1085898:60:4:1:1109966823:0"
1,1257285229960202,149,2,56028,113,rst_during_handshake,"0:74:2:1:2909120095:0,149:60:20:0:0:2909120096"
0,1257285234120708,5797559,21,59730,25,abortive,"0:74:2:1:1161661499:0,251:74:18:0:2972262236:1161661500,402:66:16:1:1161661500:2972262237,1008984:281:24:0:2972262237:1161661500,1009167:66:16:1:1161661500:2972262452,1009172:81:24:1:1161661500:2972262452,1009424:66:16:0:2972262452:1161661515,1009500:159:24:0:2972262452:1161661515,1009674:95:24:1:1161661515:2972262545,1010904:108:24:0:2972262545:1161661544,1011069:96:24:1:1161661544:2972262587,1052042:66:16:0:2972262587:1161661574,5321205:113:24:0:2972262587:1161661574,5321661:71:24:1:1161661574:2972262634,5322214:66:16:0:2972262634:1161661579,5322296:116:24:0:2972262634:1161661579,5322534:91:24:1:1161661579:2972262684,5322541:140:25:1:1161661604:2972262684,5323146:66:16:0:2972262684:1161661679,5797400:122:24:0:2972262684:1161661679,5797559:60:4:1:1161661679:0"
1,1257285234123335,147,2,46614,113,rst_during_handshake,"0:74:2:1:2977825495:0,147:60:20:0:0:2977825496"
0,1257285252274359,1089876,19,50122,25,abortive,"0:74:2:1:1459139096:0,247:74:18:0:3271049610:1459139097,393:66:16:1:1459139097:3271049611,1013787:281:24:0:3271049611:1459139097,1013971:66:16:1:1459139097:3271049826,1013976:81:24:1:1459139097:3271049826,1014229:66:16:0:3271049826:1459139112,1014318:159:24:0:3271049826:1459139112,1014506:95:24:1:1459139112:3271049919,1015858:108:24:0:3271049919:1459139141,1016032:95:24:1:1459139141:3271049961,1018496:112:24:0:3271049961:1459139170,1018669:71:24:1:1459139170:3271050007,1018955:116:24:0:3271050007:1459139175,1019145:90:24:1:1459139175:3271050057,1019151:140:25:1:1459139199:3271050057,1019424:66:16:0:3271050057:1459139274,1089688:122:24:0:3271050057:1459139274,1089876:60:4:1:1459139274:0"
1,1257285252276824,148,2,52684,113,rst_during_handshake,"0:74:2:1:3266319949:0,148:60:20:0:0:3266319950"
0,1257285258507722,1073364,19,56989,25,abortive,"0:74:2:1:1556478471:0,244:74:18:0:3358766824:1556478472,390:66:16:1:1556478472:3358766825,1004491:281:24:0:3358766825:1556478472,1004675:66:16:1:1556478472:3358767040,1004682:81:24:1:1556478472:3358767040,1004931:66:16:0:3358767040:1556478487,1005020:159:24:0:3358767040:1556478487,1005195:95:24:1:1556478487:3358767133,1006529:108:24:0:3358767133:1556478516,1006701:96:24:1:1556478516:3358767175,1009173:113:24:0:3358767175:1556478546,1009344:71:24:1:1556478546:3358767222,1009618:116:24:0:3358767222:1556478551,1009809:91:24:1:1556478551:3358767272,1009815:140:25:1:1556478576:3358767272,1010081:66:16:0:3358767272:1556478651,1073191:122:24:0:3358767272:1556478651,1073364:60:4:1:1556478651:0"
1,1257285258510307,151,2,50819,113,rst_during_handshake,"0:74:2:1:3365976602:0,151:60:20:0:0:3365976603"
