d,st,et,p,sp,dp,ct,fp
0,1257259877823931,145406002,11,42479,80,abortive,"0:74:2:1:3000725931:0,115:74:18:0:666544313:3000725932,294:66:16:1:3000725932:666544314,319:86:24:1:3000725932:666544314,435:66:16:0:666544314:3000725952,515:83:24:0:666544314:3000725952,573:135:25:0:666544331:3000725952,678:66:16:1:3000725952:666544331,31956:66:16:1:3000725952:666544401,145405890:66:17:1:3000725952:666544401,145406002:60:4:0:666544401:0"
0,1257259877844879,145385068,15,37399,80,abortive,"0:74:2:1:3004136302:0,105:74:18:0:673454207:3004136303,253:66:16:1:3004136303:673454208,276:89:24:1:3004136303:673454208,381:66:16:0:673454208:3004136326,392:83:24:0:673454208:3004136326,561:66:16:1:3004136326:673454225,626:1514:16:0:673454225:3004136326,715:1158:24:0:673455673:3004136326,716:109:25:0:673456765:3004136326,874:66:16:1:3004136326:673455673,948:66:16:1:3004136326:673456765,35384:66:16:1:3004136326:673456809,145384956:66:17:1:3004136326:673456809,145385068:60:4:0:673456809:0"
0,1257263550788241,220438884,11,49156,80,abortive,"0:74:2:1:462873963:0,126:74:18:0:2438280934:462873964,304:66:16:1:462873964:2438280935,337:86:24:1:462873964:2438280935,442:66:16:0:2438280935:462873984,478:83:24:0:2438280935:462873984,521:132:25:0:2438280952:462873984,641:66:16:1:462873984:2438280952,34694:66:16:1:462873984:2438281019,220438749:66:17:1:462873984:2438281019,220438884:60:4:0:2438281019:0"
0,1257263550796986,220430152,17,34108,80,abortive,"0:74:2:1:460405177:0,106:74:18:0:2440485157:460405178,251:66:16:1:460405178:2440485158,257:89:24:1:460405178:2440485158,366:66:16:0:2440485158:460405201,425:83:24:0:2440485158:460405201,573:66:16:1:460405201:2440485175,660:1514:16:0:2440485175:460405201,729:997:24:0:2440486623:460405201,888:1514:16:0:2440487554:460405201,901:66:16:1:460405201:2440486623,945:66:16:1:460405201:2440487554,1019:1508:25:0:2440489002:460405201,1144:66:16:1:460405201:2440489002,32825:66:16:1:460405201:2440490445,220430015:66:17:1:460405201:2440490445,220430152:60:4:0:2440490445:0"
0,1257327004820557,62324009,11,35523,80,abortive,"0:74:2:1:3338717059:0,119:74:18:0:1018356519:3338717060,294:66:16:1:3338717060:1018356520,316:86:24:1:3338717060:1018356520,434:66:16:0:1018356520:3338717080,509:83:24:0:1018356520:3338717080,564:135:25:0:1018356537:3338717080,673:66:16:1:3338717080:1018356537,32979:66:16:1:3338717080:1018356607,62323886:66:17:1:3338717080:1018356607,62324009:60:4:0:1018356607:0"
0,1257327004828060,62316519,17,54898,80,abortive,"0:74:2:1:3333016892:0,117:74:18:0:1013933458:3333016893,265:66:16:1:3333016893:1013933459,300:89:24:1:3333016893:1013933459,408:66:16:0:1013933459:3333016916,457:83:24:0:1013933459:3333016916,603:66:16:1:3333016916:1013933476,698:1514:16:0:1013933476:3333016916,755:915:24:0:1013934924:3333016916,928:1514:16:0:1013935773:3333016916,946:66:16:1:3333016916:1013934924,964:66:16:1:3333016916:1013935773,1056:1434:25:0:1013937221:3333016916,1176:66:16:1:3333016916:1013937221,34853:66:16:1:3333016916:1013938590,62316392:66:17:1:3333016916:1013938590,62316519:60:4:0:1013938590:0"
0,1257335973736408,62165388,11,37404,80,abortive,"0:74:2:1:2239840592:0,130:74:18:0:4222820694:2239840593,310:66:16:1:2239840593:4222820695,337:86:24:1:2239840593:4222820695,449:66:16:0:4222820695:2239840613,608:83:24:0:4222820695:2239840613,609:132:25:0:4222820712:2239840613,824:66:16:1:2239840613:4222820712,34829:66:16:1:2239840613:4222820779,62164509:60:4:0:4222820779:0,62165388:66:17:1:2239840613:4222820779"
0,1257335973743650,62158155,15,53389,80,abortive,"0:74:2:1:2237955475:0,112:74:18:0:4217415626:2237955476,258:66:16:1:2237955476:4217415627,288:89:24:1:2237955476:4217415627,402:66:16:0:4217415627:2237955499,440:83:24:0:4217415627:2237955499,586:66:16:1:2237955499:4217415644,676:1514:16:0:4217415644:2237955499,747:1024:24:0:4217417092:2237955499,749:164:25:0:4217418050:2237955499,925:66:16:1:2237955499:4217417092,962:66:16:1:2237955499:4217418050,33837:66:16:1:2237955499:4217418149,62157281:60:4:0:4217418149:0,62158155:66:17:1:2237955499:4217418149"
0,1257342914747680,532524656,11,43872,80,abortive,"0:74:2:1:3699642308:0,116:74:18:0:1386497719:3699642309,290:66:16:1:3699642309:1386497720,310:86:24:1:3699642309:1386497720,451:66:16:0:1386497720:3699642329,521:83:24:0:1386497720:3699642329,579:132:25:0:1386497737:3699642329,680:66:16:1:3699642329:1386497737,32346:66:16:1:3699642329:1386497804,532524514:66:17:1:3699642329:1386497804,532524656:60:4:0:1386497804:0"
0,1257342914754779,532517576,15,51197,80,abortive,"0:74:2:1:3704848151:0,109:74:18:0:1399162441:3704848152,256:66:16:1:3704848152:1399162442,285:89:24:1:3704848152:1399162442,393:66:16:0:1399162442:3704848175,414:83:24:0:1399162442:3704848175,562:66:16:1:3704848175:1399162459,646:1514:16:0:1399162459:3704848175,720:1030:24:0:1399163907:3704848175,722:251:25:0:1399164871:3704848175,899:66:16:1:3704848175:1399163907,937:66:16:1:3704848175:1399164871,39001:66:16:1:3704848175:1399165057,532517427:66:17:1:3704848175:1399165057,532517576:60:4:0:1399165057:0"
