start_time,src_port,dst_port,close_type,packets
1257285268784949,36860,80,2,"0:2:1,125:18:0,274:16:1,308:24:1,423:16:0,462:24:0,486:25:0,621:16:1,39192:16:1,120164596:17:1,120164734:4:0"
1257425873677567,41804,80,2,"0:2:1,116:18:0,263:16:1,284:24:1,398:16:0,414:24:0,585:16:1,642:16:0,734:24:0,737:25:0,892:16:1,965:16:1,42150:16:1,84309025:17:1,84309156:4:0"
1257346502523459,44162,80,2,"0:2:1,120:18:0,269:16:1,295:24:1,423:16:0,478:24:0,625:16:1,718:16:0,799:24:0,905:25:0,965:16:1,1034:16:1,39733:16:1,84808151:17:1,84808273:4:0"
1257264406803906,49450,80,2,"0:2:1,118:18:0,299:16:1,324:24:1,451:16:0,504:24:0,600:25:0,652:16:1,37993:16:1,67177163:17:1,67177281:4:0"
1257425873663770,52870,80,2,"0:2:1,123:18:0,316:16:1,322:24:1,446:16:0,523:24:0,550:25:0,687:16:1,35945:16:1,84322813:17:1,84322939:4:0"
1257299791803935,53276,80,2,"0:2:1,108:18:0,241:16:1,262:24:1,372:16:0,420:24:0,566:16:1,655:16:0,726:24:0,888:16:0,896:16:1,940:16:1,993:25:0,1142:16:1,32856:16:1,67871151:17:1,67871291:4:0"
1257346502515973,55792,80,2,"0:2:1,128:18:0,281:16:1,313:24:1,432:16:0,488:24:0,515:25:0,648:16:1,41597:16:1,84815632:17:1,84815752:4:0"
1257346150784612,56126,80,2,"0:2:1,238:18:0,449:16:1,479:24:1,603:16:0,674:24:0,820:16:1,910:16:0,979:24:0,981:25:0,1157:16:1,1197:16:1,39599:16:1,436546585:17:1,436546826:4:0"
1257299791796435,56220,80,2,"0:2:1,122:18:0,294:16:1,320:24:1,428:16:0,477:24:0,500:25:0,643:16:1,41608:16:1,67878641:17:1,67878774:4:0"
1257285268797085,57736,80,2,"0:2:1,112:18:0,259:16:1,279:24:1,446:16:0,447:24:0,621:16:1,673:16:0,712:25:0,935:16:1,38308:16:1,120152468:17:1,120152614:4:0"
1257346150776930,59187,80,2,"0:2:1,206:18:0,426:16:1,464:24:1,683:16:0,684:24:0,686:25:0,907:16:1,36657:16:1,436554253:17:1,436554400:4:0"
1257264406811348,59285,80,2,"0:2:1,104:18:0,254:16:1,278:24:1,391:16:0,421:24:0,569:16:1,659:16:0,719:24:0,861:25:0,931:16:1,936:16:1,42426:16:1,67169730:17:1,67169849:4:0"
