d,st,et,p,sp,dp,ct,fp
0,1257254664669047,582067560,11,52339,80,abortive,"0:74:2:1:2842106570:0,141:74:18:0:529564287:2842106571,356:66:16:1:2842106571:529564288,362:96:24:1:2842106571:529564288,520:66:16:0:529564288:2842106601,18033589:615:24:0:529564288:2842106601,18033590:66:17:0:529564837:2842106601,18033792:66:16:1:2842106601:529564837,18072987:66:16:1:2842106601:529564838,582067342:66:17:1:2842106601:529564838,582067560:60:4:0:529564838:0"
0,1257272559743833,578019440,11,42326,80,abortive,"0:74:2:1:4287983490:0,124:74:18:0:1967931658:4287983491,279:66:16:1:4287983491:1967931659,306:96:24:1:4287983491:1967931659,538:66:16:0:1967931659:4287983521,14033436:615:24:0:1967931659:4287983521,14033436:66:17:0:1967932208:4287983521,14033709:66:16:1:4287983521:1967932208,14070157:66:16:1:4287983521:1967932209,578019324:66:17:1:4287983521:1967932209,578019440:60:4:0:1967932209:0"
0,1257290935136930,565151677,11,59560,80,abortive,"0:74:2:1:377646546:0,123:74:18:0:2346093156:377646547,319:66:16:1:377646547:2346093157,326:96:24:1:377646547:2346093157,458:66:16:0:2346093157:377646577,10001865:615:24:0:2346093157:377646577,10001866:66:17:0:2346093706:377646577,10004583:66:16:1:377646577:2346093706,10046568:66:16:1:377646577:2346093707,565151559:66:17:1:377646577:2346093707,565151677:60:4:0:2346093707:0"
0,1257324628691278,575032031,11,35826,80,abortive,"0:74:2:1:428988756:0,121:74:18:0:2411032910:428988757,312:66:16:1:428988757:2411032911,318:96:24:1:428988757:2411032911,443:66:16:0:2411032911:428988787,9996789:615:24:0:2411032911:428988787,9996790:66:17:0:2411033460:428988787,9996995:66:16:1:428988787:2411033460,10031524:66:16:1:428988787:2411033461,575031916:66:17:1:428988787:2411033461,575032031:60:4:0:2411033461:0"
0,1257332919782062,565015229,11,59519,80,abortive,"0:74:2:1:1596936901:0,223:74:18:0:3581722561:1596936902,442:66:16:1:1596936902:3581722562,448:96:24:1:1596936902:3581722562,671:66:16:0:3581722562:1596936932,17009831:615:24:0:3581722562:1596936932,17009831:66:17:0:3581723111:1596936932,17010035:66:16:1:1596936932:3581723111,17043446:66:16:1:1596936932:3581723112,565015117:66:17:1:1596936932:3581723112,565015229:60:4:0:3581723112:0"
0,1257364337743301,599048163,11,44553,80,abortive,"0:74:2:1:340050747:0,128:74:18:0:2323966236:340050748,333:66:16:1:340050748:2323966237,338:96:24:1:340050748:2323966237,469:66:16:0:2323966237:340050778,27007531:615:24:0:2323966237:340050778,27007531:66:17:0:2323966786:340050778,27007768:66:16:1:340050778:2323966786,27043179:66:16:1:340050778:2323966787,599048041:66:17:1:340050778:2323966787,599048163:60:4:0:2323966787:0"
0,1257376121680691,564092534,11,52841,80,abortive,"0:74:2:1:439337741:0,122:74:18:0:2418293297:439337742,310:66:16:1:439337742:2418293298,316:96:24:1:439337742:2418293298,438:66:16:0:2418293298:439337772,10001772:615:24:0:2418293298:439337772,10001773:66:17:0:2418293847:439337772,10001975:66:16:1:439337772:2418293847,10040040:66:16:1:439337772:2418293848,564092422:66:17:1:439337772:2418293848,564092534:60:4:0:2418293848:0"
0,1257402083684320,551034073,11,38886,80,abortive,"0:74:2:1:3837928931:0,121:74:18:0:1496391785:3837928932,310:66:16:1:3837928932:1496391786,316:96:24:1:3837928932:1496391786,447:66:16:0:1496391786:3837928962,10001771:615:24:0:1496391786:3837928962,10001772:66:17:0:1496392335:3837928962,10001972:66:16:1:3837928962:1496392335,10040590:66:16:1:3837928962:1496392336,551033959:66:17:1:3837928962:1496392336,551034073:60:4:0:1496392336:0"
0,1257420866653647,555085902,11,37029,80,abortive,"0:74:2:1:2005507334:0,124:74:18:0:3981113442:2005507335,312:66:16:1:2005507335:3981113443,318:96:24:1:2005507335:3981113443,440:66:16:0:3981113443:2005507365,9996975:615:24:0:3981113443:2005507365,9996976:66:17:0:3981113992:2005507365,9997177:66:16:1:2005507365:3981113992,10029768:66:16:1:2005507365:3981113993,555085790:66:17:1:2005507365:3981113993,555085902:60:4:0:3981113993:0"
0,1257427504762677,539037532,11,58535,80,abortive,"0:74:2:1:3006605116:0,125:74:18:0:696258050:3006605117,316:66:16:1:3006605117:696258051,322:96:24:1:3006605117:696258051,457:66:16:0:696258051:3006605147,10002498:615:24:0:696258051:3006605147,10002563:66:17:0:696258600:3006605147,10002699:66:16:1:3006605147:696258600,10036234:66:16:1:3006605147:696258601,539037417:66:17:1:3006605147:696258601,539037532:60:4:0:696258601:0"
0,1257438741023965,580720995,11,58274,80,abortive,"0:74:2:1:3124421655:0,129:74:18:0:808948487:3124421656,325:66:16:1:3124421656:808948488,331:96:24:1:3124421656:808948488,455:66:16:0:808948488:3124421686,13779971:615:24:0:808948488:3124421686,13779972:66:17:0:808949037:3124421686,13780172:66:16:1:3124421686:808949037,13818101:66:16:1:3124421686:808949038,580720874:66:17:1:3124421686:808949038,580720995:60:4:0:808949038:0"
