start_time,src_port,dst_port,close_type,packets
1257291322094501,1032,499,4,"0:2:0,104:18:1,250:4:0"
1257364792060964,1032,499,4,"0:2:0,107:18:1,253:4:0"
1257453079116152,1032,499,4,"0:2:0,105:18:1,251:4:0"
1257470226917776,1032,499,4,"0:2:0,106:18:1,251:4:0"
1257325143742887,1033,499,4,"0:2:0,103:18:1,248:4:0"
1257376520061260,1034,499,4,"0:2:0,128:18:1,331:4:0"
1257513850147149,1035,499,4,"0:2:0,119:18:1,274:4:0"
1257463449256072,1036,499,4,"0:2:0,104:18:1,252:4:0"
1257273001002741,1037,499,4,"0:2:0,109:18:1,262:4:0"
1257449550667875,1038,499,4,"0:2:0,107:18:1,253:4:0"
1257291262476494,1040,499,4,"0:2:0,102:18:1,248:4:0"
1257291300786716,1041,499,4,"0:2:0,102:18:1,249:4:0"
1257460133455002,1041,499,4,"0:2:0,103:18:1,249:4:0"
1257324915943171,1044,499,4,"0:2:0,104:18:1,249:4:0"
1257470297430481,1044,499,4,"0:2:0,114:18:1,278:4:0"
1257291413217115,1045,499,4,"0:2:0,105:18:1,250:4:0"
1257255116018831,1046,499,4,"0:2:0,168:18:1,347:4:0"
1257453125523911,1046,499,4,"0:2:0,105:18:1,262:4:0"
1257449660493252,1048,499,4,"0:2:0,109:18:1,255:4:0"
1257460185363068,1049,499,4,"0:2:0,104:18:1,248:4:0"
1257333308331796,1050,499,4,"0:2:0,103:18:1,250:4:0"
1257514094499538,1050,499,4,"0:2:0,105:18:1,249:4:0"
1257364817564872,1053,499,4,"0:2:0,106:18:1,252:4:0"
1257402513793147,1053,499,4,"0:2:0,104:18:1,248:4:0"
1257291393613679,1056,499,4,"0:2:0,104:18:1,271:4:0"
1257421298125626,1058,499,4,"0:2:0,103:20:1"
1257502099183032,1059,499,4,"0:2:0,106:18:1,250:4:0"
1257502256210405,1059,499,4,"0:2:0,104:18:1,251:4:0"
1257513934760094,1059,499,4,"0:2:0,119:18:1,308:4:0"
1257364788560451,1061,499,4,"0:2:0,107:18:1,253:4:0"
1257421264534073,1061,499,4,"0:2:0,117:20:1"
1257453083516871,1062,499,4,"0:2:0,123:18:1,269:4:0"
1257463312034027,1062,499,4,"0:2:0,116:18:1,290:4:0"
1257272899480876,1063,499,4,"0:2:0,223:18:1,409:4:0"
1257325027824303,1063,499,4,"0:2:0,105:18:1,252:4:0"
1257364721550339,1063,499,4,"0:2:0,109:18:1,298:4:0"
1257333474160513,1064,499,4,"0:2:0,104:18:1,261:4:0"
1257421189144445,1065,499,4,"0:2:0,114:18:1,278:4:0"
1257402388972594,1068,499,4,"0:2:0,105:18:1,249:4:0"
1257427796309902,1069,499,4,"0:2:0,106:18:1,251:4:0"
1257439195318698,1069,499,4,"0:2:0,109:18:1,256:4:0"
1257514064694821,1069,499,4,"0:2:0,107:18:1,252:4:0"
