start_time,src_port,dst_port,close_type,packets
1257280032874233,32781,25,2,"0:2:1,288:18:0,425:16:1,1002559:24:0,1002790:16:1,1002797:24:1,1003269:16:0,1003308:24:0,1003523:24:1,1005073:24:0,1005294:24:1,1008873:24:0,1009110:24:1,1010011:24:0,1010447:24:1,1010452:25:1,1010721:16:0,1023757:24:0,1023902:4:1"
1257338080246881,32920,113,4,"0:2:0,151:20:1"
1257338089465383,33037,25,2,"0:2:1,246:18:0,392:16:1,1002953:24:0,1003136:16:1,1003141:24:1,1003387:16:0,1003438:24:0,1003617:24:1,1004920:24:0,1005101:24:1,1007684:24:0,1007851:24:1,1008145:24:0,1008342:24:1,1008348:25:1,1008611:16:0,1024055:24:0,1024199:4:1"
1257279918143109,33077,113,4,"0:2:0,149:20:1"
1257337934797386,33128,25,2,"0:2:1,249:18:0,397:16:1,1003488:24:0,1003674:16:1,1003680:24:1,1003925:16:0,1003973:24:0,1004159:24:1,1005394:24:0,1005577:24:1,1007811:24:0,1008002:24:1,1008390:24:0,1008604:24:1,1008625:25:1,1008977:16:0,1018256:24:0,1018402:4:1"
1257338031104431,33156,113,4,"0:2:0,10456:20:1"
1257279935785750,33287,25,2,"0:2:1,2419:18:0,2629:16:1,1028148:24:0,1028359:16:1,1028366:24:1,1028754:16:0,1028755:24:0,1028980:24:1,1030318:24:0,1030467:24:1,1032842:24:0,1033096:24:1,1033375:24:0,1033561:24:1,1033567:25:1,1033832:16:0,1095678:24:0,1095865:4:1"
1257280073544932,33291,25,2,"0:2:1,398:18:0,570:16:1,1003687:24:0,1003880:16:1,1003885:24:1,1004136:16:0,1004207:24:0,1004386:24:1,1005667:24:0,1005832:24:1,1008214:24:0,1008480:24:1,1008797:24:0,1009022:24:1,1009029:25:1,1009301:16:0,1020536:24:0,1020683:4:1"
1257280032876707,33313,113,4,"0:2:0,153:20:1"
1257338089467747,33397,113,4,"0:2:0,151:20:1"
1257265259173875,33413,113,4,"0:2:0,153:20:1"
1257337994205911,33732,113,4,"0:2:0,149:20:1"
1257338030084464,33733,25,2,"0:2:1,243:18:0,390:16:1,1001019:24:0,1001207:16:1,1001213:24:1,1001465:16:0,1001557:24:0,1001736:24:1,1003115:24:0,1003298:24:1,1005780:24:0,1005926:24:1,1006224:24:0,1006413:24:1,1006419:25:1,1006682:16:0,1019092:24:0,1019240:4:1"
1257265272621153,33746,25,2,"0:2:1,524:18:0,722:16:1,1006608:24:0,1006838:16:1,1006867:24:1,1007113:16:0,1007168:24:0,1007344:24:1,1008663:24:0,1008833:24:1,1011239:24:0,1011418:24:1,1011714:24:0,1011907:24:1,1011914:25:1,1012178:16:0,1033008:24:0,1033156:4:1"
1257337889795304,33926,25,2,"0:2:1,250:18:0,398:16:1,1007777:24:0,1007963:16:1,1007968:24:1,1008223:16:0,1008299:24:0,1008470:24:1,1009695:24:0,1009873:24:1,1012065:24:0,1012212:24:1,1012491:24:0,1012686:24:1,1012693:25:1,1012967:16:0,1031206:24:0,1031400:4:1"
1257338095631594,33930,113,4,"0:2:0,150:20:1"
1257337889797665,34044,113,4,"0:2:0,152:20:1"
1257280101493086,34252,113,4,"0:2:0,150:20:1"
1257279858497629,34434,25,2,"0:2:1,258:18:0,405:16:1,1003233:24:0,1003477:16:1,1003483:24:1,1004140:16:0,1004203:24:0,1004448:24:1,1006178:24:0,1006363:24:1,1008954:24:0,1009204:24:1,1009671:24:0,1009879:24:1,1009926:25:1,1010205:16:0,1068271:24:0,1068419:4:1"
1257337861221403,34623,25,2,"0:2:1,245:18:0,392:16:1,1007875:24:0,1008060:16:1,1008066:24:1,1008319:16:0,1008390:24:0,1008563:24:1,1009869:24:0,1010049:24:1,1012482:24:0,1012631:24:1,1012922:24:0,1013119:24:1,1013125:25:1,1013391:16:0,1060889:24:0,1061036:4:1"
1257337904098018,34667,113,4,"0:2:0,155:20:1"
1257279979185614,34782,113,4,"0:2:0,149:20:1"
1257280082822527,35226,113,4,"0:2:0,147:20:1"
1257279831426421,35297,113,4,"0:2:0,191:20:1"
1257338036227183,35384,113,4,"0:2:0,167:20:1"
1257338085387368,35442,25,2,"0:2:1,248:18:0,395:16:1,1000760:24:0,1000910:16:1,1000939:24:1,1001180:16:0,1001261:24:0,1001434:24:1,1002778:24:0,1002950:24:1,1005233:24:0,1005410:24:1,1005712:24:0,1005903:24:1,1005909:25:1,1006176:16:0,1394192:24:0,1394417:4:1"
1257337922528914,35496,113,4,"0:2:0,150:20:1"
1257337936847340,35581,113,4,"0:2:0,150:20:1"
1257337903079721,35583,25,2,"0:2:1,245:18:0,390:16:1,999622:24:0,999808:16:1,999814:24:1,1000061:16:0,1000108:24:0,1000283:24:1,1001556:24:0,1001731:24:1,1004113:24:0,1004285:24:1,1004580:24:0,1004751:24:1,1004774:25:1,1005042:16:0,1017537:24:0,1017688:4:1"
1257337999345172,35637,113,4,"0:2:0,149:20:1"
1257338066966750,35647,113,4,"0:2:0,148:20:1"
1257279866722939,35810,25,2,"0:2:1,258:18:0,407:16:1,1009418:24:0,1009609:16:1,1009614:24:1,1009870:16:0,1009928:24:0,1010099:24:1,1011460:24:0,1011640:24:1,1014106:24:0,1014253:24:1,1014548:24:0,1014696:24:1,1014732:25:1,1015004:16:0,1087250:24:0,1087395:4:1"
1257280030830118,35879,113,4,"0:2:0,148:20:1"
1257265259171202,36516,25,2,"0:2:1,373:18:0,576:16:1,1013891:24:0,1014089:16:1,1014094:24:1,1014346:16:0,1014413:24:0,1014592:24:1,1015851:24:0,1016028:24:1,1018426:24:0,1018575:24:1,1018873:24:0,1019082:24:1,1019095:25:1,1019384:16:0,1065777:24:0,1065942:4:1"
