d,st,et,p,sp,dp,ct,fp
1,1257257882701379,3179315,3,1338,80,incomplete_no_ack,"0:60:2:1:3527673088:0,218:60:18:0:1768152881:3527673089,3179315:60:18:0:1768152881:3527673089"
1,1257257882701454,21979648,5,31279,80,incomplete_no_ack,"0:60:2:1:3527673088:0,212:60:18:0:1780821950:3527673089,3979250:60:18:0:1780821950:3527673089,9976238:60:18:0:1780821950:3527673089,21979648:60:18:0:1780821950:3527673089"
1,1257257886699467,9181435,4,61011,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:1836042952:3527673089,3181295:60:18:0:1836042952:3527673089,9181435:60:18:0:1836042952:3527673089"
1,1257257890697784,9583211,4,39671,80,incomplete_no_ack,"0:60:2:1:3527673088:0,183:60:18:0:1902160287:3527673089,3583083:60:18:0:1902160287:3527673089,9583211:60:18:0:1902160287:3527673089"
1,1257257894695829,9785264,4,51759,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:1957856082:3527673089,3785129:60:18:0:1957856082:3527673089,9785264:60:18:0:1957856082:3527673089"
1,1257257898694029,4187028,3,9282,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:2026704578:3527673089,4187028:60:18:0:2026704578:3527673089"
1,1257257902692234,22589346,5,52231,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:2089680789:3527673089,4588918:60:18:0:2089680789:3527673089,10589059:60:18:0:2089680789:3527673089,22589346:60:18:0:2089680789:3527673089"
1,1257257906690618,10190755,4,36993,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:2154900821:3527673089,4190610:60:18:0:2154900821:3527673089,10190755:60:18:0:2154900821:3527673089"
1,1257257910688601,9392850,4,56356,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:2214571449:3527673089,3192721:60:18:0:2214571449:3527673089,9392850:60:18:0:2214571449:3527673089"
1,1257257914686847,22194962,5,5326,80,incomplete_no_ack,"0:60:2:1:3527673088:0,170:60:18:0:2268640576:3527673089,3994577:60:18:0:2268640576:3527673089,9994706:60:18:0:2268640576:3527673089,22194962:60:18:0:2268640576:3527673089"
1,1257257918685081,21996821,5,9820,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:2342919765:3527673089,3996425:60:18:0:2342919765:3527673089,9996564:60:18:0:2342919765:3527673089,21996821:60:18:0:2342919765:3527673089"
1,1257257922683332,9798390,4,31303,80,incomplete_no_ack,"0:60:2:1:3527673088:0,160:60:18:0:2405596240:3527673089,3798257:60:18:0:2405596240:3527673089,9798390:60:18:0:2405596240:3527673089"
1,1257257926681568,22400532,5,51727,80,incomplete_no_ack,"0:60:2:1:3527673088:0,148:60:18:0:2465198465:3527673089,4400132:60:18:0:2465198465:3527673089,10400259:60:18:0:2465198465:3527673089,22400532:60:18:0:2465198465:3527673089"
1,1257257930680053,0,1,14974,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257934678231,0,1,3006,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257938676497,0,1,37330,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257942674773,0,1,46762,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257946673203,0,1,19720,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257950671321,21411301,5,50267,80,incomplete_no_ack,"0:60:2:1:3527673088:0,179:60:18:0:2832864880:3527673089,3410879:60:18:0:2832864880:3527673089,9411015:60:18:0:2832864880:3527673089,21411301:60:18:0:2832864880:3527673089"
1,1257257954669612,9412816,4,1627,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:2902864600:3527673089,3212697:60:18:0:2902864600:3527673089,9412816:60:18:0:2902864600:3527673089"
1,1257257958667794,10214740,4,56880,80,incomplete_no_ack,"0:60:2:1:3527673088:0,142:60:18:0:2966423554:3527673089,4214605:60:18:0:2966423554:3527673089,10214740:60:18:0:2966423554:3527673089"
1,1257257962666257,21416627,5,12155,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:3016754734:3527673089,3416234:60:18:0:3016754734:3527673089,9416361:60:18:0:3016754734:3527673089,21416627:60:18:0:3016754734:3527673089"
1,1257257966664578,22418412,5,9610,80,incomplete_no_ack,"0:60:2:1:3527673088:0,170:60:18:0:3090617094:3527673089,4218003:60:18:0:3090617094:3527673089,10218137:60:18:0:3090617094:3527673089,22418412:60:18:0:3090617094:3527673089"
1,1257257970662936,9619862,4,20827,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:3147341378:3527673089,3619729:60:18:0:3147341378:3527673089,9619862:60:18:0:3147341378:3527673089"
1,1257258689682024,21986636,5,44145,80,incomplete_no_ack,"0:60:2:1:3527673088:0,176:60:18:0:1554168704:3527673089,3786253:60:18:0:1554168704:3527673089,9786391:60:18:0:1554168704:3527673089,21986636:60:18:0:1554168704:3527673089"
1,1257258689682320,21986344,5,22477,80,incomplete_no_ack,"0:60:2:1:3527673088:0,141:60:18:0:1547805626:3527673089,3785960:60:18:0:1547805626:3527673089,9786099:60:18:0:1547805626:3527673089,21986344:60:18:0:1547805626:3527673089"
1,1257258693682753,9785741,4,45337,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:1606679104:3527673089,3584378:60:18:0:1606679104:3527673089,9785741:60:18:0:1606679104:3527673089"
1,1257258697683077,9785513,4,29384,80,incomplete_no_ack,"0:60:2:1:3527673088:0,150:60:18:0:1679024700:3527673089,3785380:60:18:0:1679024700:3527673089,9785513:60:18:0:1679024700:3527673089"
