start_time,src_port,dst_port,close_type,packets
1257299872377098,32869,113,4,"0:2:0,149:20:1"
1257346289825542,33201,25,2,"0:2:1,250:18:0,398:16:1,1012231:24:0,1012422:16:1,1012428:24:1,1012679:16:0,1012729:24:0,1012905:24:1,1014117:24:0,1014302:24:1,1017573:24:0,1017747:24:1,1018028:24:0,1018212:24:1,1018218:25:1,1018521:16:0,1076855:24:0,1077002:4:1"
1257299937388731,33691,113,4,"0:2:0,150:20:1"
1257299930061721,33903,25,2,"0:2:1,249:18:0,396:16:1,1018192:24:0,1018397:16:1,1018402:24:1,1018792:16:0,1018793:24:0,1019011:24:1,1020363:24:0,1020537:24:1,1023951:24:0,1024119:24:1,1024416:24:0,1024600:24:1,1024607:25:1,1024877:16:0,1051486:24:0,1051757:4:1"
1257425968087615,33911,113,4,"0:2:0,147:20:1"
1257426005399959,33954,113,4,"0:2:0,151:20:1"
1257299931102670,34100,113,4,"0:2:0,149:20:1"
1257346255891751,34452,25,2,"0:2:1,402:18:0,583:16:1,1022744:24:0,1022979:16:1,1022985:24:1,1023376:16:0,1023377:24:0,1023594:24:1,1025006:24:0,1025185:24:1,1028508:24:0,1028721:24:1,1029004:24:0,1029194:24:1,1029202:25:1,1029470:16:0,1054357:24:0,1054503:4:1"
1257285423216680,35129,25,2,"0:2:1,250:18:0,406:16:1,1011968:24:0,1012152:16:1,1012157:24:1,1012415:16:0,1012476:24:0,1012651:24:1,1014270:24:0,1014440:24:1,1018136:24:0,1018284:24:1,1018586:24:0,1018779:24:1,1018785:25:1,1019052:16:0,3913901:24:0,3914080:4:1"
1257285428432387,35148,25,2,"0:2:1,247:18:0,393:16:1,1007133:24:0,1007322:16:1,1007327:24:1,1007574:16:0,1007625:24:0,1007799:24:1,1009017:24:0,1009196:24:1,1012439:24:0,1012632:24:1,1013001:24:0,1013215:24:1,1013222:25:1,1013604:16:0,1107372:24:0,1107518:4:1"
1257264526703828,35339,113,4,"0:2:0,202:20:1"
1257264511193811,35670,25,2,"0:2:1,246:18:0,389:16:1,1002265:24:0,1002508:16:1,1002514:24:1,1002796:16:0,1006982:24:0,1007218:24:1,1008765:24:0,1008989:24:1,1012829:24:0,1013044:24:1,1013608:24:0,1013799:24:1,1013831:25:1,1014360:16:0,1251180:24:0,1251329:4:1"
1257299926967808,35943,25,2,"0:2:1,252:18:0,396:16:1,1014455:24:0,1014640:16:1,1014644:24:1,1014893:16:0,1014960:24:0,1015139:24:1,1016318:24:0,1016498:24:1,1019653:24:0,1019825:24:1,1020096:24:0,1020244:24:1,1020277:25:1,1020536:16:0,1109754:24:0,1109914:4:1"
1257285438947253,36139,25,2,"0:2:1,243:18:0,385:16:1,1011523:24:0,1011706:16:1,1011712:24:1,1011963:16:0,1012176:24:0,1012392:24:1,1013698:24:0,1013874:24:1,1017113:24:0,1017285:24:1,1017565:24:0,1017747:24:1,1017753:25:1,1018028:16:0,1038618:24:0,1038823:4:1"
1257426041414545,36212,113,4,"0:2:0,155:20:1"
1257426033217105,36355,113,4,"0:2:0,149:20:1"
1257299919641920,36803,113,4,"0:2:0,150:20:1"
1257346268197326,36897,25,2,"0:2:1,485:18:0,673:16:1,1009088:24:0,1009321:16:1,1009325:24:1,1009813:16:0,1009901:24:0,1010101:24:1,1011436:24:0,1011615:24:1,1014984:24:0,1015168:24:1,1015483:24:0,1015685:24:1,1015691:25:1,1015954:16:0,1026720:24:0,1026879:4:1"
1257425961835024,37365,25,2,"0:2:1,251:18:0,396:16:1,1009752:24:0,1009933:16:1,1009939:24:1,1010186:16:0,1010258:24:0,1010434:24:1,1011652:24:0,1011832:24:1,1015169:24:0,1015318:24:1,1015613:24:0,1015810:24:1,1015817:25:1,1016078:16:0,1419762:24:0,1419954:4:1"
1257426005397478,37399,25,2,"0:2:1,254:18:0,401:16:1,1001514:24:0,1001702:16:1,1001708:24:1,1001991:16:0,1002025:24:0,1002218:24:1,1003556:24:0,1003759:24:1,1007148:24:0,1007317:24:1,1007608:24:0,1007796:24:1,1007802:25:1,1008074:16:0,1045348:24:0,1045497:4:1"
1257285476324101,38051,113,4,"0:2:0,148:20:1"
