d,st,et,p,sp,dp,ct,fp
0,1257264332787932,148408837,11,58570,80,abortive,"0:74:2:1:4125722190:0,119:74:18:0:1808143339:4125722191,295:66:16:1:4125722191:1808143340,322:86:24:1:4125722191:1808143340,536:66:16:0:1808143340:4125722211,537:83:24:0:1808143340:4125722211,538:132:25:0:1808143357:4125722211,750:66:16:1:4125722211:1808143357,37929:66:16:1:4125722211:1808143424,148408711:66:17:1:4125722211:1808143424,148408837:60:4:0:1808143424:0"
0,1257264332795438,148401344,17,41230,80,abortive,"0:74:2:1:4123806849:0,106:74:18:0:1800400527:4123806850,254:66:16:1:4123806850:1800400528,358:89:24:1:4123806850:1800400528,464:66:16:0:1800400528:4123806873,474:83:24:0:1800400528:4123806873,663:66:16:1:4123806873:1800400545,701:1514:16:0:1800400545:4123806873,856:1514:16:0:1800401993:4123806873,857:165:24:0:1800403441:4123806873,952:66:16:1:4123806873:1800401993,979:1401:25:0:1800403540:4123806873,1118:66:16:1:4123806873:1800403441,1123:66:16:1:4123806873:1800403540,37302:66:16:1:4123806873:1800404876,148401216:66:17:1:4123806873:1800404876,148401344:60:4:0:1800404876:0"
0,1257285208763563,69347116,11,36785,80,abortive,"0:74:2:1:775422646:0,121:74:18:0:2747364763:775422647,298:66:16:1:775422647:2747364764,321:86:24:1:775422647:2747364764,440:66:16:0:2747364764:775422667,495:83:24:0:2747364764:775422667,520:132:25:0:2747364781:775422667,661:66:16:1:775422667:2747364781,41731:66:16:1:775422667:2747364848,69346991:66:17:1:775422667:2747364848,69347116:60:4:0:2747364848:0"
0,1257285208771347,69339344,15,51965,80,abortive,"0:74:2:1:766627309:0,108:74:18:0:2760475238:766627310,254:66:16:1:766627310:2760475239,285:89:24:1:766627310:2760475239,392:66:16:0:2760475239:766627333,448:83:24:0:2760475239:766627333,594:66:16:1:766627333:2760475256,686:1514:16:0:2760475256:766627333,749:928:24:0:2760476704:766627333,798:635:25:0:2760477566:766627333,932:66:16:1:766627333:2760476704,958:66:16:1:766627333:2760477566,42074:66:16:1:766627333:2760478136,69339218:66:17:1:766627333:2760478136,69339344:60:4:0:2760478136:0"
0,1257299761790684,148597573,11,58239,80,abortive,"0:74:2:1:1356113902:0,116:74:18:0:3307594943:1356113903,265:66:16:1:1356113903:3307594944,299:86:24:1:1356113903:3307594944,406:66:16:0:3307594944:1356113923,431:83:24:0:3307594944:1356113923,454:132:25:0:3307594961:1356113923,590:66:16:1:1356113923:3307594961,36684:66:16:1:1356113923:3307595028,148597434:66:17:1:1356113923:3307595028,148597573:60:4:0:3307595028:0"
0,1257299761798154,148590121,15,33110,80,abortive,"0:74:2:1:1345912004:0,108:74:18:0:3311979457:1345912005,256:66:16:1:1345912005:3311979458,282:89:24:1:1345912005:3311979458,387:66:16:0:3311979458:1345912028,417:83:24:0:3311979458:1345912028,564:66:16:1:1345912028:3311979475,641:1514:24:0:3311979475:1345912028,726:1116:24:0:3311980923:1345912028,729:334:25:0:3311981973:1345912028,892:66:16:1:1345912028:3311980923,957:66:16:1:1345912028:3311981973,40461:66:16:1:1345912028:3311982242,148589973:66:17:1:1345912028:3311982242,148590121:60:4:0:3311982242:0"
0,1257346120770966,204366726,11,51479,80,abortive,"0:74:2:1:2437095145:0,145:74:18:0:124822383:2437095146,348:66:16:1:2437095146:124822384,371:86:24:1:2437095146:124822384,487:66:16:0:124822384:2437095166,502:83:24:0:124822384:2437095166,524:132:25:0:124822401:2437095166,683:66:16:1:2437095166:124822401,37823:66:16:1:2437095166:124822468,204366590:66:17:1:2437095166:124822468,204366726:60:4:0:124822468:0"
0,1257346120778400,204359312,17,55096,80,abortive,"0:74:2:1:2442700270:0,143:74:18:0:130881280:2442700271,320:66:16:1:2442700271:130881281,338:89:24:1:2442700271:130881281,552:66:16:0:130881281:2442700294,573:83:24:0:130881281:2442700294,747:66:16:1:2442700294:130881298,856:1514:16:0:130881298:2442700294,963:1040:24:0:130882746:2442700294,1109:66:16:1:2442700294:130882746,1149:1514:16:0:130883720:2442700294,1203:66:16:1:2442700294:130883720,1260:1467:25:0:130885168:2442700294,1422:66:16:1:2442700294:130885168,41015:66:16:1:2442700294:130886570,204359167:66:17:1:2442700294:130886570,204359312:60:4:0:130886570:0"
0,1257425835682261,116585211,11,59031,80,abortive,"0:74:2:1:2611912943:0,122:74:18:0:302722272:2611912944,268:66:16:1:2611912944:302722273,311:86:24:1:2611912944:302722273,420:66:16:0:302722273:2611912964,469:83:24:0:302722273:2611912964,496:135:25:0:302722290:2611912964,629:66:16:1:2611912964:302722290,38458:66:16:1:2611912964:302722360,116585081:66:17:1:2611912964:302722360,116585211:60:4:0:302722360:0"
0,1257425835690920,116576565,15,33230,80,abortive,"0:74:2:1:2616565562:0,108:74:18:0:310075992:2616565563,252:66:16:1:2616565563:310075993,274:89:24:1:2616565563:310075993,388:66:16:0:310075993:2616565586,450:83:24:0:310075993:2616565586,595:66:16:1:2616565586:310076010,688:1514:16:0:310076010:2616565586,748:943:24:0:310077458:2616565586,820:849:25:0:310078335:2616565586,960:66:16:1:2616565586:310077458,964:66:16:1:2616565586:310078335,39157:66:16:1:2616565586:310079119,116576432:66:17:1:2616565586:310079119,116576565:60:4:0:310079119:0"
