d,st,et,p,sp,dp,ct,fp
0,1257264269807700,66474556,11,54577,80,abortive,"0:74:2:1:3144514419:0,249:74:18:0:826938947:3144514420,501:66:16:1:3144514420:826938948,512:86:24:1:3144514420:826938948,738:66:16:0:826938948:3144514440,871:83:24:0:826938948:3144514440,924:132:25:0:826938965:3144514440,1054:66:16:1:3144514440:826938965,36758:66:16:1:3144514440:826939032,66474433:66:17:1:3144514440:826939032,66474556:60:4:0:826939032:0"
0,1257264269815730,66466535,17,36122,80,abortive,"0:74:2:1:3137172095:0,109:74:18:0:819054197:3137172096,253:66:16:1:3137172096:819054198,286:89:24:1:3137172096:819054198,388:66:16:0:819054198:3137172119,450:83:24:0:819054198:3137172119,592:66:16:1:3137172119:819054215,686:1514:16:0:819054215:3137172119,742:926:24:0:819055663:3137172119,903:1514:16:0:819056523:3137172119,938:66:16:1:3137172119:819055663,942:66:16:1:3137172119:819056523,976:1055:25:0:819057971:3137172119,1147:66:16:1:3137172119:819057971,35598:66:16:1:3137172119:819058961,66466413:66:17:1:3137172119:819058961,66466535:60:4:0:819058961:0"
0,1257285147779633,124442014,11,51879,80,abortive,"0:74:2:1:4109443295:0,122:74:18:0:1794810903:4109443296,276:66:16:1:4109443296:1794810904,306:86:24:1:4109443296:1794810904,422:66:16:0:1794810904:4109443316,488:83:24:0:1794810904:4109443316,553:132:25:0:1794810921:4109443316,654:66:16:1:4109443316:1794810921,43042:66:16:1:4109443316:1794810988,124441884:66:17:1:4109443316:1794810988,124442014:60:4:0:1794810988:0"
0,1257285147787177,124434482,15,60865,80,abortive,"0:74:2:1:4112441594:0,238:74:18:0:1800877589:4112441595,423:66:16:1:4112441595:1800877590,457:89:24:1:4112441595:1800877590,566:66:16:0:1800877590:4112441618,638:83:24:0:1800877590:4112441618,786:66:16:1:4112441618:1800877607,881:1514:16:0:1800877607:4112441618,942:924:24:0:1800879055:4112441618,1068:1190:25:0:1800879913:4112441618,1147:66:16:1:4112441618:1800879055,1154:66:16:1:4112441618:1800879913,34247:66:16:1:4112441618:1800881038,124434354:66:17:1:4112441618:1800881038,124434482:60:4:0:1800881038:0"
0,1257299691822265,88680678,11,50184,80,abortive,"0:74:2:1:248932201:0,122:74:18:0:2213296295:248932202,271:66:16:1:248932202:2213296296,315:86:24:1:248932202:2213296296,429:66:16:0:2213296296:248932222,472:83:24:0:2213296296:248932222,527:132:25:0:2213296313:248932222,631:66:16:1:248932222:2213296313,36656:66:16:1:248932222:2213296380,88680552:66:17:1:248932222:2213296380,88680678:60:4:0:2213296380:0"
0,1257299691830068,88672888,15,39973,80,abortive,"0:74:2:1:236861677:0,115:74:18:0:2227570279:236861678,257:66:16:1:236861678:2227570280,290:89:24:1:236861678:2227570280,403:66:16:0:2227570280:236861701,449:83:24:0:2227570280:236861701,595:66:16:1:236861701:2227570297,687:1514:16:0:2227570297:236861701,776:1135:24:0:2227571745:236861701,907:1307:25:0:2227572814:236861701,935:66:16:1:236861701:2227571745,1003:66:16:1:236861701:2227572814,35728:66:16:1:236861701:2227574056,88672759:66:17:1:236861701:2227574056,88672888:60:4:0:2227574056:0"
0,1257346069775784,83733755,11,41488,80,abortive,"0:74:2:1:1653093170:0,209:74:18:0:3627068098:1653093171,413:66:16:1:1653093171:3627068099,447:86:24:1:1653093171:3627068099,685:66:16:0:3627068099:1653093191,748:83:24:0:3627068099:1653093191,808:132:25:0:3627068116:1653093191,932:66:16:1:1653093191:3627068116,33742:66:16:1:1653093191:3627068183,83733617:66:17:1:1653093191:3627068183,83733755:60:4:0:3627068183:0"
0,1257346069783535,83726121,13,50286,80,abortive,"0:74:2:1:1655060444:0,223:74:18:0:3627284093:1655060445,403:66:16:1:1655060445:3627284094,435:89:24:1:1655060445:3627284094,647:66:16:0:3627284094:1655060468,781:83:24:0:3627284094:1655060468,954:66:16:1:1655060468:3627284111,991:1514:16:0:3627284111:1655060468,1115:775:25:0:3627285559:1655060468,1261:66:16:1:1655060468:3627285559,34115:66:16:1:1655060468:3627286269,83725875:66:17:1:1655060468:3627286269,83726121:60:4:0:3627286269:0"
0,1257425775723598,62389880,11,58097,80,abortive,"0:74:2:1:1687681531:0,126:74:18:0:3644819935:1687681532,305:66:16:1:1687681532:3644819936,327:86:24:1:1687681532:3644819936,445:66:16:0:3644819936:1687681552,518:83:24:0:3644819936:1687681552,576:135:25:0:3644819953:1687681552,683:66:16:1:1687681552:3644819953,32865:66:16:1:1687681552:3644820023,62389747:66:17:1:1687681552:3644820023,62389880:60:4:0:3644820023:0"
0,1257425775731125,62382373,17,48939,80,abortive,"0:74:2:1:1682312808:0,116:74:18:0:3638585897:1682312809,264:66:16:1:1682312809:3638585898,290:89:24:1:1682312809:3638585898,403:66:16:0:3638585898:1682312832,436:83:24:0:3638585898:1682312832,584:66:16:1:1682312832:3638585915,683:1514:16:0:3638585915:1682312832,742:911:24:0:3638587363:1682312832,911:1514:16:0:3638588208:1682312832,911:66:16:1:1682312832:3638587363,953:66:16:1:1682312832:3638588208,1038:1228:25:0:3638589656:1682312832,1164:66:16:1:1682312832:3638589656,34083:66:16:1:1682312832:3638590819,62382229:66:17:1:1682312832:3638590819,62382373:60:4:0:3638590819:0"
