d,st,et,p,sp,dp,ct,fp
1,1257257870706643,22574193,7,13495,80,invalid_ack,"0:60:2:1:3527673088:0,177:60:18:0:1577255146:3527673089,545:60:16:1:345298:1577255147,689:60:16:0:1577255147:3527673089,4373792:60:18:0:1577255146:3527673089,10373942:60:18:0:1577255146:3527673089,22574193:60:18:0:1577255146:3527673089"
1,1257257870706670,705,4,4041,80,invalid_ack,"0:60:2:1:3527673088:0,154:60:18:0:1584342253:3527673089,556:60:16:1:345298:1584342254,705:60:16:0:1584342254:3527673089"
1,1257257874704993,208,2,23341,80,incomplete_no_ack,"0:60:2:1:3527673088:0,208:60:18:0:1642694656:3527673089"
1,1257257878703144,21577855,5,49424,80,incomplete_no_ack,"0:60:2:1:3527673088:0,190:60:18:0:1715651094:3527673089,3377449:60:18:0:1715651094:3527673089,9577573:60:18:0:1715651094:3527673089,21577855:60:18:0:1715651094:3527673089"
1,1257257882701313,22379786,5,39467,80,incomplete_no_ack,"0:60:2:1:3527673088:0,171:60:18:0:1778807391:3527673089,4179415:60:18:0:1778807391:3527673089,10379529:60:18:0:1778807391:3527673089,22379786:60:18:0:1778807391:3527673089"
1,1257257886699322,143,2,30567,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:1830092507:3527673089"
1,1257257890697646,22183641,5,2577,80,incomplete_no_ack,"0:60:2:1:3527673088:0,205:60:18:0:1889441148:3527673089,3983250:60:18:0:1889441148:3527673089,9983370:60:18:0:1889441148:3527673089,22183641:60:18:0:1889441148:3527673089"
1,1257257894695697,10185435,4,4824,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:1964916507:3527673089,4185290:60:18:0:1964916507:3527673089,10185435:60:18:0:1964916507:3527673089"
1,1257257898693908,22187556,5,16727,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:2014391044:3527673089,4187137:60:18:0:2014391044:3527673089,10187275:60:18:0:2014391044:3527673089,22187556:60:18:0:2014391044:3527673089"
1,1257257902692110,21389414,5,34700,80,incomplete_no_ack,"0:60:2:1:3527673088:0,172:60:18:0:2077974906:3527673089,3389007:60:18:0:2077974906:3527673089,9389146:60:18:0:2077974906:3527673089,21389414:60:18:0:2077974906:3527673089"
1,1257257906690320,10191041,4,3298,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:2143666285:3527673089,3990930:60:18:0:2143666285:3527673089,10191041:60:18:0:2143666285:3527673089"
1,1257257910688912,144,2,35114,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:2202023395:3527673089"
1,1257257914687122,22394712,5,33189,80,incomplete_no_ack,"0:60:2:1:3527673088:0,192:60:18:0:2272151619:3527673089,4394291:60:18:0:2272151619:3527673089,10394430:60:18:0:2272151619:3527673089,22394712:60:18:0:2272151619:3527673089"
1,1257257918685198,9393312,4,8046,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:2340005379:3527673089,3396303:60:18:0:2340005379:3527673089,9393312:60:18:0:2340005379:3527673089"
1,1257257922683597,22198405,5,9490,80,incomplete_no_ack,"0:60:2:1:3527673088:0,192:60:18:0:2394885013:3527673089,3998007:60:18:0:2394885013:3527673089,9998131:60:18:0:2394885013:3527673089,22198405:60:18:0:2394885013:3527673089"
1,1257257926681735,21800352,5,36877,80,incomplete_no_ack,"0:60:2:1:3527673088:0,144:60:18:0:2451442123:3527673089,3799931:60:18:0:2451442123:3527673089,9800081:60:18:0:2451442123:3527673089,21800352:60:18:0:2451442123:3527673089"
1,1257257930679966,21202189,5,6416,80,incomplete_no_ack,"0:60:2:1:3527673088:0,205:60:18:0:2523904921:3527673089,3201779:60:18:0:2523904921:3527673089,9201922:60:18:0:2523904921:3527673089,21202189:60:18:0:2523904921:3527673089"
1,1257257934678086,21804173,5,39960,80,incomplete_no_ack,"0:60:2:1:3527673088:0,164:60:18:0:2584421846:3527673089,3803765:60:18:0:2584421846:3527673089,9803920:60:18:0:2584421846:3527673089,21804173:60:18:0:2584421846:3527673089"
1,1257257938676368,0,1,31699,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257942674716,0,1,5585,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257946673091,0,1,35379,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257257950671334,21611279,5,3746,80,incomplete_no_ack,"0:60:2:1:3527673088:0,183:60:18:0:2835407181:3527673089,3610874:60:18:0:2835407181:3527673089,9611015:60:18:0:2835407181:3527673089,21611279:60:18:0:2835407181:3527673089"
1,1257257954669481,22413231,5,44154,80,incomplete_no_ack,"0:60:2:1:3527673088:0,143:60:18:0:2901280875:3527673089,4212847:60:18:0:2901280875:3527673089,10212970:60:18:0:2901280875:3527673089,22413231:60:18:0:2901280875:3527673089"
1,1257257958668041,9814488,4,24322,80,incomplete_no_ack,"0:60:2:1:3527673088:0,183:60:18:0:2957957799:3527673089,3814352:60:18:0:2957957799:3527673089,9814488:60:18:0:2957957799:3527673089"
1,1257258677659175,22210044,13,25989,80,invalid_ack,"0:60:2:1:3527673088:0,183:60:18:0:1358655572:3527673089,606:60:16:1:345298:1358655573,746:60:16:0:1358655573:3527673089,4008821:60:18:0:1358655572:3527673089,4009258:60:16:1:345298:1358655573,4009447:60:16:0:1358655573:3527673089,10007503:60:18:0:1358655572:3527673089,10008091:60:16:1:345298:1358655573,10008229:60:16:0:1358655573:3527673089,22209226:60:18:0:1358655572:3527673089,22209903:60:16:1:345298:1358655573,22210044:60:16:0:1358655573:3527673089"
1,1257258677659310,21809797,13,24873,80,invalid_ack,"0:60:2:1:3527673088:0,140:60:18:0:1355357634:3527673089,1427:60:16:1:345298:1355357635,1613:60:16:0:1355357635:3527673089,3808685:60:18:0:1355357634:3527673089,3809536:60:16:1:345298:1355357635,3809678:60:16:0:1355357635:3527673089,9806641:60:18:0:1355357634:3527673089,9807398:60:16:1:345298:1355357635,9807538:60:16:0:1355357635:3527673089,21809100:60:18:0:1355357634:3527673089,21809658:60:16:1:345298:1355357635,21809797:60:16:0:1355357635:3527673089"
1,1257258681659759,22212324,13,7290,80,invalid_ack,"0:60:2:1:3527673088:0,184:60:18:0:1425995598:3527673089,1200:60:16:1:345298:1425995599,1371:60:16:0:1425995599:3527673089,4205847:60:18:0:1425995598:3527673089,4207113:60:16:1:345298:1425995599,4207291:60:16:0:1425995599:3527673089,10208486:60:18:0:1425995598:3527673089,10211248:60:16:1:345298:1425995599,10211390:60:16:0:1425995599:3527673089,22208769:60:18:0:1425995598:3527673089,22212139:60:16:1:345298:1425995599,22212324:60:16:0:1425995599:3527673089"
1,1257258685659882,21008688,11,38765,80,invalid_ack,"0:60:2:1:3527673088:0,144:60:18:0:1481939565:3527673089,823:60:16:1:345298:1481939566,965:60:16:0:1481939566:3527673089,3008273:60:18:0:1481939565:3527673089,3009021:60:16:1:345298:1481939566,3009201:60:16:0:1481939566:3527673089,9008412:60:18:0:1481939565:3527673089,9009261:60:16:1:345298:1481939566,9009433:60:16:0:1481939566:3527673089,21008688:60:18:0:1481939565:3527673089"
1,1257258689660173,21208493,11,24791,80,invalid_ack,"0:60:2:1:3527673088:0,164:60:18:0:1545143523:3527673089,867:60:16:1:345298:1545143524,1048:60:16:0:1545143524:3527673089,3008087:60:18:0:1545143523:3527673089,3012187:60:16:1:345298:1545143524,3012325:60:16:0:1545143524:3527673089,9205715:60:18:0:1545143523:3527673089,9207204:60:16:1:345298:1545143524,9207347:60:16:0:1545143524:3527673089,21208493:60:18:0:1545143523:3527673089"
1,1257258693660473,9810840,10,12580,80,invalid_ack,"0:60:2:1:3527673088:0,147:60:18:0:1613631194:3527673089,609:60:16:1:345298:1613631195,751:60:16:0:1613631195:3527673089,3807883:60:18:0:1613631194:3527673089,3808526:60:16:1:345298:1613631195,3808668:60:16:0:1613631195:3527673089,9808029:60:18:0:1613631194:3527673089,9810687:60:16:1:345298:1613631195,9810840:60:16:0:1613631195:3527673089"
1,1257258697661087,21407771,9,52861,80,invalid_ack,"0:60:2:1:3527673088:0,174:60:18:0:1674120097:3527673089,1266:60:16:1:345298:1674120098,1447:60:16:0:1674120098:3527673089,3407341:60:18:0:1674120097:3527673089,3410062:60:16:1:345298:1674120098,3410202:60:16:0:1674120098:3527673089,9407481:60:18:0:1674120097:3527673089,21407771:60:18:0:1674120097:3527673089"
1,1257258701661304,21607623,7,39485,80,invalid_ack,"0:60:2:1:3527673088:0,191:60:18:0:1739373949:3527673089,758:60:16:1:345298:1739373950,898:60:16:0:1739373950:3527673089,3607219:60:18:0:1739373949:3527673089,9604861:60:18:0:1739373949:3527673089,21607623:60:18:0:1739373949:3527673089"
1,1257258705661653,21005896,5,48476,80,incomplete_no_ack,"0:60:2:1:3527673088:0,174:60:18:0:1804777684:3527673089,3006945:60:18:0:1804777684:3527673089,9007105:60:18:0:1804777684:3527673089,21005896:60:18:0:1804777684:3527673089"
1,1257258709661795,21807335,5,24225,80,incomplete_no_ack,"0:60:2:1:3527673088:0,146:60:18:0:1859250425:3527673089,3806920:60:18:0:1859250425:3527673089,9807061:60:18:0:1859250425:3527673089,21807335:60:18:0:1859250425:3527673089"
1,1257258713662066,0,1,11314,80,incomplete_no_synack,0:60:2:1:3527673088:0
1,1257258717662372,10006665,4,44257,80,incomplete_no_ack,"0:60:2:1:3527673088:0,145:60:18:0:1987699241:3527673089,4004085:60:18:0:1987699241:3527673089,10006665:60:18:0:1987699241:3527673089"
