d,st,et,p,sp,dp,ct,fp
0,1257264853608203,257648998,40,53518,80,abortive,"0:74:2:1:3697052698:0,8565:74:18:0:3841979478:3697052699,8778:66:16:1:3697052699:3841979479,8782:88:24:1:3697052699:3841979479,9405:66:16:0:3841979479:3697052721,9702:132:24:0:3841979479:3697052721,9843:66:16:1:3697052721:3841979545,9922:1514:16:0:3841979545:3697052721,10166:66:16:1:3697052721:3841980993,10417:1514:16:0:3841980993:3697052721,10429:1514:16:0:3841982441:3697052721,10680:66:16:1:3697052721:3841982441,10683:66:16:1:3697052721:3841983889,10708:1514:16:0:3841983889:3697052721,10720:1514:16:0:3841985337:3697052721,10978:66:16:1:3697052721:3841985337,10982:66:16:1:3697052721:3841986785,11228:1514:16:0:3841986785:3697052721,11241:1514:16:0:3841988233:3697052721,11337:1514:16:0:3841989681:3697052721,11349:1514:24:0:3841991129:3697052721,11501:66:16:1:3697052721:3841988233,11502:66:16:1:3697052721:3841989681,11598:66:16:1:3697052721:3841991129,11602:66:16:1:3697052721:3841992577,12802:234:24:0:3841992577:3697052721,12872:1514:16:0:3841992745:3697052721,12956:1514:16:0:3841994193:3697052721,13005:66:16:1:3697052721:3841992745,13100:1514:16:0:3841995641:3697052721,13117:66:16:1:3697052721:3841994193,13199:1514:16:0:3841997089:3697052721,13201:66:16:1:3697052721:3841995641,13258:958:25:0:3841998537:3697052721,13376:66:16:1:3697052721:3841997089,13455:66:16:1:3697052721:3841998537,53466:66:16:1:3697052721:3841999430,257443694:66:17:1:3697052721:3841999430,257648516:66:17:1:3697052721:3841999430,257648998:60:4:0:3841999430:0"
0,1257275116715196,51683,35,55723,80,graceful,"0:74:2:1:1429680813:0,4918:74:18:0:1584945983:1429680814,5060:66:16:1:1429680814:1584945984,5085:88:24:1:1429680814:1584945984,5695:66:16:0:1584945984:1429680836,6254:132:24:0:1584945984:1429680836,6392:1514:16:0:1584946050:1429680836,6422:66:16:1:1429680836:1584946050,6644:66:16:1:1429680836:1584947498,7131:1514:16:0:1584947498:1429680836,7156:1514:16:0:1584948946:1429680836,7318:1514:16:0:1584950394:1429680836,7342:1514:16:0:1584951842:1429680836,7358:66:16:1:1429680836:1584948946,7424:66:16:1:1429680836:1584950394,7551:66:16:1:1429680836:1584951842,7619:66:16:1:1429680836:1584953290,8063:1514:16:0:1584953290:1429680836,8075:1514:16:0:1584954738:1429680836,8214:1514:16:0:1584956186:1429680836,8238:1514:24:0:1584957634:1429680836,8360:66:16:1:1429680836:1584954738,8360:1514:16:0:1584959082:1429680836,8368:66:16:1:1429680836:1584956186,8375:1514:16:0:1584960530:1429680836,8441:66:16:1:1429680836:1584957634,8484:1514:16:0:1584961978:1429680836,8500:1514:16:0:1584963426:1429680836,8511:66:16:1:1429680836:1584959082,8534:1126:25:0:1584964874:1429680836,8620:66:16:1:1429680836:1584960530,8622:66:16:1:1429680836:1584961978,8782:66:16:1:1429680836:1584963426,8787:66:16:1:1429680836:1584964874,51683:66:16:1:1429680836:1584965935"
0,1257287421764691,257618915,37,34063,80,abortive,"0:74:2:1:1099614421:0,13864:74:18:0:1266614839:1099614422,14006:66:16:1:1099614422:1266614840,14039:88:24:1:1099614422:1266614840,14279:66:16:0:1266614840:1099614444,14590:132:24:0:1266614840:1099614444,14729:66:16:1:1099614444:1266614906,14742:1514:16:0:1266614906:1099614444,14975:66:16:1:1099614444:1266616354,15114:1514:16:0:1266616354:1099614444,15127:1514:16:0:1266617802:1099614444,15366:1514:16:0:1266619250:1099614444,15379:1514:16:0:1266620698:1099614444,15392:66:16:1:1099614444:1266617802,15395:66:16:1:1099614444:1266619250,15635:66:16:1:1099614444:1266620698,15638:66:16:1:1099614444:1266622146,15815:1514:16:0:1266622146:1099614444,15827:1514:16:0:1266623594:1099614444,15839:1514:16:0:1266625042:1099614444,15852:1514:24:0:1266626490:1099614444,16067:1514:16:0:1266627938:1099614444,16080:1514:16:0:1266629386:1099614444,16092:1514:16:0:1266630834:1099614444,16105:1514:16:0:1266632282:1099614444,16114:1126:25:0:1266633730:1099614444,16149:66:16:1:1099614444:1266623594,16153:66:16:1:1099614444:1266625042,16158:66:16:1:1099614444:1266626490,16159:66:16:1:1099614444:1266627938,16401:66:16:1:1099614444:1266629386,16404:66:16:1:1099614444:1266630834,16408:66:16:1:1099614444:1266632282,16411:66:16:1:1099614444:1266633730,48472:66:16:1:1099614444:1266634791,257484412:66:17:1:1099614444:1266634791,257618915:60:4:0:1266634791:0"
0,1257336269647573,56750,35,38926,80,graceful,"0:74:2:1:2580685587:0,14266:74:18:0:2716623858:2580685588,14448:66:16:1:2580685588:2716623859,14452:88:24:1:2580685588:2716623859,15523:66:16:0:2716623859:2580685610,15878:132:24:0:2716623859:2580685610,16018:66:16:1:2580685610:2716623925,16225:1514:16:0:2716623925:2580685610,16482:66:16:1:2580685610:2716625373,16812:1514:16:0:2716625373:2580685610,16824:1514:16:0:2716626821:2580685610,17090:66:16:1:2580685610:2716626821,17094:66:16:1:2580685610:2716628269,17205:1514:16:0:2716628269:2580685610,17217:1514:16:0:2716629717:2580685610,17477:66:16:1:2580685610:2716629717,17481:66:16:1:2580685610:2716631165,17874:1514:16:0:2716631165:2580685610,17886:1514:16:0:2716632613:2580685610,18149:66:16:1:2580685610:2716632613,18152:66:16:1:2580685610:2716634061,18226:1514:16:0:2716634061:2580685610,18239:1514:24:0:2716635509:2580685610,18497:66:16:1:2580685610:2716635509,18500:66:16:1:2580685610:2716636957,18579:1514:16:0:2716636957:2580685610,18591:1514:16:0:2716638405:2580685610,18855:66:16:1:2580685610:2716638405,18858:66:16:1:2580685610:2716639853,18879:1514:16:0:2716639853:2580685610,18891:1514:16:0:2716641301:2580685610,18980:1126:25:0:2716642749:2580685610,19104:66:16:1:2580685610:2716641301,19140:66:16:1:2580685610:2716642749,56750:66:16:1:2580685610:2716643810"
0,1257388876732414,257352912,37,54588,80,abortive,"0:74:2:1:2888814164:0,5193:74:18:0:3028167124:2888814165,5373:66:16:1:2888814165:3028167125,5377:88:24:1:2888814165:3028167125,5628:66:16:0:3028167125:2888814187,6020:132:24:0:3028167125:2888814187,6173:1514:16:0:3028167191:2888814187,6180:66:16:1:2888814187:3028167191,6423:66:16:1:2888814187:3028168639,6575:1514:16:0:3028168639:2888814187,6587:1514:16:0:3028170087:2888814187,6845:66:16:1:2888814187:3028170087,6848:66:16:1:2888814187:3028171535,6850:1514:16:0:3028171535:2888814187,6863:1514:16:0:3028172983:2888814187,7130:66:16:1:2888814187:3028172983,7133:66:16:1:2888814187:3028174431,7271:1514:16:0:3028174431:2888814187,7283:1514:16:0:3028175879:2888814187,7320:1514:16:0:3028177327:2888814187,7346:1514:24:0:3028178775:2888814187,7559:1514:16:0:3028180223:2888814187,7572:1514:16:0:3028181671:2888814187,7579:66:16:1:2888814187:3028175879,7583:66:16:1:2888814187:3028177327,7584:66:16:1:2888814187:3028178775,7584:1514:16:0:3028183119:2888814187,7596:1514:16:0:3028184567:2888814187,7606:1126:25:0:3028186015:2888814187,7613:66:16:1:2888814187:3028180223,7897:66:16:1:2888814187:3028181671,7901:66:16:1:2888814187:3028183119,7904:66:16:1:2888814187:3028184567,7907:66:16:1:2888814187:3028186015,44461:66:16:1:2888814187:3028187076,257220028:66:17:1:2888814187:3028187076,257352912:60:4:0:3028187076:0"
0,1257461905660579,257313896,39,51852,80,abortive,"0:74:2:1:1292887894:0,11482:74:18:0:1417183275:1292887895,11625:66:16:1:1292887895:1417183276,11657:88:24:1:1292887895:1417183276,12154:66:16:0:1417183276:1292887917,12433:132:24:0:1417183276:1292887917,12572:66:16:1:1292887917:1417183342,12658:1514:16:0:1417183342:1292887917,12897:66:16:1:1292887917:1417184790,13151:1514:16:0:1417184790:1292887917,13163:1514:16:0:1417186238:1292887917,13427:66:16:1:1292887917:1417186238,13430:66:16:1:1292887917:1417187686,13436:1514:16:0:1417187686:1292887917,13451:1514:16:0:1417189134:1292887917,13690:66:16:1:1292887917:1417189134,13694:66:16:1:1292887917:1417190582,14003:1514:16:0:1417190582:1292887917,14016:1514:16:0:1417192030:1292887917,14139:1514:16:0:1417193478:1292887917,14151:1514:24:0:1417194926:1292887917,14279:66:16:1:1292887917:1417192030,14282:66:16:1:1292887917:1417193478,14401:66:16:1:1292887917:1417194926,14404:66:16:1:1292887917:1417196374,14547:234:24:0:1417196374:1292887917,14709:66:16:1:1292887917:1417196542,14863:1514:16:0:1417196542:1292887917,14943:1514:16:0:1417197990:1292887917,15012:1514:16:0:1417199438:1292887917,15070:1514:16:0:1417200886:1292887917,15077:958:25:0:1417202334:1292887917,15103:66:16:1:1292887917:1417197990,15190:66:16:1:1292887917:1417199438,15249:66:16:1:1292887917:1417200886,15325:66:16:1:1292887917:1417202334,47394:66:16:1:1292887917:1417203227,257177585:66:17:1:1292887917:1417203227,257313896:60:4:0:1417203227:0"
0,1257488994639104,257339818,37,59989,80,abortive,"0:74:2:1:862922453:0,9456:74:18:0:1013876427:862922454,9630:66:16:1:862922454:1013876428,9634:88:24:1:862922454:1013876428,9888:66:16:0:1013876428:862922476,10268:132:24:0:1013876428:862922476,10407:66:16:1:862922476:1013876494,10421:1514:16:0:1013876494:862922476,10660:66:16:1:862922476:1013877942,10795:1514:16:0:1013877942:862922476,10807:1514:16:0:1013879390:862922476,11049:1514:16:0:1013880838:862922476,11061:1514:16:0:1013882286:862922476,11063:66:16:1:862922476:1013879390,11066:66:16:1:862922476:1013880838,11329:66:16:1:862922476:1013882286,11332:66:16:1:862922476:1013883734,11482:1514:16:0:1013883734:862922476,11494:1514:16:0:1013885182:862922476,11507:1514:16:0:1013886630:862922476,11519:1514:24:0:1013888078:862922476,11758:1514:16:0:1013889526:862922476,11770:1514:16:0:1013890974:862922476,11782:1514:16:0:1013892422:862922476,11795:1514:16:0:1013893870:862922476,11804:1126:25:0:1013895318:862922476,11812:66:16:1:862922476:1013885182,11815:66:16:1:862922476:1013886630,11817:66:16:1:862922476:1013888078,11820:66:16:1:862922476:1013889526,12096:66:16:1:862922476:1013890974,12100:66:16:1:862922476:1013892422,12102:66:16:1:862922476:1013893870,12105:66:16:1:862922476:1013895318,54778:66:16:1:862922476:1013896379,257201355:66:17:1:862922476:1013896379,257339818:60:4:0:1013896379:0"
0,1257499827936627,257308250,37,43840,80,abortive,"0:74:2:1:3232778655:0,3228:74:18:0:3376996917:3232778656,3405:66:16:1:3232778656:3376996918,3409:88:24:1:3232778656:3376996918,3665:66:16:0:3376996918:3232778678,4023:132:24:0:3376996918:3232778678,4161:66:16:1:3232778678:3376996984,4173:1514:16:0:3376996984:3232778678,4411:66:16:1:3232778678:3376998432,4546:1514:16:0:3376998432:3232778678,4559:1514:16:0:3376999880:3232778678,4802:1514:16:0:3377001328:3232778678,4815:1514:16:0:3377002776:3232778678,4826:66:16:1:3232778678:3376999880,4830:66:16:1:3232778678:3377001328,5072:66:16:1:3232778678:3377002776,5075:66:16:1:3232778678:3377004224,5248:1514:16:0:3377004224:3232778678,5260:1514:16:0:3377005672:3232778678,5272:1514:16:0:3377007120:3232778678,5285:1514:24:0:3377008568:3232778678,5505:1514:16:0:3377010016:3232778678,5518:1514:16:0:3377011464:3232778678,5530:1514:16:0:3377012912:3232778678,5543:1514:16:0:3377014360:3232778678,5552:1126:25:0:3377015808:3232778678,5585:66:16:1:3232778678:3377005672,5588:66:16:1:3232778678:3377007120,5593:66:16:1:3232778678:3377008568,5595:66:16:1:3232778678:3377010016,5830:66:16:1:3232778678:3377011464,5834:66:16:1:3232778678:3377012912,5837:66:16:1:3232778678:3377014360,5840:66:16:1:3232778678:3377015808,42351:66:16:1:3232778678:3377016869,257169651:66:17:1:3232778678:3377016869,257308250:60:4:0:3377016869:0"
0,1257510918650568,257601130,37,40202,80,abortive,"0:74:2:1:1052758865:0,8037:74:18:0:1201747972:1052758866,8190:66:16:1:1052758866:1201747973,8223:88:24:1:1052758866:1201747973,8466:66:16:0:1201747973:1052758888,8761:132:24:0:1201747973:1052758888,8900:66:16:1:1052758888:1201748039,8915:1514:16:0:1201748039:1052758888,9147:66:16:1:1052758888:1201749487,9286:1514:16:0:1201749487:1052758888,9298:1514:16:0:1201750935:1052758888,9535:1514:16:0:1201752383:1052758888,9548:1514:16:0:1201753831:1052758888,9552:66:16:1:1052758888:1201750935,9555:66:16:1:1052758888:1201752383,9803:66:16:1:1052758888:1201753831,9806:66:16:1:1052758888:1201755279,9973:1514:16:0:1201755279:1052758888,9985:1514:16:0:1201756727:1052758888,9997:1514:16:0:1201758175:1052758888,10010:1514:24:0:1201759623:1052758888,10235:1514:16:0:1201761071:1052758888,10248:1514:16:0:1201762519:1052758888,10260:1514:16:0:1201763967:1052758888,10273:1514:16:0:1201765415:1052758888,10282:1126:25:0:1201766863:1052758888,10301:66:16:1:1052758888:1201756727,10305:66:16:1:1052758888:1201758175,10309:66:16:1:1052758888:1201759623,10311:66:16:1:1052758888:1201761071,10560:66:16:1:1052758888:1201762519,10563:66:16:1:1052758888:1201763967,10567:66:16:1:1052758888:1201765415,10568:66:16:1:1052758888:1201766863,49357:66:16:1:1052758888:1201767924,257473084:66:17:1:1052758888:1201767924,257601130:60:4:0:1201767924:0"
0,1257534150654586,257299159,37,59804,80,abortive,"0:74:2:1:289023904:0,8635:74:18:0:426229380:289023905,8788:66:16:1:289023905:426229381,8826:88:24:1:289023905:426229381,9064:66:16:0:426229381:289023927,9360:132:24:0:426229381:289023927,9509:66:16:1:289023927:426229447,9517:1514:16:0:426229447:289023927,9752:66:16:1:289023927:426230895,9919:1514:16:0:426230895:289023927,9931:1514:16:0:426232343:289023927,10139:1514:16:0:426233791:289023927,10151:1514:16:0:426235239:289023927,10218:66:16:1:289023927:426232343,10221:66:16:1:289023927:426233791,10407:66:16:1:289023927:426235239,10410:66:16:1:289023927:426236687,10642:1514:16:0:426236687:289023927,10654:1514:16:0:426238135:289023927,10666:1514:16:0:426239583:289023927,10679:1514:24:0:426241031:289023927,10835:1514:16:0:426242479:289023927,10848:1514:16:0:426243927:289023927,10860:1514:16:0:426245375:289023927,10872:1514:16:0:426246823:289023927,10882:1126:25:0:426248271:289023927,10978:66:16:1:289023927:426238135,10980:66:16:1:289023927:426239583,10982:66:16:1:289023927:426241031,10984:66:16:1:289023927:426242479,11166:66:16:1:289023927:426243927,11170:66:16:1:289023927:426245375,11172:66:16:1:289023927:426246823,11174:66:16:1:289023927:426248271,55383:66:16:1:289023927:426249332,257162753:66:17:1:289023927:426249332,257299159:60:4:0:426249332:0"
0,1257625368606975,257391008,39,47068,80,abortive,"0:74:2:1:450164027:0,262:74:18:0:583536942:450164028,397:66:16:1:450164028:583536943,431:88:24:1:450164028:583536943,669:66:16:0:583536943:450164050,1124:132:24:0:583536943:450164050,1161:1514:16:0:583537009:450164050,1315:66:16:1:450164050:583537009,1409:66:16:1:450164050:583538457,1749:1514:16:0:583538457:450164050,1761:1514:16:0:583539905:450164050,1796:1514:16:0:583541353:450164050,1809:1514:16:0:583542801:450164050,1995:66:16:1:450164050:583539905,2015:66:16:1:450164050:583541353,2062:66:16:1:450164050:583542801,2065:66:16:1:450164050:583544249,2418:1514:16:0:583544249:450164050,2430:1514:16:0:583545697:450164050,2442:1514:16:0:583547145:450164050,2469:1514:24:0:583548593:450164050,2482:1514:16:0:583550041:450164050,2495:1514:16:0:583551489:450164050,2507:1514:16:0:583552937:450164050,2525:690:24:0:583554385:450164050,2722:66:16:1:450164050:583545697,2727:66:16:1:450164050:583547145,2728:66:16:1:450164050:583548593,2784:66:16:1:450164050:583550041,2788:66:16:1:450164050:583551489,2791:66:16:1:450164050:583552937,2793:66:16:1:450164050:583554385,2794:66:16:1:450164050:583555009,3100:1514:16:0:583555009:450164050,3104:502:25:0:583556457:450164050,3335:66:16:1:450164050:583556457,37616:66:16:1:450164050:583556894,257262993:66:17:1:450164050:583556894,257391008:60:4:0:583556894:0"
