start_time,src_port,dst_port,close_type,packets
1257398239690754,1052,80,7,0:2:0
1257422251747809,1087,80,8,"0:2:0,153:18:1,3332817:18:1,9332957:18:1,21333243:18:1"
1257425466636157,1123,80,7,0:2:0
1257334761682381,1182,80,7,0:2:0
1257374572733344,1200,80,8,"0:2:0,144:18:1"
1257276556700340,1219,80,8,"0:2:0,142:18:1"
1257366392685805,1226,80,7,0:2:0
1257422095732362,1275,80,8,"0:2:0,142:18:1"
1257307143662777,1300,80,8,"0:2:0,144:18:1"
1257366320676808,1398,80,7,0:2:0
1257337509651915,1428,80,7,0:2:0
1257354629625723,1433,80,8,"0:2:0,142:18:1,3389735:18:1"
1257307187667511,1442,80,7,0:2:0
1257354657628161,1452,80,8,"0:2:0,143:18:1,4189410:18:1,10189545:18:1,22189816:18:1"
1257323081687852,1478,80,8,"0:2:0,168:18:1"
1257283025664185,1555,80,8,"0:2:0,143:18:1"
1257348246692611,1694,80,8,"0:2:0,144:18:1"
1257378308670536,1861,80,8,"0:2:0,142:18:1"
1257258735726118,1920,80,8,"0:2:0,196:18:1,4343213:18:1,10343334:18:1,22543604:18:1"
1257307079661997,2010,80,8,"0:2:0,141:18:1"
1257337469663269,2103,80,8,"0:2:0,142:18:1,4328575:18:1,10328703:18:1"
1257276588703819,2116,80,8,"0:2:0,144:18:1"
1257366316676508,2129,80,8,"0:2:0,143:18:1"
1257398127682322,2168,80,7,0:2:0
1257398251692078,2191,80,7,0:2:0
1257354252688620,2238,80,8,"0:2:0,143:18:1"
1257264570674003,2366,80,8,"0:2:0,145:18:1"
1257307211670742,2375,80,8,"0:2:0,141:18:1"
1257422187738911,2389,80,8,"0:2:0,143:18:1"
1257307175666233,2493,80,8,"0:2:0,143:18:1"
1257422139735157,2595,80,8,"0:2:0,143:18:1"
1257422263748537,2653,80,7,0:2:0
1257336309697784,2660,80,8,"0:2:0,145:18:1,4521036:18:1,10521169:18:1"
1257459202716034,2723,80,7,0:2:0
1257282167644219,2763,80,7,0:2:0
1257336445715769,2882,80,8,"0:2:0,147:18:1,3702587:18:1,9702444:18:1"
1257354549606727,2889,80,8,"0:2:0,160:18:1,3198338:18:1,9197549:18:1"
1257422183738660,2898,80,8,"0:2:0,142:18:1"
1257398199687846,2905,80,7,0:2:0
1257374632737469,3068,80,7,0:2:0
1257459154713022,3105,80,7,0:2:0
1257314172715832,3117,80,7,0:2:0
1257276528698022,3200,80,8,"0:2:0,182:18:1"
1257425434633954,3224,80,8,"0:2:0,143:18:1"
1257399242699351,3235,80,7,0:2:0
1257276524697595,3281,80,8,"0:2:0,143:18:1"
1257366356682860,3306,80,7,0:2:0
1257348294696437,3368,80,8,"0:2:0,201:18:1"
1257307091657296,3371,80,7,0:2:0
1257378332672619,3399,80,8,"0:2:0,142:18:1"
1257282203648722,3441,80,8,"0:2:0,143:18:1"
1257307231672948,3473,80,8,"0:2:0,141:18:1"
1257422179738407,3522,80,7,0:2:0
1257331568697352,3538,80,8,"0:2:0,144:18:1"
1257331484684441,3641,80,7,0:2:0
1257257968673845,3729,80,7,0:2:0
1257307135661928,3733,80,8,"0:2:0,141:18:1"
1257378400664764,3772,80,8,"0:2:0,144:18:1"
1257331596699600,3781,80,8,"0:2:0,141:18:1"
1257404295773887,3919,80,7,0:2:0
1257276604705548,3961,80,8,"0:2:0,144:18:1,4340732:18:1,10340849:18:1,22341120:18:1"
1257334629671408,3965,80,8,"0:2:0,142:18:1,3164380:18:1,9164508:18:1,21164782:18:1"
1257374596734770,4067,80,7,0:2:0
1257398231690419,4071,80,7,0:2:0
1257399202714926,4098,80,8,"0:2:0,145:18:1"
1257276516696822,4108,80,8,"0:2:0,177:18:1"
1257422199739655,4170,80,7,0:2:0
1257354517603502,4185,80,7,0:2:0
1257337517649521,4192,80,8,"0:2:0,155:18:1"
1257290240694964,4222,80,8,"0:2:0,142:18:1"
1257354545605774,4253,80,7,0:2:0
1257275956659624,4288,80,7,0:2:0
1257354477619956,4335,80,8,"0:2:0,180:18:1,3219476:18:1"
1257337533643855,4360,80,8,"0:2:0,141:18:1,3549383:18:1,9549520:18:1,21554799:18:1"
1257307115653609,4371,80,8,"0:2:0,141:18:1"
1257283049669052,4390,80,7,0:2:0
1257331444681579,4414,80,7,0:2:0
1257354641628065,4589,80,7,0:2:0
1257331460682655,4639,80,8,"0:2:0,141:18:1"
1257404407796946,4713,80,7,0:2:0
1257425430633700,4765,80,8,"0:2:0,137:18:1"
1257275936658308,4854,80,8,"0:2:0,143:18:1,3145049:18:1,9143917:18:1,21145449:18:1"
1257336417712070,4871,80,8,"0:2:0,152:18:1,3105380:18:1,9105520:18:1,21305773:18:1"
1257374568733136,4899,80,8,"0:2:0,141:18:1"
1257378372676205,5031,80,8,"0:2:0,141:18:1"
1257354525603505,5103,80,7,0:2:0
1257459322737122,5126,80,8,"0:2:0,143:18:1,3731173:18:1,9731296:18:1,21729703:18:1"
1257275932658230,5141,80,7,0:2:0
1257331504692088,5242,80,7,0:2:0
1257323205696746,5279,80,7,0:2:0
1257378272665521,5434,80,8,"0:2:0,142:18:1"
1257399174725997,5465,80,8,"0:2:0,141:18:1"
1257366280673826,5492,80,8,"0:2:0,186:18:1,4565004:18:1,10563996:18:1"
1257374600735041,5518,80,7,0:2:0
1257273968683164,5574,80,8,"0:2:0,143:18:1"
1257366404686761,5688,80,7,0:2:0
1257257900703165,5727,80,8,"0:2:0,195:18:1"
1257348214690635,5781,80,8,"0:2:0,154:18:1"
1257276540699026,5903,80,8,"0:2:0,178:18:1"
1257425546646200,6039,80,7,0:2:0
1257264526669335,6047,80,7,0:2:0
1257378320671550,6107,80,8,"0:2:0,142:18:1"
