d,st,et,p,sp,dp,ct,fp
0,1257264398802887,1126725,19,59590,25,abortive,"0:74:2:1:872748174:0,264:74:18:0:2684796015:872748175,442:66:16:1:872748175:2684796016,1005414:279:24:0:2684796016:872748175,1005611:66:16:1:872748175:2684796229,1005616:81:24:1:872748175:2684796229,1005865:66:16:0:2684796229:872748190,1005920:157:24:0:2684796229:872748190,1006101:95:24:1:872748190:2684796320,1007478:108:24:0:2684796320:872748219,1007665:95:24:1:872748219:2684796362,1010844:112:24:0:2684796362:872748248,1011042:71:24:1:872748248:2684796408,1011595:116:24:0:2684796408:872748253,1011860:90:24:1:872748253:2684796458,1011867:140:25:1:872748277:2684796458,1012135:66:16:0:2684796458:872748352,1126580:122:24:0:2684796458:872748352,1126725:60:4:1:872748352:0"
1,1257264398806139,169,2,38841,113,rst_during_handshake,"0:74:2:1:2689828016:0,169:60:20:0:0:2689828017"
0,1257264401897637,1070414,19,52115,25,abortive,"0:74:2:1:919958340:0,242:74:18:0:2735136813:919958341,390:66:16:1:919958341:2735136814,1010188:279:24:0:2735136814:919958341,1010833:66:16:0:2735137027:919958356,1010835:157:24:0:2735137027:919958356,1012511:108:24:0:2735137118:919958385,1015452:66:16:1:919958341:2735137027,1015460:81:24:1:919958341:2735137027,1015833:111:24:0:2735137160:919958413,1016127:95:24:1:919958356:2735137118,1016281:116:24:0:2735137205:919958418,1016789:66:16:0:2735137255:919958516,1017715:94:24:1:919958385:2735137160,1020994:71:24:1:919958413:2735137205,1021494:89:24:1:919958418:2735137255,1021501:140:25:1:919958441:2735137255,1065266:122:24:0:2735137255:919958516,1070414:60:4:1:919958516:0"
1,1257264401900034,148,2,33283,113,rst_during_handshake,"0:74:2:1:2738667912:0,148:60:20:0:0:2738667913"
0,1257264403960494,1027645,19,46647,25,abortive,"0:74:2:1:960558732:0,241:74:18:0:2768249078:960558733,388:66:16:1:960558733:2768249079,1014187:279:24:0:2768249079:960558733,1014390:66:16:1:960558733:2768249292,1014396:81:24:1:960558733:2768249292,1014639:66:16:0:2768249292:960558748,1014693:157:24:0:2768249292:960558748,1014870:95:24:1:960558748:2768249383,1016097:108:24:0:2768249383:960558777,1016270:95:24:1:960558777:2768249425,1018929:112:24:0:2768249425:960558806,1019100:71:24:1:960558806:2768249471,1019376:116:24:0:2768249471:960558811,1019568:90:24:1:960558811:2768249521,1019575:140:25:1:960558835:2768249521,1019843:66:16:0:2768249521:960558910,1027500:122:24:0:2768249521:960558910,1027645:60:4:1:960558910:0"
1,1257264403962828,151,2,43175,113,rst_during_handshake,"0:74:2:1:2776334874:0,151:60:20:0:0:2776334875"
0,1257264404992398,1046033,19,55441,25,abortive,"0:74:2:1:974392288:0,242:74:18:0:2789339440:974392289,390:66:16:1:974392289:2789339441,1011833:279:24:0:2789339441:974392289,1012033:66:16:1:974392289:2789339654,1012038:81:24:1:974392289:2789339654,1012346:66:16:0:2789339654:974392304,1012380:157:24:0:2789339654:974392304,1012580:95:24:1:974392304:2789339745,1013881:108:24:0:2789339745:974392333,1014074:94:24:1:974392333:2789339787,1016866:111:24:0:2789339787:974392361,1017041:71:24:1:974392361:2789339832,1017317:116:24:0:2789339832:974392366,1017507:89:24:1:974392366:2789339882,1017514:140:25:1:974392389:2789339882,1017779:66:16:0:2789339882:974392464,1045733:122:24:0:2789339882:974392464,1046033:60:4:1:974392464:0"
1,1257264404994905,151,2,37116,113,rst_during_handshake,"0:74:2:1:2786393516:0,151:60:20:0:0:2786393517"
0,1257264406020832,1077616,19,33588,25,abortive,"0:74:2:1:983378062:0,239:74:18:0:2797802065:983378063,389:66:16:1:983378063:2797802066,1009795:279:24:0:2797802066:983378063,1009980:66:16:1:983378063:2797802279,1009986:81:24:1:983378063:2797802279,1010363:66:16:0:2797802279:983378078,1010419:157:24:0:2797802279:983378078,1010617:95:24:1:983378078:2797802370,1012026:108:24:0:2797802370:983378107,1012242:93:24:1:983378107:2797802412,1022353:110:24:0:2797802412:983378134,1022530:71:24:1:983378134:2797802456,1022853:116:24:0:2797802456:983378139,1023078:88:24:1:983378139:2797802506,1023085:140:25:1:983378161:2797802506,1023395:66:16:0:2797802506:983378236,1077473:122:24:0:2797802506:983378236,1077616:60:4:1:983378236:0"
1,1257264406023227,172,2,54206,113,rst_during_handshake,"0:74:2:1:2802291272:0,172:60:20:0:0:2802291273"
0,1257264417964196,1155193,19,39674,25,abortive,"0:74:2:1:1173905947:0,316:74:18:0:2993601402:1173905948,503:66:16:1:1173905948:2993601403,1015357:279:24:0:2993601403:1173905948,1015585:66:16:1:1173905948:2993601616,1015590:81:24:1:1173905948:2993601616,1015970:66:16:0:2993601616:1173905963,1015985:157:24:0:2993601616:1173905963,1016189:95:24:1:1173905963:2993601707,1023296:108:24:0:2993601707:1173905992,1023519:92:24:1:1173905992:2993601749,1032346:109:24:0:2993601749:1173906018,1032553:71:24:1:1173906018:2993601792,1032992:116:24:0:2993601792:1173906023,1033235:87:24:1:1173906023:2993601842,1033241:140:25:1:1173906044:2993601842,1033570:66:16:0:2993601842:1173906119,1155051:122:24:0:2993601842:1173906119,1155193:60:4:1:1173906119:0"
1,1257264417967061,190,2,41182,113,rst_during_handshake,"0:74:2:1:2983568404:0,190:60:20:0:0:2983568405"
0,1257264420132685,1095258,19,45648,25,abortive,"0:74:2:1:1207589369:0,241:74:18:0:3020648285:1207589370,387:66:16:1:1207589370:3020648286,1018168:279:24:0:3020648286:1207589370,1018357:66:16:1:1207589370:3020648499,1018365:81:24:1:1207589370:3020648499,1018636:66:16:0:3020648499:1207589385,1018685:157:24:0:3020648499:1207589385,1018859:95:24:1:1207589385:3020648590,1020203:108:24:0:3020648590:1207589414,1020430:95:24:1:1207589414:3020648632,1023292:112:24:0:3020648632:1207589443,1023485:71:24:1:1207589443:3020648678,1024012:116:24:0:3020648678:1207589448,1024228:90:24:1:1207589448:3020648728,1024234:140:25:1:1207589472:3020648728,1024492:66:16:0:3020648728:1207589547,1095113:122:24:0:3020648728:1207589547,1095258:60:4:1:1207589547:0"
1,1257264420135132,148,2,50011,113,rst_during_handshake,"0:74:2:1:3025069401:0,148:60:20:0:0:3025069402"
0,1257264421167358,1056771,19,60271,25,abortive,"0:74:2:1:1223047285:0,239:74:18:0:3037538856:1223047286,381:66:16:1:1223047286:3037538857,1006669:279:24:0:3037538857:1223047286,1006874:66:16:1:1223047286:3037539070,1006880:81:24:1:1223047286:3037539070,1007127:66:16:0:3037539070:1223047301,1007199:157:24:0:3037539070:1223047301,1007372:95:24:1:1223047301:3037539161,1008633:108:24:0:3037539161:1223047330,1008855:95:24:1:1223047330:3037539203,1011840:112:24:0:3037539203:1223047359,1012007:71:24:1:1223047359:3037539249,1012288:116:24:0:3037539249:1223047364,1012472:90:24:1:1223047364:3037539299,1012478:140:25:1:1223047388:3037539299,1012753:66:16:0:3037539299:1223047463,1056598:122:24:0:3037539299:1223047463,1056771:60:4:1:1223047463:0"
1,1257264421169798,189,2,59165,113,rst_during_handshake,"0:74:2:1:3035539648:0,189:60:20:0:0:3035539649"
0,1257264422195324,1121144,19,42769,25,abortive,"0:74:2:1:1238915960:0,240:74:18:0:3061816496:1238915961,386:66:16:1:1238915961:3061816497,1010989:279:24:0:3061816497:1238915961,1011193:66:16:1:1238915961:3061816710,1011199:81:24:1:1238915961:3061816710,1011483:66:16:0:3061816710:1238915976,1011541:157:24:0:3061816710:1238915976,1011729:95:24:1:1238915976:3061816801,1013139:108:24:0:3061816801:1238916005,1013319:92:24:1:1238916005:3061816843,1016459:109:24:0:3061816843:1238916031,1017823:71:24:1:1238916031:3061816886,1018151:116:24:0:3061816886:1238916036,1018342:87:24:1:1238916036:3061816936,1018349:140:25:1:1238916057:3061816936,1018621:66:16:0:3061816936:1238916132,1120998:122:24:0:3061816936:1238916132,1121144:60:4:1:1238916132:0"
1,1257264422197711,150,2,47822,113,rst_during_handshake,"0:74:2:1:3053003788:0,150:60:20:0:0:3053003789"
0,1257264435677288,1073988,19,35563,25,abortive,"0:74:2:1:1458637221:0,239:74:18:0:3258800091:1458637222,385:66:16:1:1458637222:3258800092,1015737:279:24:0:3258800092:1458637222,1015981:66:16:1:1458637222:3258800305,1015987:81:24:1:1458637222:3258800305,1016351:66:16:0:3258800305:1458637237,1016353:157:24:0:3258800305:1458637237,1016563:95:24:1:1458637237:3258800396,1017970:108:24:0:3258800396:1458637266,1018150:95:24:1:1458637266:3258800438,1021193:112:24:0:3258800438:1458637295,1021407:71:24:1:1458637295:3258800484,1021704:116:24:0:3258800484:1458637300,1021916:90:24:1:1458637300:3258800534,1021922:140:25:1:1458637324:3258800534,1022169:66:16:0:3258800534:1458637399,1073803:122:24:0:3258800534:1458637399,1073988:60:4:1:1458637399:0"
1,1257264435679899,196,2,56252,113,rst_during_handshake,"0:74:2:1:3262096853:0,196:60:20:0:0:3262096854"
