start_time,src_port,dst_port,close_type,packets
1257378336647494,1187,80,8,"0:2:0,145:18:1,3382496:18:1,9382616:18:1,21582872:18:1"
1257314076679414,1228,80,5,"0:2:0,142:18:1,761:16:0,899:16:1,4377374:18:1,4379102:16:0,4379238:16:1,10375514:18:1,10376228:16:0,10376368:16:1,22369796:18:1,22371488:16:0,22371625:16:1"
1257290292654076,1301,80,5,"0:2:0,142:18:1,807:16:0,947:16:1,3184112:18:1,3185084:16:0,3185222:16:1,9184237:18:1,9186421:16:0,9186556:16:1,21380116:18:1,21380929:16:0,21381068:16:1"
1257348358649184,1369,80,5,"0:2:0,153:18:1,1202:16:0,1338:16:1,4389454:18:1,4394552:16:0,4394749:16:1,10389569:18:1,10390249:16:0,10390388:16:1,22389846:18:1,22390859:16:0,22391028:16:1"
1257337489632356,1438,80,7,0:2:0
1257257916656021,1456,80,8,"0:2:0,188:18:1,3625437:18:1,9625592:18:1"
1257366252634689,1499,80,5,"0:2:0,143:18:1,661:16:0,798:16:1,4203495:18:1,4204751:16:0,4204890:16:1,10203630:18:1,10204191:16:0,10204333:16:1,22203901:18:1,22205416:16:0,22205611:16:1"
1257323217668483,1515,80,5,"0:2:0,142:18:1,867:16:0,1005:16:1,4564782:18:1,4565649:16:0,4565786:16:1,10560169:18:1,10561070:16:0,10561208:16:1"
1257314132684878,1528,80,7,0:2:0
1257348246640267,1552,80,5,"0:2:0,193:18:1,748:16:0,886:16:1,3795859:18:1,3798480:16:0,3798624:16:1,9795985:18:1,9796936:16:0,9797114:16:1,21791992:18:1,21792960:16:0,21793100:16:1"
1257425534624387,1722,80,7,0:2:0
1257337485633652,1742,80,5,"0:2:0,142:18:1,1835:16:0,1974:16:1,4158557:18:1,4161033:16:0,4161170:16:1,10158689:18:1,10162355:16:0,10162491:16:1,22357076:18:1,22360292:16:0,22360430:16:1"
1257354525584417,1847,80,5,"0:2:0,145:18:1,799:16:0,938:16:1,3631907:18:1,3633699:16:0,3633905:16:1,9629033:18:1,9630131:16:0,9630272:16:1"
1257348370649849,1892,80,5,"0:2:0,143:18:1,987:16:0,1174:16:1,3589032:18:1,3590431:16:0,3590594:16:1,9589179:18:1,9590792:16:0,9590964:16:1,21789434:18:1"
1257399290663857,1892,80,5,"0:2:0,3795684:18:1,9992713:18:1,9993866:16:0,9994046:16:1"
1257275896603856,1901,80,5,"0:2:0,157:18:1,681:16:0,819:16:1,2998603:18:1,2999245:16:0,2999382:16:1,8998736:18:1,8999435:16:0,8999590:16:1,21199008:18:1,21199735:16:0,21199946:16:1"
1257422071665510,1970,80,5,"0:2:0,179:18:1,630:16:0,773:16:1,3002061:18:1,3002438:16:0,3002575:16:1,9001804:18:1,9002313:16:0,9002453:16:1,21006461:18:1,21007624:16:0,21007802:16:1"
1257422199678103,2163,80,8,"0:2:0,156:18:1"
1257425590628785,2189,80,7,0:2:0
1257399170710535,2315,80,7,0:2:0
1257323065657429,2333,80,5,"0:2:0,149:18:1,505:16:0,649:16:1"
1257398155632115,2343,80,5,"0:2:0,144:18:1,785:16:0,923:16:1,4000661:18:1,4001430:16:0,4001567:16:1,10197702:18:1,10198577:16:0,10198714:16:1,22187589:18:1,22189332:16:0,22189454:16:1"
1257398215637173,2347,80,5,"0:2:0,144:18:1,832:16:0,970:16:1,4575591:18:1,4576287:16:0,4576440:16:1,10575731:18:1,10578658:16:0,10578795:16:1,22580385:18:1,22582429:16:0,22582567:16:1"
1257399198699641,2352,80,5,"0:2:0,142:18:1,1290:16:0,1427:16:1,3402167:18:1,3403853:16:0,3403995:16:1,9599199:18:1,9599973:16:0,9600113:16:1,21593457:18:1,21594236:16:0,21594386:16:1"
1257425426613820,2354,80,5,"0:2:0,200:18:1,953:16:0,1158:16:1,4184352:18:1,4185124:16:0,4185269:16:1,10184499:18:1,10185160:16:0,10185299:16:1"
1257425574627369,2370,80,7,0:2:0
1257422239685643,2390,80,8,"0:2:0,142:18:1"
1257378376649028,2391,80,8,"0:2:0,179:18:1,3178076:18:1,9178217:18:1,21178492:18:1"
1257337361618528,2454,80,5,"0:2:0,141:18:1,878:16:0,1017:16:1,3369005:18:1,3374335:16:0,3374471:16:1,9369152:18:1,9373541:16:0,9373678:16:1"
1257337453633806,2509,80,5,"0:2:0,141:18:1,1593:16:0,1733:16:1,3357647:18:1,3364367:16:0,3364504:16:1"
1257258687681299,2576,80,5,"0:2:0,148:18:1,925:16:0,1121:16:1,4186955:18:1,4190980:16:0,4191119:16:1,10387079:18:1,10388786:16:0,10388928:16:1,22387333:18:1"
1257425442614622,2779,80,7,0:2:0
1257314112683325,2787,80,5,"0:2:0,168:18:1,806:16:0,944:16:1,3957475:18:1,3958167:16:0,3958305:16:1,9952737:18:1,9953465:16:0,9953603:16:1"
1257425570627061,2811,80,5,"0:2:0,144:18:1,814:16:0,960:16:1,4175217:18:1,4176872:16:0,4177010:16:1,10175353:18:1,10176667:16:0,10176806:16:1"
1257422195677842,2833,80,8,"0:2:0,141:18:1,3396540:18:1,9396659:18:1,21401943:18:1"
1257374668710144,2851,80,7,0:2:0
1257273936674159,2890,80,5,"0:2:0,150:18:1,626:16:0,754:16:1,4166077:18:1,4166500:16:0,4166639:16:1,10166222:18:1,10167162:16:0,10167305:16:1,22166502:18:1,22167888:16:0,22168076:16:1"
1257422183677007,2980,80,8,"0:2:0,144:18:1,3397091:18:1,9397229:18:1,21397497:18:1"
1257314168688627,2994,80,5,"0:2:0,141:18:1,890:16:0,1030:16:1,3525631:18:1,3526623:16:0,3526760:16:1,9522756:18:1,9523544:16:0,9523684:16:1"
1257264526651913,3077,80,7,0:2:0
1257283025634335,3160,80,5,"0:2:0,144:18:1,1547:16:0,1685:16:1,4328856:18:1,4329759:16:0,4329898:16:1,10326611:18:1,10331792:16:0,10331929:16:1,22320915:18:1,22328498:16:0,22328634:16:1"
1257331532654394,3337,80,5,"0:2:0,142:18:1,838:16:0,976:16:1,3591282:18:1,3594449:16:0,3594587:16:1,9584689:18:1,9585520:16:0,9585660:16:1"
1257378340647845,3509,80,8,"0:2:0,145:18:1,3578480:18:1,9578618:18:1"
1257323121660660,3580,80,5,"0:2:0,142:18:1,654:16:0,792:16:1,4174947:18:1,4175910:16:0,4176049:16:1,10175089:18:1,10175858:16:0,10175995:16:1,22173484:18:1,22174525:16:0,22174663:16:1"
1257257884670302,3673,80,8,"0:2:0,143:18:1,3810436:18:1,9810571:18:1"
1257314024675913,3751,80,5,"0:2:0,141:18:1,762:16:0,899:16:1,3184562:18:1,3185383:16:0,3185519:16:1,9184691:18:1,9185499:16:0,9185645:16:1,21384944:18:1,21388586:16:0,21388722:16:1"
1257307139650074,3833,80,7,0:2:0
1257258699682216,3938,80,5,"0:2:0,148:18:1,698:16:0,823:16:1,3586275:18:1,3588189:16:0,3588381:16:1,9586403:18:1"
1257354380628046,4007,80,7,0:2:0
1257282191621668,4079,80,5,"0:2:0,142:18:1,880:16:0,1020:16:1,3178257:18:1,3180022:16:0,3180179:16:1,9178841:18:1,9180450:16:0,9180587:16:1,21185126:18:1,21187972:16:0,21188111:16:1"
1257337377620807,4101,80,5,"0:2:0,141:18:1,1432:16:0,1571:16:1,4168989:18:1,4170620:16:0,4170758:16:1,10369116:18:1,10373839:16:0,10373977:16:1,22367504:18:1,22369268:16:0,22369405:16:1"
1257366292637603,4130,80,7,0:2:0
1257399286665385,4293,80,5,"0:2:0,141:18:1,1089:16:0,1228:16:1,3396252:18:1,3397068:16:0,3397206:16:1,9393396:18:1,9394669:16:0,9394809:16:1"
1257399134725383,4343,80,5,"0:2:0,160:18:1,652:16:0,794:16:1,4577659:18:1,4578382:16:0,4578565:16:1,10577799:18:1,10581218:16:0,10581354:16:1,22576195:18:1,22579213:16:0,22579349:16:1"
1257366396649124,4347,80,7,0:2:0
1257425446614953,4359,80,5,"0:2:0,144:18:1,696:16:0,827:16:1,3180532:18:1,3181506:16:0,3181642:16:1,9183778:18:1,9184514:16:0,9184652:16:1"
1257374608705664,4413,80,5,"0:2:0,136:18:1,932:16:0,1070:16:1,3175995:18:1,3176567:16:0,3176717:16:1,9180328:18:1,9181284:16:0,9181422:16:1,21180604:18:1,21183938:16:0,21184074:16:1"
1257404319749259,4430,80,5,"0:2:0,143:18:1,2013:16:0,2152:16:1,3366912:18:1,3376323:16:0,3376461:16:1,9578403:18:1,9579597:16:0,9579734:16:1,21578667:18:1,21581250:16:0,21581387:16:1"
1257337501628370,4509,80,5,"0:2:0,143:18:1,1479:16:0,1618:16:1,3764170:18:1,3770882:16:0,3771019:16:1,9764329:18:1,9768052:16:0,9768192:16:1"
1257336437643425,4601,80,8,"0:2:0,143:18:1"
1257398163632764,4650,80,5,"0:2:0,142:18:1,752:16:0,889:16:1,4391618:18:1,4394096:16:0,4394234:16:1,10393135:18:1,10399132:16:0,10399269:16:1,22387402:18:1,22389008:16:0,22389147:16:1"
1257290232644516,4670,80,5,"0:2:0,143:18:1,629:16:0,768:16:1,3587318:18:1,3588193:16:0,3588312:16:1,9783077:18:1,9783563:16:0,9783704:16:1"
1257422099670880,4923,80,5,"0:2:0,143:18:1,636:16:0,773:16:1,3601349:18:1,3602336:16:0,3602483:16:1,9597721:18:1,9598305:16:0,9598445:16:1"
1257290368660791,4996,80,5,"0:2:0,139:18:1,835:16:0,972:16:1,3574727:18:1,3578007:16:0,3578144:16:1,9579250:18:1,9581708:16:0,9581846:16:1"
1257378380647492,5077,80,8,"0:2:0,142:18:1,4179729:18:1,10183622:18:1"
1257283013633019,5114,80,5,"0:2:0,143:18:1,1368:16:0,1506:16:1,3736807:18:1,3737811:16:0,3737979:16:1,9733949:18:1,9738742:16:0,9738880:16:1"
1257337481634930,5117,80,5,"0:2:0,143:18:1,1832:16:0,1970:16:1,3957174:18:1,3959578:16:0,3959715:16:1,9957307:18:1,9958873:16:0,9959008:16:1,21957575:18:1,21963304:16:0,21963442:16:1"
1257307095640563,5119,80,5,"0:2:0,121:18:1,966:16:0,1102:16:1,3198024:18:1,3199866:16:0,3200004:16:1,9198183:18:1,9202381:16:0,9202517:16:1,21198445:18:1,21205064:16:0,21205202:16:1"
1257366368646654,5140,80,5,"0:2:0,146:18:1,894:16:0,1067:16:1,3197113:18:1,3197990:16:0,3198129:16:1,9197252:18:1,9199296:16:0,9199433:16:1,21197533:18:1,21200112:16:0,21200249:16:1"
1257290268652056,5193,80,5,"0:2:0,141:18:1,665:16:0,802:16:1,3985589:18:1,3986334:16:0,3986473:16:1,9985726:18:1,9988038:16:0,9988176:16:1"
1257425422613601,5203,80,5,"0:2:0,203:18:1,980:16:0,1165:16:1,3584465:18:1,3585162:16:0,3585302:16:1,9584595:18:1,9585129:16:0,9585268:16:1"
1257336357632881,5234,80,7,0:2:0
1257314096681963,5240,80,5,"0:2:0,142:18:1,744:16:0,881:16:1,3566663:18:1,3569252:16:0,3569390:16:1,9563783:18:1,9564458:16:0,9564597:16:1"
1257354384626398,5253,80,7,0:2:0
1257276552658415,5331,80,5,"0:2:0,143:18:1,787:16:0,924:16:1,4380671:18:1,4381509:16:0,4381648:16:1,10380820:18:1,10383905:16:0,10384044:16:1,22381077:18:1,22384646:16:0,22384821:16:1"
1257331548655804,5420,80,7,0:2:0
1257337373620201,5423,80,5,"0:2:0,143:18:1,922:16:0,1061:16:1,4169483:18:1,4177233:16:0,4177372:16:1,10169632:18:1,10172003:16:0,10172140:16:1,22169894:18:1,22171999:16:0,22172137:16:1"
1257337357618035,5532,80,5,"0:2:0,141:18:1,855:16:0,991:16:1,3771294:18:1,3771969:16:0,3772107:16:1,9770319:18:1,9771094:16:0,9771229:16:1,21769820:18:1,21771125:16:0,21771265:16:1"
1257331536654784,5582,80,5,"0:2:0,140:18:1,1266:16:0,1405:16:1,4384889:18:1,4386708:16:0,4386844:16:1,10585647:18:1,10586764:16:0,10586903:16:1"
1257264498650489,5675,80,5,"0:2:0,144:18:1,527:16:0,670:16:1,3995431:18:1,3995862:16:0,3996002:16:1,9994498:18:1,9995581:16:0,9995753:16:1"
1257331480644082,5692,80,5,"0:2:0,140:18:1,1030:16:0,1166:16:1,3191553:18:1,3192603:16:0,3192742:16:1,9197449:18:1,9199557:16:0,9199695:16:1"
1257290352659592,5804,80,5,"0:2:0,143:18:1,1190:16:0,1327:16:1,3379921:18:1,3381034:16:0,3381173:16:1,9380072:18:1,9381444:16:0,9381582:16:1"
1257348342647588,5826,80,5,"0:2:0,145:18:1,948:16:0,1086:16:1,3190658:18:1,3191427:16:0,3191569:16:1,9188803:18:1,9189812:16:0,9189942:16:1,21391064:18:1,21392389:16:0,21392528:16:1"
1257366224632264,5850,80,5,"0:2:0,185:18:1,557:16:0,706:16:1,3605283:18:1,3605624:16:0,3605762:16:1,9602685:18:1,9603242:16:0,9603408:16:1,21605694:18:1,21606282:16:0,21606420:16:1"
1257354557587300,5854,80,7,0:2:0
1257366244634228,5893,80,5,"0:2:0,144:18:1,623:16:0,763:16:1,3999797:18:1,4001887:16:0,4002067:16:1,10203912:18:1,10207370:16:0,10207506:16:1,22202068:18:1,22202586:16:0,22202731:16:1"
1257425546625256,5896,80,7,0:2:0
1257283029634985,5929,80,5,"0:2:0,141:18:1,1914:16:0,2053:16:1,4127012:18:1,4128715:16:0,4128854:16:1,10124164:18:1,10137288:16:0,10137426:16:1,22118431:18:1,22121210:16:0,22121350:16:1"
1257336253609347,5930,80,5,"0:2:0,180:18:1,1249:16:0,1388:16:1,2997192:18:1,2998436:16:0,2998576:16:1"
1257282981621410,5945,80,5,"0:2:0,152:18:1,1385:16:0,1534:16:1,4356401:18:1,4358936:16:0,4359074:16:1,10353541:18:1,10356229:16:0,10356367:16:1"
1257334661641609,5959,80,8,"0:2:0,141:18:1"
1257348270642167,6032,80,7,0:2:0
1257334625645874,6064,80,5,"0:2:0,141:18:1,956:16:0,1094:16:1,3589847:18:1,3591032:16:0,3591172:16:1,9789977:18:1,9790476:16:0,9790613:16:1"
1257399262674538,6065,80,5,"0:2:0,141:18:1,776:16:0,913:16:1,3798370:18:1,3799121:16:0,3799256:16:1,9793635:18:1,9794798:16:0,9794937:16:1,21789783:18:1,21790754:16:0,21790891:16:1"
1257378432629960,6070,80,7,0:2:0
1257425450615115,6077,80,5,"0:2:0,142:18:1,668:16:0,832:16:1,4583596:18:1,4584342:16:0,4584485:16:1,10583732:18:1,10585230:16:0,10585411:16:1"
1257337497629671,6136,80,5,"0:2:0,142:18:1,1919:16:0,2058:16:1,4162800:18:1,4172309:16:0,4172447:16:1,10162938:18:1,10165446:16:0,10165584:16:1,22363196:18:1,22365428:16:0,22365567:16:1"
1257323145662440,6142,80,5,"0:2:0,141:18:1,908:16:0,1047:16:1,3373706:18:1,3375758:16:0,3375896:16:1,9373827:18:1,9376893:16:0,9377076:16:1"
1257307079646929,6221,80,5,"0:2:0,134:18:1,683:16:0,821:16:1,3391301:18:1,3391957:16:0,3392095:16:1,9391442:18:1,9392379:16:0,9392517:16:1,21391722:18:1,21395296:16:0,21395433:16:1"
1257334761655007,6221,80,8,"0:2:0,3574861:18:1,9573870:18:1"
1257258743685883,6226,80,8,"0:2:0,172:18:1"
1257404299746706,6228,80,5,"0:2:0,146:18:1,827:16:0,978:16:1,3773411:18:1,3796897:16:0,3797101:16:1,9769165:18:1,9771841:16:0,9771980:16:1,21973795:18:1,21977690:16:0,21977828:16:1"
1257404223736805,6264,80,5,"0:2:0,142:18:1,721:16:0,860:16:1,3177217:18:1,3177822:16:0,3177963:16:1,9181735:18:1,9185950:16:0,9186088:16:1,21181983:18:1,21189158:16:0,21189296:16:1"
1257336285613177,6353,80,8,"0:2:0,143:18:1,3193329:18:1,9205229:18:1,21205493:18:1"
1257264502650853,6362,80,5,"0:2:0,170:18:1,603:16:0,744:16:1,3995157:18:1,3995773:16:0,3995939:16:1,9995292:18:1,9995946:16:0,9996089:16:1,21995569:18:1"
1257354348638086,6437,80,5,"0:2:0,146:18:1,824:16:0,970:16:1,3410103:18:1,3410915:16:0,3411056:16:1,9413243:18:1,9415656:16:0,9415826:16:1"
1257404367763630,6447,80,5,"0:2:0,215:18:1,1820:16:0,2100:16:1,3164952:18:1,3170199:16:0,3170337:16:1,9165084:18:1,9168186:16:0,9168324:16:1,21160979:18:1,21173288:16:0,21173424:16:1"
1257282977620869,6467,80,5,"0:2:0,143:18:1,872:16:0,1010:16:1,3159424:18:1,3161486:16:0,3161625:16:1,9156551:18:1,9160911:16:0,9161049:16:1,21350719:18:1,21355591:16:0,21355727:16:1"
1257354344639751,6482,80,5,"0:2:0,143:18:1,816:16:0,950:16:1,4006471:18:1,4007657:16:0,4007794:16:1,10011490:18:1,10012286:16:0,10015425:16:1"
1257290208643331,6511,80,5,"0:2:0,258:18:1,661:16:0,807:16:1"
1257348238639737,6521,80,5,"0:2:0,144:18:1,936:16:0,1090:16:1,3596182:18:1,3596710:16:0,3596862:16:1,9596321:18:1,9598662:16:0,9598799:16:1"
1257276512655235,6577,80,5,"0:2:0,144:18:1,585:16:0,723:16:1,4182956:18:1,4183600:16:0,4183775:16:1,10183089:18:1,10184848:16:0,10185007:16:1,22183349:18:1,22184147:16:0,22184323:16:1"
1257275956607404,6616,80,5,"0:2:0,139:18:1,1023:16:0,1169:16:1,3396395:18:1,3397108:16:0,3397290:16:1,9396550:18:1,9397866:16:0,9398002:16:1,21396804:18:1,21397803:16:0,21397967:16:1"
1257323093658904,6682,80,5,"0:2:0,141:18:1,568:16:0,707:16:1,4174202:18:1,4176115:16:0,4176347:16:1,10176217:18:1,10177623:16:0,10177765:16:1,22176487:18:1,22177740:16:0,22177876:16:1"
1257378400639080,6767,80,7,0:2:0
1257398095628252,6778,80,5,"0:2:0,145:18:1,591:16:0,729:16:1,3422749:18:1,3424102:16:0,3424237:16:1,9422889:18:1,9424443:16:0,9424563:16:1"
1257348286643209,6810,80,5,"0:2:0,149:18:1,1122:16:0,1259:16:1,3793797:18:1,3794459:16:0,3794599:16:1,9793934:18:1,9794677:16:0,9794826:16:1"
1257398107628854,6821,80,5,"0:2:0,144:18:1,578:16:0,717:16:1,3018036:18:1,3018559:16:0,3018698:16:1,9022531:18:1,9024526:16:0,9024662:16:1"
1257366260635243,6856,80,7,0:2:0
1257378364649906,6892,80,7,0:2:0
1257314020675696,7058,80,5,"0:2:0,142:18:1,587:16:0,725:16:1,3984694:18:1,3985263:16:0,3985410:16:1,9984827:18:1,9986244:16:0,9986391:16:1"
1257258731684718,7140,80,8,"0:2:0,154:18:1"
1257273940674363,7154,80,5,"0:2:0,151:18:1,580:16:0,727:16:1,4365970:18:1,4366774:16:0,4366913:16:1,10366102:18:1,10366678:16:0,10366874:16:1"
1257307115638272,7170,80,5,"0:2:0,142:18:1,1007:16:0,1143:16:1,3600767:18:1,3605132:16:0,3605268:16:1,9600918:18:1,9602534:16:0,9602670:16:1"
1257425406612737,7226,80,5,"0:2:0,155:18:1,570:16:0,718:16:1,3784965:18:1,3785349:16:0,3785489:16:1,9781980:18:1,9782355:16:0,9782496:16:1,21784239:18:1,21785308:16:0,21785492:16:1"
1257399250679373,7250,80,5,"0:2:0,259:18:1,1236:16:0,1372:16:1,2999652:18:1,3000356:16:0,3000492:16:1,8996798:18:1,8998820:16:0,8998958:16:1,20991069:18:1,20994638:16:0,20994775:16:1"
1257422155674674,7273,80,5,"0:2:0,142:18:1,919:16:0,1057:16:1,4198805:18:1,4199802:16:0,4199942:16:1,10198944:18:1,10203358:16:0,10203641:16:1,22199231:18:1,22200699:16:0,22200838:16:1"
1257348378650508,7307,80,5,"0:2:0,146:18:1,825:16:0,963:16:1,3184170:18:1,3184885:16:0,3185024:16:1,9184895:18:1,21184563:18:1"
1257398147631457,7377,80,5,"0:2:0,144:18:1,884:16:0,1023:16:1,3201158:18:1,3204213:16:0,3204350:16:1,9198287:18:1,9199483:16:0,9199622:16:1"
1257334693648485,7388,80,8,"0:2:0,143:18:1"
1257374684711438,7475,80,5,"0:2:0,141:18:1,915:16:0,1053:16:1,3771748:18:1,3772378:16:0,3772518:16:1,9776275:18:1,9777792:16:0,9777929:16:1"
1257257932649192,7500,80,8,"0:2:0,192:18:1,4432620:18:1,10432766:18:1"
1257314144685826,7556,80,5,"0:2:0,140:18:1,1018:16:0,1157:16:1,3939684:18:1,3940684:16:0,3940824:16:1,9936820:18:1,9937511:16:0,9937649:16:1,21929258:18:1,21930007:16:0,21930147:16:1"
1257398235638848,7603,80,5,"0:2:0,142:18:1,1206:16:0,1346:16:1,4178719:18:1,4182935:16:0,4183094:16:1,10178863:18:1,10183608:16:0,10183745:16:1,22179140:18:1,22180464:16:0,22180602:16:1"
1257336329629244,7759,80,8,"0:2:0,144:18:1"
1257378396640712,7829,80,8,"0:2:0,143:18:1,4190626:18:1,10190754:18:1"
1257459150650313,7886,80,5,"0:2:0,145:18:1,678:16:0,815:16:1,3800255:18:1,3802673:16:0,3802810:16:1,9801225:18:1,9801894:16:0,9802030:16:1,21999615:18:1"
1257404395767477,7968,80,7,0:2:0
1257399246680913,8011,80,7,0:2:0
1257334769655748,8100,80,8,"0:2:0,142:18:1,3572200:18:1,9567468:18:1"
1257366372647108,8117,80,5,"0:2:0,144:18:1,990:16:0,1128:16:1,4394476:18:1,4395235:16:0,4395373:16:1,10396899:18:1,10397586:16:0,10397727:16:1,22397172:18:1,22398235:16:0,22398374:16:1"
1257336265610910,8250,80,5,"0:2:0,147:18:1,713:16:0,854:16:1,3795915:18:1,3797245:16:0,3797385:16:1,9792885:18:1,21795574:18:1"
1257307215657712,8253,80,5,"0:2:0,141:18:1,1136:16:0,1274:16:1,4190608:18:1,4199061:16:0,4199199:16:1,10190738:18:1,10195444:16:0,10195580:16:1,22191008:18:1,22194438:16:0,22194567:16:1"
1257336313627381,8405,80,8,"0:2:0,143:18:1,3591517:18:1,9587882:18:1,21591918:18:1"
1257399282666579,8531,80,5,"0:2:0,141:18:1,782:16:0,919:16:1,3796788:18:1,3798268:16:0,3798405:16:1,9793928:18:1,9794968:16:0,9795106:16:1,21786391:18:1,21787475:16:0,21787614:16:1"
1257334757654659,8576,80,8,"0:2:0,141:18:1,4176835:18:1,10175839:18:1,22168241:18:1"
1257257956639084,8778,80,8,"0:2:0,197:18:1,3243253:18:1,9243470:18:1,21443644:18:1"
1257354376629696,8797,80,5,"0:2:0,144:18:1,810:16:0,949:16:1,4020238:18:1,4021078:16:0,4021274:16:1,10022256:18:1,10023302:16:0,10023439:16:1,22020755:18:1,22021600:16:0,22021774:16:1"
