start_time,src_port,dst_port,close_type,packets
1257264376106282,32780,25,2,"0:2:1,445:18:0,747:16:1,1014732:24:0,1014920:16:1,1014925:24:1,1015171:16:0,1015252:24:0,1015425:24:1,1016652:24:0,1016831:24:1,1019936:24:0,1020087:24:1,1020384:24:0,1020569:24:1,1020576:25:1,1020970:16:0,1065196:24:0,1065343:4:1"
1257285242654787,32799,25,2,"0:2:1,253:18:0,399:16:1,1018961:24:0,1019153:16:1,1019159:24:1,1019407:16:0,1019466:24:0,1019640:24:1,1021012:24:0,1021191:24:1,1064561:16:0,1150969:24:0,1151144:24:1,1157568:16:0,1157612:24:0,1157800:24:1,1157806:25:1,1158077:16:0,1260679:24:0,1260828:4:1"
1257264348727137,32842,113,4,"0:2:0,149:20:1"
1257264432709890,32930,113,4,"0:2:0,148:20:1"
1257264363133595,33036,113,4,"0:2:0,147:20:1"
1257346209366330,33048,113,4,"0:2:0,151:20:1"
1257346283211890,33060,113,4,"0:2:0,195:20:1"
1257264737032549,33082,25,2,"0:2:1,526:18:0,704:16:1,1004382:24:0,1004566:16:1,1004571:24:1,1004824:16:0,1004908:24:0,1005085:24:1,1006477:24:0,1006648:24:1,1009392:24:0,1009565:24:1,1009861:24:0,1010042:24:1,1010048:25:1,1010314:16:0,1021032:24:0,1021175:4:1"
1257425866483396,33165,113,4,"0:2:0,151:20:1"
1257299814202409,33224,113,4,"0:2:0,151:20:1"
1257346594586589,33290,113,4,"0:2:0,151:20:1"
1257285286575705,33392,25,2,"0:2:1,254:18:0,418:16:1,1037960:24:0,1038198:16:1,1038209:24:1,1039411:16:0,1039412:24:0,1039632:24:1,1041069:24:0,1041247:24:1,1044126:24:0,1044293:24:1,1044580:24:0,1044724:24:1,1044767:25:1,1045027:16:0,4023894:24:0,4024042:4:1"
1257346623318138,33456,25,2,"0:2:1,473:18:0,671:16:1,1007549:24:0,1007700:16:1,2445894:20:1"
1257264355935226,33485,25,2,"0:2:1,246:18:0,394:16:1,1025511:24:0,1025703:16:1,1025708:24:1,1025954:16:0,1026008:24:0,1026182:24:1,1027341:24:0,1027530:24:1,1030227:24:0,1030431:24:1,1031004:24:0,1031224:24:1,1031232:25:1,1031800:16:0,1147665:24:0,1147841:4:1"
1257264789670040,33500,113,4,"0:2:0,181:20:1"
