start_time,src_port,dst_port,close_type,packets
1257431964786250,37098,80,1,"0:2:1,110:18:0,256:16:1,291:24:1,410:16:0,472:24:0,620:16:1,708:16:0,840:24:0,941:16:0,961:16:1,1095:16:1,1154:16:0,1156:25:0,1240:16:1,1408:16:1,35308:16:1,4883757:17:1,4883994:16:0"
1257420798680733,39066,80,2,"0:2:1,125:18:0,272:16:1,316:24:1,425:16:0,450:24:0,473:25:0,608:16:1,42422:16:1,83982533:17:1,83982658:4:0"
1257359289780454,39710,80,2,"0:2:1,119:18:0,313:16:1,319:24:1,546:16:0,556:24:0,583:25:0,769:16:1,36451:16:1,86207529:17:1,86207673:4:0"
1257283576739094,40382,80,2,"0:2:1,124:18:0,297:16:1,324:24:1,439:16:0,497:24:0,521:25:0,662:16:1,37061:16:1,67108570:17:1,67108709:4:0"
1257413926789191,42610,80,2,"0:2:1,110:18:0,258:16:1,280:24:1,389:16:0,403:24:0,555:16:1,630:16:0,720:24:0,879:16:0,883:16:1,939:25:0,946:16:1,1111:16:1,41807:16:1,62304792:17:1,62304924:4:0"
1257431489712098,43517,80,2,"0:2:1,115:18:0,258:16:1,297:24:1,404:16:0,422:24:0,443:25:0,617:16:1,38465:16:1,479955430:17:1,479955557:4:0"
1257259109752308,45949,80,2,"0:2:1,116:18:0,269:16:1,300:24:1,412:16:0,456:24:0,481:25:0,618:16:1,36618:16:1,109006961:17:1,109007081:4:0"
1257413926781819,46067,80,2,"0:2:1,123:18:0,296:16:1,319:24:1,431:16:0,476:24:0,499:25:0,641:16:1,39804:16:1,62312155:17:1,62312282:4:0"
1257420798688367,49508,80,2,"0:2:1,147:18:0,332:16:1,363:24:1,542:16:0,556:24:0,739:16:1,760:16:0,919:16:0,924:24:0,1014:16:1,1169:16:1,1173:16:1,1230:16:0,1256:25:0,1484:16:1,41663:16:1,83974909:17:1,83975038:4:0"
1257431489719440,50302,80,2,"0:2:1,115:18:0,263:16:1,293:24:1,500:16:0,501:24:0,669:16:1,670:16:0,854:16:0,859:24:0,923:16:1,1114:16:1,1127:16:1,1128:16:0,1130:25:0,1386:16:1,44890:16:1,479948112:17:1,479948260:4:0"
1257259109759727,55538,80,2,"0:2:1,102:18:0,278:16:1,283:24:1,414:16:0,490:24:0,651:16:1,726:16:0,816:24:0,962:16:1,982:16:0,1044:16:1,1112:25:0,1213:16:1,41074:16:1,108999552:17:1,108999671:4:0"
1257283576746587,58845,80,2,"0:2:1,108:18:0,254:16:1,283:24:1,389:16:0,454:24:0,600:16:1,694:16:0,757:24:0,922:16:0,966:16:1,972:16:1,1000:25:0,1174:16:1,38316:16:1,67101086:17:1,67101232:4:0"
1257359289787991,59597,80,2,"0:2:1,219:18:0,391:16:1,422:24:1,537:16:0,681:24:0,843:16:0,869:16:1,1058:16:0,1064:24:0,1110:16:1,1181:25:0,1328:16:1,1333:16:1,38296:16:1,86200004:17:1,86200150:4:0"
1257431964778686,60619,80,1,"0:2:1,127:18:0,319:16:1,324:24:1,458:16:0,561:24:0,591:25:0,754:16:1,33504:16:1,4891317:17:1,4891521:16:0"
