start_time,src_port,dst_port,close_type,packets
1257359044819676,32863,25,2,"0:2:1,255:18:0,402:16:1,1006853:24:0,1007025:16:1,1007030:24:1,1007271:16:0,1007342:24:0,1007523:24:1,1008747:24:0,1008927:24:1,1011953:24:0,1012120:24:1,1012409:24:0,1012596:24:1,1012602:25:1,1012873:16:0,1030207:24:0,1030418:4:1"
1257279812282165,32889,25,2,"0:2:1,432:18:0,760:16:1,1002814:24:0,1003010:16:1,1003016:24:1,1003296:16:0,1003449:24:0,1003676:24:1,1005362:24:0,1005623:24:1,1043952:16:0,1187043:24:0,1187246:24:1,1190015:16:0,1190060:24:0,1190241:24:1,1190247:25:1,1190627:16:0,2019436:24:0,2019616:4:1"
1257379048328198,33067,25,2,"0:2:1,246:18:0,389:16:1,1008277:24:0,1008464:16:1,1008469:24:1,1008718:16:0,1008791:24:0,1008964:24:1,1010245:24:0,1010426:24:1,1012923:24:0,1013071:24:1,1013361:24:0,1013551:24:1,1013558:25:1,1013822:16:0,1025511:24:0,1025658:4:1"
1257337674788845,33077,25,2,"0:2:1,246:18:0,391:16:1,1003713:24:0,1003897:16:1,1003902:24:1,1004156:16:0,1004236:24:0,1004411:24:1,1005668:24:0,1005846:24:1,1008750:24:0,1008898:24:1,1009175:24:0,1009363:24:1,1009370:25:1,1009638:16:0,1022582:24:0,1022745:4:1"
1257337631847193,33109,25,2,"0:2:1,244:18:0,391:16:1,1001281:24:0,1001462:16:1,1001468:24:1,1001714:16:0,1001768:24:0,1001942:24:1,1003144:24:0,1003324:24:1,1006396:24:0,1006564:24:1,1006841:24:0,1007028:24:1,1007036:25:1,1007307:16:0,1027573:24:0,1027720:4:1"
1257359203321377,33152,25,2,"0:2:1,231:18:0,378:16:1,1012966:24:0,1013206:16:1,1013212:24:1,1013466:16:0,1013543:24:0,1013724:24:1,1014968:24:0,1015147:24:1,1018007:24:0,1018179:24:1,1018474:24:0,1018666:24:1,1018673:25:1,1018960:16:0,1039797:24:0,1039991:4:1"
1257279747370370,33174,113,4,"0:2:0,149:20:1"
1257379029920540,33180,25,2,"0:2:1,252:18:0,410:16:1,1003795:24:0,1003978:16:1,1003983:24:1,1004234:16:0,1004283:24:0,1004459:24:1,1005674:24:0,1005845:24:1,1008401:24:0,1008572:24:1,1008849:24:0,1009033:24:1,1009039:25:1,1009312:16:0,1020790:24:0,1020936:4:1"
1257265130982824,33205,25,2,"0:2:1,249:18:0,417:16:1,1012820:24:0,1013009:16:1,1013015:24:1,1013275:16:0,1013368:24:0,1013548:24:1,1014843:24:0,1015024:24:1,1018133:24:0,1018281:24:1,1018562:24:0,1018753:24:1,1018759:25:1,1019038:16:0,1090094:24:0,1090242:4:1"
1257379024780479,33215,25,2,"0:2:1,249:18:0,394:16:1,1003617:24:0,1003806:16:1,1003811:24:1,1004060:16:0,1004148:24:0,1004329:24:1,1005581:24:0,1005753:24:1,1008267:24:0,1008442:24:1,1008720:24:0,1008904:24:1,1008911:25:1,1009183:16:0,1018267:24:0,1018416:4:1"
1257359110430405,33230,113,4,"0:2:0,181:20:1"
1257359058152712,33434,113,4,"0:2:0,148:20:1"
1257265130985436,33599,113,4,"0:2:0,201:20:1"
1257279799976447,33609,113,4,"0:2:0,149:20:1"
1257359249893112,33711,113,4,"0:2:0,153:20:1"
1257359264260451,33735,25,2,"0:2:1,248:18:0,393:16:1,1007340:24:0,1007536:16:1,1007541:24:1,1007795:16:0,1007885:24:0,1008064:24:1,1009403:24:0,1009600:24:1,1012844:24:0,1013019:24:1,1013317:24:0,1013504:24:1,1013512:25:1,1013780:16:0,1043473:24:0,1043619:4:1"
1257379089367498,33807,25,2,"0:2:1,250:18:0,396:16:1,1003203:24:0,1003385:16:1,1003390:24:1,1003641:16:0,1003720:24:0,1003896:24:1,1005117:24:0,1005299:24:1,1007913:24:0,1008081:24:1,1008364:24:0,1008546:24:1,1008554:25:1,1008823:16:0,1027524:24:0,1027795:4:1"
1257359199209306,33847,25,2,"0:2:1,249:18:0,433:16:1,1021579:24:0,1021763:16:1,1021769:24:1,1022020:16:0,1022069:24:0,1022249:24:1,1023577:24:0,1023759:24:1,1026706:24:0,1026912:24:1,1027241:24:0,1027458:24:1,1027464:25:1,1027730:16:0,1040738:24:0,1040886:4:1"
1257279802062817,33944,113,4,"0:2:0,148:20:1"
1257265124774666,34046,25,2,"0:2:1,318:18:0,508:16:1,1021387:24:0,1021604:16:1,1021610:24:1,1021945:16:0,1021947:24:0,1022165:24:1,1023350:24:0,1023523:24:1,1026275:24:0,1026583:24:1,1027066:24:0,1027377:24:1,1027384:25:1,1027824:16:0,1104873:24:0,1105033:4:1"
1257359238615966,34084,25,2,"0:2:1,247:18:0,396:16:1,1016211:24:0,1016421:16:1,1016434:24:1,1016712:16:0,1016762:24:0,1016937:24:1,1018099:24:0,1018273:24:1,1021063:24:0,1021235:24:1,1021540:24:0,1021734:24:1,1021741:25:1,1021999:16:0,1069126:24:0,1069313:4:1"
1257359264262883,34206,113,4,"0:2:0,164:20:1"
1257265082906064,34248,113,4,"0:2:0,145:20:1"
1257337648217867,34258,25,2,"0:2:1,247:18:0,393:16:1,1003893:24:0,1004330:16:0,1004404:24:0,1005076:16:1,1005082:24:1,1005582:24:1,1005979:24:0,1007191:24:1,1009259:24:0,1009705:24:0,1010145:16:0,1010427:24:1,1010851:24:1,1010885:25:1,1055336:24:0,1056483:4:1"
1257337666613140,34289,113,4,"0:2:0,152:20:1"
1257265097304064,34299,113,4,"0:2:0,150:20:1"
1257379058571944,34330,25,2,"0:2:1,245:18:0,391:16:1,1003782:24:0,1003968:16:1,1003974:24:1,1004221:16:0,1004268:24:0,1004444:24:1,1005784:24:0,1005956:24:1,1008761:24:0,1008971:24:1,1009300:24:0,1009525:24:1,1009531:25:1,1009793:16:0,1024164:24:0,1024309:4:1"
1257337669671872,34364,25,2,"0:2:1,242:18:0,389:16:1,1000428:24:0,1000613:16:1,1000618:24:1,1000868:16:0,1000942:24:0,1001117:24:1,1002328:24:0,1002500:24:1,1005236:24:0,1005407:24:1,1005699:24:0,1005849:24:1,1005879:25:1,1006141:16:0,1025873:24:0,1026063:4:1"
1257359122752684,34377,25,2,"0:2:1,338:18:0,521:16:1,1008249:24:0,1008452:16:1,1008458:24:1,1008709:16:0,1008794:24:0,1008968:24:1,1010234:24:0,1010441:24:1,1012954:24:0,1013126:24:1,1013406:24:0,1013552:24:1,1013590:25:1,1013854:16:0,1037629:24:0,1037815:4:1"
1257379046273770,34390,25,2,"0:2:1,249:18:0,394:16:1,1011361:24:0,1011542:16:1,1011547:24:1,1011800:16:0,1011885:24:0,1012065:24:1,1013361:24:0,1013538:24:1,1016571:24:0,1016718:24:1,1017073:24:0,1017267:24:1,1017273:25:1,1017540:16:0,1109440:24:0,1109580:4:1"
1257265083941665,34420,25,2,"0:2:1,389:18:0,580:16:1,1001058:24:0,1001260:16:1,1001266:24:1,1001518:16:0,1001598:24:0,1001782:24:1,1003036:24:0,1003222:24:1,1006384:24:0,1006559:24:1,1006840:24:0,1007025:24:1,1007033:25:1,1007305:16:0,1018025:24:0,1018172:4:1"
1257359087843952,34442,113,4,"0:2:0,147:20:1"
1257359046867113,34649,113,4,"0:2:0,150:20:1"
1257379055506561,34725,113,4,"0:2:0,160:20:1"
1257279773011332,34735,25,2,"0:2:1,310:18:0,498:16:1,1020007:24:0,1020223:16:1,1020229:24:1,1020522:16:0,1020540:24:0,1020726:24:1,1021919:24:0,1022092:24:1,1024644:24:0,1024791:24:1,1025071:24:0,1025219:24:1,1025250:25:1,1025511:16:0,1076860:24:0,1077027:4:1"
1257337659447793,34754,25,2,"0:2:1,250:18:0,398:16:1,1003020:24:0,1003205:16:1,1003210:24:1,1003463:16:0,1003533:24:0,1003708:24:1,1005019:24:0,1005200:24:1,1007896:24:0,1008043:24:1,1008339:24:0,1008524:24:1,1008531:25:1,1008808:16:0,1022144:24:0,1022293:4:1"
1257359179637932,34777,25,2,"0:2:1,244:18:0,392:16:1,1011995:24:0,1012184:16:1,1012190:24:1,1012441:16:0,1012509:24:0,1012689:24:1,1013970:24:0,1014158:24:1,1016981:24:0,1017132:24:1,1017423:24:0,1017570:24:1,1017608:25:1,1017870:16:0,1056407:24:0,1056554:4:1"
1257359278869126,34905,113,4,"0:2:0,148:20:1"
1257379086231220,34935,113,4,"0:2:0,148:20:1"
1257337642078583,34940,25,2,"0:2:1,249:18:0,398:16:1,1010387:24:0,1010570:16:1,1010575:24:1,1010826:16:0,1010921:24:0,1011097:24:1,1012349:24:0,1012530:24:1,1015288:24:0,1015456:24:1,1015749:24:0,1015938:24:1,1015944:25:1,1016210:16:0,1040467:24:0,1040614:4:1"
1257379084165367,34949,25,2,"0:2:1,249:18:0,395:16:1,1011583:24:0,1012023:16:0,1012102:24:0,1012765:16:1,1012771:24:1,1013274:24:1,1013505:24:0,1014698:24:1,1016784:24:0,1017255:24:0,1017708:16:0,1017964:24:1,1018442:24:1,1018448:25:1,1032551:24:0,1033698:4:1"
1257337674791171,35323,113,4,"0:2:0,152:20:1"
1257279778163404,35422,113,4,"0:2:0,150:20:1"
1257359179640403,35483,113,4,"0:2:0,154:20:1"
1257359059173035,35501,113,4,"0:2:0,151:20:1"
1257359268367123,35609,113,4,"0:2:0,201:20:1"
1257279716366479,35730,25,2,"0:2:1,385:18:0,567:16:1,1004214:24:0,1004441:16:1,1004464:24:1,1004742:16:0,1004806:24:0,1004993:24:1,1006401:24:0,1006572:24:1,1009422:24:0,1009596:24:1,1009875:24:0,1010063:24:1,1010069:25:1,1010352:16:0,1056694:24:0,1056840:4:1"
1257359073496779,35787,113,4,"0:2:0,184:20:1"
1257359146376646,35961,113,4,"0:2:0,155:20:1"
1257279719522854,36019,113,4,"0:2:0,187:20:1"
1257337644135459,36042,25,2,"0:2:1,249:18:0,393:16:1,1003616:24:0,1003805:16:1,1003811:24:1,1004059:16:0,1004129:24:0,1004300:24:1,1005588:24:0,1005759:24:1,1008789:24:0,1008953:24:1,1009248:24:0,1009434:24:1,1009441:25:1,1009704:16:0,1057032:24:0,1057178:4:1"
1257379037074399,36083,113,4,"0:2:0,148:20:1"
1257359203323898,36090,113,4,"0:2:0,191:20:1"
1257279725671044,36122,113,4,"0:2:0,149:20:1"
1257279740114222,36175,25,2,"0:2:1,255:18:0,402:16:1,1034229:24:0,1034413:16:1,1034419:24:1,1034670:16:0,1034723:24:0,1034900:24:1,1036186:24:0,1036360:24:1,1039452:24:0,1039621:24:1,1039936:24:0,1040122:24:1,1040129:25:1,1040400:16:0,1103141:24:0,1103290:4:1"
1257379031962635,36207,113,4,"0:2:0,156:20:1"
1257359209484841,36220,113,4,"0:2:0,185:20:1"
1257379024782906,36344,113,4,"0:2:0,150:20:1"
1257337671713728,36612,25,2,"0:2:1,247:18:0,394:16:1,1008677:24:0,1008860:16:1,1008866:24:1,1009177:16:0,1009207:24:0,1009387:24:1,1010762:24:0,1010941:24:1,1013411:24:0,1013558:24:1,1013835:24:0,1014021:24:1,1014027:25:1,1014296:16:0,1026828:24:0,1026974:4:1"
1257359119687990,36690,113,4,"0:2:0,156:20:1"
1257359168257693,36696,25,2,"0:2:1,375:18:0,570:16:1,1022440:24:0,1022652:16:1,1022658:24:1,1023220:16:0,1023295:24:0,1023496:24:1,1024761:24:0,1024937:24:1,1028035:24:0,1028208:24:1,1028503:24:0,1028695:24:1,1028703:25:1,1028967:16:0,1096997:24:0,1097150:4:1"
1257379075976567,36733,113,4,"0:2:0,149:20:1"
1257359086823632,36785,113,4,"0:2:0,147:20:1"
1257279788502333,37004,113,4,"0:2:0,148:20:1"
1257279736977920,37066,25,2,"0:2:1,274:18:0,442:16:1,1014732:24:0,1014919:16:1,1014924:24:1,1015173:16:0,1015225:24:0,1015401:24:1,1016679:24:0,1016849:24:1,1019887:24:0,1020056:24:1,1020364:24:0,1020565:24:1,1020575:25:1,1020869:16:0,1095600:24:0,1095747:4:1"
1257379055504088,37263,25,2,"0:2:1,246:18:0,393:16:1,1001481:24:0,1001663:16:1,1001668:24:1,1001926:16:0,1002000:24:0,1002175:24:1,1003442:24:0,1003620:24:1,1006296:24:0,1006466:24:1,1006742:24:0,1006889:24:1,1006927:25:1,1007185:16:0,1016872:24:0,1017018:4:1"
1257359141276183,37270,25,2,"0:2:1,274:18:0,421:16:1,1001277:24:0,1001467:16:1,1001473:24:1,1001736:16:0,1001787:24:0,1001961:24:1,1003281:24:0,1003453:24:1,1006507:24:0,1006675:24:1,1006969:24:0,1007151:24:1,1007158:25:1,1007421:16:0,1027624:24:0,1027770:4:1"
1257359233170350,37473,113,4,"0:2:0,190:20:1"
1257279755646399,37743,113,4,"0:2:0,153:20:1"
1257379086228674,37869,25,2,"0:2:1,250:18:0,398:16:1,999379:24:0,999564:16:1,999570:24:1,999820:16:0,999899:24:0,1000077:24:1,1001345:24:0,1001522:24:1,1004432:24:0,1004600:24:1,1004886:24:0,1005076:24:1,1005082:25:1,1005351:16:0,1981151:24:0,1981361:4:1"
1257337634906151,38095,25,2,"0:2:1,243:18:0,389:16:1,1012458:24:0,1012647:16:1,1012653:24:1,1012902:16:0,1012984:24:0,1013159:24:1,1014461:24:0,1014644:24:1,1017211:24:0,1017357:24:1,1017652:24:0,1017844:24:1,1017850:25:1,1018115:16:0,1031916:24:0,1032063:4:1"
1257359116626261,38139,25,2,"0:2:1,255:18:0,412:16:1,1000054:24:0,1000262:16:1,1000268:24:1,1000708:16:0,1000807:24:0,1001005:24:1,1002341:24:0,1002521:24:1,1006797:24:0,1006965:24:1,1007235:24:0,1007426:24:1,1007432:25:1,1007706:16:0,1007859:24:0,1007859:17:0,1008055:4:1,1008061:4:1"
1257379035022992,38210,25,2,"0:2:1,250:18:0,399:16:1,1005353:24:0,1005538:16:1,1005543:24:1,1005801:16:0,1005886:24:0,1006060:24:1,1007359:24:0,1007531:24:1,1010494:24:0,1010669:24:1,1010948:24:0,1011133:24:1,1011139:25:1,1011412:16:0,1026250:24:0,1026399:4:1"
1257337663533591,38228,25,2,"0:2:1,251:18:0,398:16:1,1012805:24:0,1012991:16:1,1012996:24:1,1013247:16:0,1013322:24:0,1013496:24:1,1014757:24:0,1014933:24:1,1017455:24:0,1017604:24:1,1017881:24:0,1018069:24:1,1018076:25:1,1018349:16:0,1042938:24:0,1043091:4:1"
1257265085994540,38246,113,4,"0:2:0,203:20:1"
1257359056102642,38268,113,4,"0:2:0,150:20:1"
1257359277844972,38380,113,4,"0:2:0,153:20:1"
1257265085991670,38516,25,2,"0:2:1,360:18:0,554:16:1,1011292:24:0,1011540:16:1,1011545:24:1,1011820:16:0,1011868:24:0,1012041:24:1,1013355:24:0,1013530:24:1,1016495:24:0,1016703:24:1,1017008:24:0,1017182:24:1,1017217:25:1,1017581:16:0,1059915:24:0,1060064:4:1"
1257359088867843,38524,113,4,"0:2:0,207:20:1"
