d,st,et,p,sp,dp,ct,fp
0,1257257928801924,0,1,30372,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257928802199,0,1,31203,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257932800645,0,1,26164,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257936798922,0,1,53057,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257940797201,0,1,19486,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257944795693,22088158,13,48568,80,invalid_ack,"0:60:2:1:3527673088:0,206:60:18:0:2734537862:3527673089,1529:60:16:1:345298:2734537863,1716:60:16:0:2734537863:3527673089,4086408:60:18:0:2734537862:3527673089,4087646:60:16:1:345298:2734537863,4087785:60:16:0:2734537863:3527673089,10086529:60:18:0:2734537862:3527673089,10087759:60:16:1:345298:2734537863,10087897:60:16:0:2734537863:3527673089,22086797:60:18:0:2734537862:3527673089,22087889:60:16:1:345298:2734537863,22088158:60:16:0:2734537863:3527673089"
0,1257257948793819,0,1,28516,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257952792258,0,1,41037,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257956790435,0,1,29292,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257960788736,0,1,28868,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257964787205,0,1,5698,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257968785339,0,1,57884,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257972783707,0,1,49169,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257976781974,4501706,7,7593,80,invalid_ack,"0:60:2:1:3527673088:0,144:60:18:0:3244797615:3527673089,774:60:16:1:345298:3244797616,912:60:16:0:3244797616:3527673089,4500844:60:18:0:3244797615:3527673089,4501568:60:16:1:345298:3244797616,4501706:60:16:0:3244797616:3527673089"
0,1257257980780274,0,1,9538,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257984778563,0,1,15733,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257988776954,0,1,37712,80,incomplete_no_synack,0:60:2:1:3527673088:0
0,1257257992775272,9308964,10,28749,80,invalid_ack,"0:60:2:1:3527673088:0,193:60:18:0:3489247623:3527673089,988:60:16:1:345298:3489247624,1167:60:16:0:3489247624:3527673089,3307889:60:18:0:3489247623:3527673089,3308392:60:16:1:345298:3489247624,3308543:60:16:0:3489247624:3527673089,9308009:60:18:0:3489247623:3527673089,9308765:60:16:1:345298:3489247624,9308964:60:16:0:3489247624:3527673089"
