start_time,src_port,dst_port,close_type,packets
1257307231764704,1079,80,8,"0:2:1,142:18:0,3883956:18:0,9884096:18:0,22086340:18:0"
1257257960745163,1086,80,8,"0:2:1,148:18:0,4137297:18:0,10334285:18:0,22337676:18:0"
1257404295871610,1098,80,7,0:2:1
1257257964743649,1160,80,8,"0:2:1,143:18:0,3538876:18:0"
1257422299797970,1161,80,8,"0:2:1,142:18:0"
1257398283753138,1166,80,7,0:2:1
1257282179732908,1217,80,7,0:2:1
1257334725758501,1236,80,8,"0:2:1,143:18:0,3883459:18:0,9883190:18:0"
1257337557726315,1245,80,7,0:2:1
1257378396734700,1277,80,7,0:2:1
1257348330755190,1289,80,7,0:2:1
1257399198787584,1323,80,7,0:2:1
1257258783786050,1349,80,7,0:2:1
1257354340767251,1430,80,7,0:2:1
1257314192826572,1488,80,8,"0:2:1,142:18:0,3174485:18:0,9373345:18:0,21367631:18:0"
1257275940714252,1494,80,7,0:2:1
1257399254766052,1529,80,7,0:2:1
1257337433742362,1562,80,7,0:2:1
1257354436730284,1623,80,8,"0:2:1,143:18:0,3922876:18:0"
1257307135754009,1640,80,7,0:2:1
1257331592778645,1641,80,7,0:2:1
1257331504771274,1671,80,7,0:2:1
1257314064815138,1752,80,7,0:2:1
1257283013748606,1805,80,7,0:2:1
1257331484763666,1890,80,7,0:2:1
1257459214773526,1999,80,7,0:2:1
1257399278756781,2065,80,7,0:2:1
1257314132821808,2074,80,7,0:2:1
1257366364752707,2131,80,7,0:2:1
1257274056787887,2163,80,8,"0:2:1,198:18:0,3261019:18:0,9261165:18:0"
1257276628786615,2191,80,8,"0:2:1,178:18:0"
1257314184825941,2326,80,7,0:2:1
1257399170798646,2339,80,7,0:2:1
1257425642740391,2432,80,7,0:2:1
1257276572774971,2489,80,8,"0:2:1,182:18:0,3064538:18:0,9064674:18:0"
1257314100819195,2538,80,7,0:2:1
1257331636781829,2665,80,7,0:2:1
1257354268790888,2763,80,7,0:2:1
1257422143782689,2858,80,7,0:2:1
1257378468723796,2864,80,7,0:2:1
1257374708836360,2904,80,7,0:2:1
1257398259751035,3029,80,7,0:2:1
1257336437781493,3167,80,8,"0:2:1,143:18:0,3640159:18:0,9840283:18:0"
1257399262762940,3301,80,8,"0:2:1,142:18:0,4509595:18:0,10506742:18:0"
1257459166770514,3323,80,7,0:2:1
1257336465785072,3441,80,7,0:2:1
1257398275752342,3482,80,8,"0:2:1,144:18:0,3861742:18:0"
1257337581717816,3483,80,7,0:2:1
1257334805765968,3563,80,7,0:2:1
1257323297773830,3644,80,8,"0:2:1,142:18:0,3819782:18:0,9824942:18:0"
1257366376754002,3696,80,7,0:2:1
1257273996777181,3775,80,7,0:2:1
1257331548774873,3809,80,7,0:2:1
1257378372744682,3853,80,7,0:2:1
1257459226774314,3912,80,7,0:2:1
1257337457746284,3951,80,7,0:2:1
1257374616828388,4042,80,7,0:2:1
1257366432758121,4078,80,8,"0:2:1,146:18:0,3487089:18:0,9487240:18:0,21487513:18:0"
1257354288788624,4090,80,7,0:2:1
1257398207746861,4167,80,7,0:2:1
1257257916763952,4213,80,7,0:2:1
1257374660832277,4224,80,7,0:2:1
1257307227764282,4269,80,7,0:2:1
1257366380754204,4322,80,7,0:2:1
1257282263757799,4331,80,8,"0:2:1,142:18:0,3058212:18:0,9058340:18:0"
1257425574729771,4384,80,7,0:2:1
1257282179732541,4388,80,7,0:2:1
1257398171743940,4449,80,7,0:2:1
1257283061757688,4557,80,8,"0:2:1,143:18:0,2989522:18:0,8986016:18:0,20980935:18:0"
1257398295754056,4585,80,8,"0:2:1,142:18:0,3864862:18:0"
1257314052814243,4617,80,7,0:2:1
1257348318754217,4894,80,7,0:2:1
1257404431896824,5031,80,7,0:2:1
1257366324747020,5160,80,7,0:2:1
1257354685702255,5549,80,8,"0:2:1,183:18:0,3915941:18:0,9915049:18:0"
1257334729758844,5585,80,7,0:2:1
1257282199735495,5640,80,7,0:2:1
1257374620828682,5726,80,8,"0:2:1,146:18:0,4053111:18:0,10057622:18:0,22257868:18:0"
1257290376757751,5750,80,7,0:2:1
1257314096818854,5814,80,7,0:2:1
1257337429741590,5855,80,8,"0:2:1,192:18:0,3049328:18:0,9049465:18:0,21047862:18:0"
1257459286791421,5862,80,8,"0:2:1,143:18:0,3876037:18:0,9876172:18:0"
1257404391891348,5874,80,7,0:2:1
1257323201766206,5933,80,7,0:2:1
1257459206773013,5947,80,7,0:2:1
1257398223748141,6024,80,7,0:2:1
1257307207762071,6067,80,7,0:2:1
1257459186771742,6180,80,7,0:2:1
1257336413778507,6206,80,7,0:2:1
1257404439897472,6252,80,8,"0:2:1,143:18:0,3832733:18:0,9832881:18:0"
1257314164824302,6307,80,8,"0:2:1,141:18:0"
1257374684834313,6345,80,7,0:2:1
1257425638740025,6478,80,7,0:2:1
1257334649747825,6579,80,7,0:2:1
1257366412756869,6587,80,7,0:2:1
1257334813766691,6728,80,8,"0:2:1,141:18:0,3440710:18:0,9442478:18:0"
1257336377773847,6783,80,7,0:2:1
1257290300751222,6789,80,7,0:2:1
1257323169763559,6801,80,7,0:2:1
1257404407893465,6922,80,7,0:2:1
1257404419895421,6990,80,8,"0:2:1,142:18:0,4229973:18:0,10230101:18:0,22234742:18:0"
1257399166800252,6993,80,7,0:2:1
1257348394760603,7055,80,7,0:2:1
1257283069760497,7219,80,8,"0:2:1,141:18:0,3982410:18:0,9979545:18:0"
1257290268748825,7219,80,7,0:2:1
1257404323875458,7261,80,7,0:2:1
1257283093764663,7279,80,8,"0:2:1,140:18:0,4366611:18:0,10363745:18:0,22358027:18:0"
1257354380753656,7397,80,7,0:2:1
1257422231793818,7400,80,7,0:2:1
1257331616780452,7466,80,8,"0:2:1,232:18:0,3625026:18:0,9618414:18:0"
1257276612784983,7487,80,8,"0:2:1,144:18:0,4061459:18:0,10061597:18:0,22061849:18:0"
1257257928758894,7490,80,7,0:2:1
1257378440721580,7500,80,8,"0:2:1,145:18:0,3914735:18:0,10111108:18:0,22115124:18:0"
1257459182771508,7539,80,7,0:2:1
1257323133760608,7562,80,7,0:2:1
