start_time,src_port,dst_port,close_type,packets
1257331585730976,1101,80,8,"0:2:0,162:18:1,3289488:18:1,9286633:18:1,21280915:18:1"
1257258764727885,1154,80,8,"0:2:0,145:18:1,3342054:18:1,9342179:18:1"
1257307088700814,1219,80,7,0:2:0
1257290269698762,1232,80,7,0:2:0
1257459179734984,1267,80,7,0:2:0
1257425535664418,1306,80,7,0:2:0
1257366273693196,1319,80,8,"0:2:0,142:18:1,3545449:18:1,9542302:18:1"
1257378465674541,1495,80,8,"0:2:0,144:18:1"
1257348387710544,1553,80,8,"0:2:0,147:18:1,4325888:18:1,10326177:18:1"
1257337430671656,1573,80,7,0:2:0
1257334810693873,1574,80,8,"0:2:0,144:18:1"
1257459167734291,1605,80,7,0:2:0
1257348319704680,1607,80,8,"0:2:0,144:18:1,3132222:18:1"
1257331449714113,1652,80,8,"0:2:0,140:18:1,3720857:18:1,9724729:18:1"
1257323122720233,1785,80,7,0:2:0
1257404380812566,1793,80,7,0:2:0
1257334666676970,1807,80,7,0:2:0
1257399323682208,1827,80,8,"0:2:0,142:18:1"
1257337530662580,1867,80,7,0:2:0
1257354297701601,2050,80,8,"0:2:0,199:18:1,3545436:18:1,9545576:18:1"
1257354349680279,2074,80,8,"0:2:0,145:18:1,4167963:18:1,10171076:18:1,22371348:18:1"
1257378329691733,2085,80,8,"0:2:0,141:18:1,3734342:18:1,9734485:18:1"
1257331501723902,2111,80,7,0:2:0
1257307192711648,2113,80,7,0:2:0
1257323178724373,2125,80,8,"0:2:0,140:18:1,3910644:18:1,9912656:18:1,22112924:18:1"
1257354265707343,2175,80,8,"0:2:0,143:18:1,3937826:18:1"
1257425591668860,2287,80,7,0:2:0
1257422204759879,2308,80,8,"0:2:0,173:18:1,4519713:18:1,10516104:18:1,22519899:18:1"
1257283046687948,2375,80,7,0:2:0
1257282180687778,2438,80,7,0:2:0
1257399287692866,2496,80,8,"0:2:0,141:18:1,3768142:18:1,9963263:18:1,21961870:18:1"
1257404300793980,2504,80,7,0:2:0
1257366413707717,2508,80,8,"0:2:0,187:18:1,3137068:18:1,9337181:18:1"
1257404376812000,2577,80,8,"0:2:0,142:18:1,3716799:18:1,9716926:18:1"
1257276605721577,2619,80,8,"0:2:0,6152:18:1"
1257354606651855,2640,80,8,"0:2:0,141:18:1,3964580:18:1,9962836:18:1,21963177:18:1"
1257354574637278,2664,80,7,0:2:0
1257334670677440,2671,80,7,0:2:0
1257354409658320,2705,80,8,"0:2:0,184:18:1,2994230:18:1,9194345:18:1,21194620:18:1"
1257334634677196,2716,80,8,"0:2:0,142:18:1,4158726:18:1,10158878:18:1,22359116:18:1"
1257366353702544,2904,80,8,"0:2:0,143:18:1,3540889:18:1,9541039:18:1,21541295:18:1"
1257399315682018,2917,80,8,"0:2:0,150:18:1,4172961:18:1,10173088:18:1"
1257459159733758,2936,80,7,0:2:0
1257398252722090,2942,80,7,0:2:0
1257336422708841,2957,80,8,"0:2:0,143:18:1,4108728:18:1,10108863:18:1,22112893:18:1"
1257276589719979,2992,80,7,0:2:0
1257323270732153,3022,80,7,0:2:0
1257314173735555,3153,80,8,"0:2:0,142:18:1,3276397:18:1,9273532:18:1,21265950:18:1"
1257374625776750,3198,80,8,"0:2:0,143:18:1,4109511:18:1,10105279:18:1,22109911:18:1"
1257290261698248,3301,80,7,0:2:0
1257264539689858,3351,80,7,0:2:0
1257459143732740,3385,80,8,"0:2:0,143:18:1,3116624:18:1,9116744:18:1,21118901:18:1"
1257290285700101,3447,80,8,"0:2:0,171:18:1,4137928:18:1,10138094:18:1,22333962:18:1"
