timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257398308757049,11.247.62.26,172.28.4.7,6123,80,2,SYN,60
1257398308757194,172.28.4.7,11.247.62.26,80,6123,18,SYN+ACK,60
1257398308758615,11.134.54.38,172.28.4.7,14296,80,2,SYN,60
1257398308758758,172.28.4.7,11.134.54.38,80,14296,18,SYN+ACK,60
1257398308766467,12.27.5.69,172.28.4.7,59620,80,2,SYN,60
1257398308766610,172.28.4.7,12.27.5.69,80,59620,18,SYN+ACK,60
1257398308767116,12.27.5.69,172.28.4.7,59620,80,16,ACK,60
1257398308767255,172.28.4.7,12.27.5.69,80,59620,16,ACK,60
1257398308777518,14.90.67.18,172.28.4.7,6401,80,2,SYN,60
1257398308777661,172.28.4.7,14.90.67.18,80,6401,18,SYN+ACK,60
1257398308806402,16.16.174.14,172.28.4.7,16717,80,2,SYN,60
1257398308806545,172.28.4.7,16.16.174.14,80,16717,18,SYN+ACK,60
1257398308806991,16.16.174.14,172.28.4.7,16717,80,16,ACK,60
1257398308807129,172.28.4.7,16.16.174.14,80,16717,16,ACK,60
1257398308808760,15.56.132.39,172.28.4.7,10223,80,2,SYN,60
1257398308808902,172.28.4.7,15.56.132.39,80,10223,18,SYN+ACK,60
1257398308828870,15.184.166.14,172.28.4.7,36996,80,2,SYN,60
1257398308829013,172.28.4.7,15.184.166.14,80,36996,18,SYN+ACK,60
1257398308832107,172.28.4.7,11.239.103.20,80,41438,18,SYN+ACK,60
1257398308839430,16.161.221.15,172.28.4.7,28125,80,2,SYN,60
1257398308839576,172.28.4.7,16.161.221.15,80,28125,18,SYN+ACK,60
1257398308840357,16.161.221.15,172.28.4.7,28125,80,16,ACK,60
1257398308840522,172.28.4.7,16.161.221.15,80,28125,16,ACK,60
1257398308848739,16.244.78.44,172.28.4.7,56174,80,2,SYN,60
1257398308848883,172.28.4.7,16.244.78.44,80,56174,18,SYN+ACK,60
1257398308853854,17.202.87.37,172.28.4.7,27272,80,2,SYN,60
1257398308853995,172.28.4.7,17.202.87.37,80,27272,18,SYN+ACK,60
1257398308855567,20.17.228.67,172.28.4.7,39242,80,2,SYN,60
1257398308855708,172.28.4.7,20.17.228.67,80,39242,18,SYN+ACK,60
1257398308856154,20.17.228.67,172.28.4.7,39242,80,16,ACK,60
1257398308856291,172.28.4.7,20.17.228.67,80,39242,16,ACK,60
1257398308860134,19.14.122.18,172.28.4.7,5835,80,2,SYN,60
1257398308860275,172.28.4.7,19.14.122.18,80,5835,18,SYN+ACK,60
1257398309027743,172.28.4.7,9.182.182.14,80,20927,18,SYN+ACK,60
1257398309027747,172.28.4.7,11.239.103.20,80,25960,18,SYN+ACK,60
1257398309027750,172.28.4.7,11.88.142.12,80,47742,18,SYN+ACK,60
1257398309228142,172.28.4.7,12.17.231.15,80,35504,18,SYN+ACK,60
1257398309228146,172.28.4.7,11.88.142.12,80,37216,18,SYN+ACK,60
1257398309228149,172.28.4.7,18.177.218.56,80,29338,18,SYN+ACK,60
1257398309228153,172.28.4.7,11.202.138.30,80,29130,18,SYN+ACK,60
1257398309228157,172.28.4.7,12.1.248.28,80,15746,18,SYN+ACK,60
1257398309228842,18.177.218.56,172.28.4.7,29338,80,16,ACK,60
1257398309228982,172.28.4.7,18.177.218.56,80,29338,16,ACK,60
1257398309427736,172.28.4.7,9.182.182.14,80,49732,18,SYN+ACK,60
1257398309427740,172.28.4.7,17.163.65.12,80,38160,18,SYN+ACK,60
1257398309427744,172.28.4.7,8.199.76.40,80,28473,18,SYN+ACK,60
1257398309427747,172.28.4.7,16.231.228.19,80,4877,18,SYN+ACK,60
1257398309427750,172.28.4.7,8.199.76.40,80,3410,18,SYN+ACK,60
1257398309627761,172.28.4.7,20.38.7.15,80,21233,18,SYN+ACK,60
1257398309627765,172.28.4.7,19.214.138.15,80,10550,18,SYN+ACK,60
1257398309627769,172.28.4.7,14.221.228.15,80,36982,18,SYN+ACK,60
1257398309627772,172.28.4.7,15.178.251.26,80,29356,18,SYN+ACK,60
1257398309628570,14.221.228.15,172.28.4.7,36982,80,16,ACK,60
1257398309628707,172.28.4.7,14.221.228.15,80,36982,16,ACK,60
1257398309628821,15.178.251.26,172.28.4.7,29356,80,16,ACK,60
1257398309628960,172.28.4.7,15.178.251.26,80,29356,16,ACK,60
1257398309776825,11.202.138.30,172.28.4.7,60487,80,2,SYN,60
1257398309776970,172.28.4.7,11.202.138.30,80,60487,18,SYN+ACK,60
1257398309778260,12.1.248.28,172.28.4.7,20705,80,2,SYN,60
1257398309778405,172.28.4.7,12.1.248.28,80,20705,18,SYN+ACK,60
1257398309789134,14.51.154.31,172.28.4.7,4304,80,2,SYN,60
1257398309789275,172.28.4.7,14.51.154.31,80,4304,18,SYN+ACK,60
1257398309789918,14.51.154.31,172.28.4.7,4304,80,16,ACK,60
1257398309790056,172.28.4.7,14.51.154.31,80,4304,16,ACK,60
1257398309796378,15.185.49.16,172.28.4.7,11427,80,2,SYN,60
1257398309796520,172.28.4.7,15.185.49.16,80,11427,18,SYN+ACK,60
1257398309806364,16.19.124.18,172.28.4.7,17191,80,2,SYN,60
1257398309806507,172.28.4.7,16.19.124.18,80,17191,18,SYN+ACK,60
1257398309808899,15.149.56.11,172.28.4.7,42891,80,2,SYN,60
1257398309809042,172.28.4.7,15.149.56.11,80,42891,18,SYN+ACK,60
1257398309809547,15.149.56.11,172.28.4.7,42891,80,16,ACK,60
1257398309809687,172.28.4.7,15.149.56.11,80,42891,16,ACK,60
1257398309826126,14.105.10.36,172.28.4.7,36917,80,2,SYN,60
1257398309826268,172.28.4.7,14.105.10.36,80,36917,18,SYN+ACK,60
1257398309826743,14.105.10.36,172.28.4.7,36917,80,16,ACK,60
1257398309826882,172.28.4.7,14.105.10.36,80,36917,16,ACK,60
1257398309827744,172.28.4.7,14.81.203.35,80,53714,18,SYN+ACK,60
1257398309827749,172.28.4.7,8.35.39.15,80,8698,18,SYN+ACK,60
1257398309827753,172.28.4.7,16.5.197.28,80,24382,18,SYN+ACK,60
1257398309827757,172.28.4.7,6.231.114.20,80,5522,18,SYN+ACK,60
1257398309827760,172.28.4.7,9.196.194.32,80,36311,18,SYN+ACK,60
1257398309838058,16.199.43.11,172.28.4.7,58573,80,2,SYN,60
1257398309848238,17.59.230.16,172.28.4.7,9601,80,2,SYN,60
1257398309857203,19.16.150.31,172.28.4.7,3155,80,2,SYN,60
1257398309858541,17.241.216.32,172.28.4.7,54037,80,2,SYN,60
1257398309859327,20.18.5.11,172.28.4.7,16955,80,2,SYN,60
