timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257439201912429,172.28.1.203,152.162.178.254,5049,499,2,SYN,60
1257439201912438,172.28.133.12,152.162.178.254,17694,499,2,SYN,60
1257439201912543,152.162.178.254,172.28.1.203,499,5049,18,SYN+ACK,60
1257439201912556,152.162.178.254,172.28.133.12,499,17694,18,SYN+ACK,60
1257439201912708,172.28.1.203,152.162.178.254,5049,499,4,RST,60
1257439201912732,172.28.133.12,152.162.178.254,17694,499,4,RST,60
1257439201912989,172.28.133.158,152.162.178.254,40020,499,2,SYN,60
1257439201913095,152.162.178.254,172.28.133.158,499,40020,18,SYN+ACK,60
1257439201913239,172.28.133.158,152.162.178.254,40020,499,4,RST,60
1257439201919810,172.28.133.86,152.162.178.254,41751,499,2,SYN,60
1257439201919918,152.162.178.254,172.28.133.86,499,41751,18,SYN+ACK,60
1257439201920063,172.28.133.86,152.162.178.254,41751,499,4,RST,60
1257439201926073,172.28.129.124,152.162.178.254,28214,499,2,SYN,60
1257439201926178,152.162.178.254,172.28.129.124,499,28214,18,SYN+ACK,60
1257439201926323,172.28.129.124,152.162.178.254,28214,499,4,RST,60
1257439201940531,172.28.198.166,152.162.178.254,33243,499,2,SYN,60
1257439201940632,152.162.178.254,172.28.198.166,499,33243,18,SYN+ACK,60
1257439201940775,172.28.198.166,152.162.178.254,33243,499,4,RST,60
1257439201953346,172.28.1.134,152.162.178.254,41635,499,2,SYN,60
1257439201953440,152.162.178.254,172.28.1.134,499,41635,18,SYN+ACK,60
1257439201953588,172.28.1.134,152.162.178.254,41635,499,4,RST,60
1257439201971064,172.28.195.194,152.162.178.254,56101,499,2,SYN,60
1257439201971169,152.162.178.254,172.28.195.194,499,56101,18,SYN+ACK,60
1257439201971328,172.28.195.194,152.162.178.254,56101,499,4,RST,60
1257439202012451,172.28.133.12,152.162.178.254,3296,499,2,SYN,60
1257439202012460,172.28.1.203,152.162.178.254,10829,499,2,SYN,60
1257439202012566,152.162.178.254,172.28.133.12,499,3296,18,SYN+ACK,60
1257439202012578,152.162.178.254,172.28.1.203,499,10829,18,SYN+ACK,60
