timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257354621656123,8.199.76.40,172.28.4.7,10765,80,2,SYN,60
1257354621669396,9.182.182.14,172.28.4.7,28126,80,2,SYN,60
1257354621672254,8.141.153.31,172.28.4.7,43482,80,2,SYN,60
1257354621673235,11.88.142.12,172.28.4.7,48778,80,2,SYN,60
1257354621682906,11.239.103.20,172.28.4.7,58372,80,2,SYN,60
1257354621683049,172.28.4.7,11.239.103.20,80,58372,18,SYN+ACK,60
1257354621695078,12.17.231.15,172.28.4.7,54508,80,2,SYN,60
1257354621703466,14.81.203.35,172.28.4.7,38181,80,2,SYN,60
1257354621710760,14.221.228.15,172.28.4.7,42761,80,2,SYN,60
1257354621722078,15.178.251.26,172.28.4.7,17510,80,2,SYN,60
1257354621761863,17.163.65.12,172.28.4.7,11836,80,2,SYN,60
1257354621762295,16.231.228.19,172.28.4.7,28635,80,2,SYN,60
1257354621762450,16.141.168.14,172.28.4.7,35192,80,2,SYN,60
1257354621762829,16.5.197.28,172.28.4.7,45765,80,2,SYN,60
1257354621774650,18.177.218.56,172.28.4.7,32321,80,2,SYN,60
1257354621784248,19.214.138.15,172.28.4.7,23070,80,2,SYN,60
1257354621812995,20.38.7.15,172.28.4.7,42114,80,2,SYN,60
1257354621814803,172.28.4.7,2.234.50.12,80,47587,18,SYN+ACK,60
1257354621814807,172.28.4.7,2.190.156.35,80,2312,18,SYN+ACK,60
1257354621814811,172.28.4.7,8.208.147.15,80,14572,18,SYN+ACK,60
1257354621814814,172.28.4.7,8.35.39.15,80,24884,18,SYN+ACK,60
1257354621814819,172.28.4.7,1.23.177.16,80,10036,18,SYN+ACK,60
1257354621814835,172.28.4.7,11.247.62.26,80,28617,18,SYN+ACK,60
1257354621814839,172.28.4.7,6.73.219.34,80,17343,18,SYN+ACK,60
1257354621814845,172.28.4.7,3.194.221.19,80,12244,18,SYN+ACK,60
1257354621814848,172.28.4.7,5.154.248.27,80,59243,18,SYN+ACK,60
1257354621816782,5.154.248.27,172.28.4.7,59243,80,16,ACK,60
1257354621816923,172.28.4.7,5.154.248.27,80,59243,16,ACK,60
1257354621819181,3.194.221.19,172.28.4.7,12244,80,16,ACK,60
1257354621819321,172.28.4.7,3.194.221.19,80,12244,16,ACK,60
1257354621820404,1.23.177.16,172.28.4.7,10036,80,16,ACK,60
1257354621820565,172.28.4.7,1.23.177.16,80,10036,16,ACK,60
1257354621820844,2.234.50.12,172.28.4.7,47587,80,16,ACK,60
1257354621820982,172.28.4.7,2.234.50.12,80,47587,16,ACK,60
1257354622016676,172.28.4.7,1.226.12.37,80,18311,18,SYN+ACK,60
1257354622016680,172.28.4.7,3.230.71.16,80,39519,18,SYN+ACK,60
1257354622016685,172.28.4.7,1.181.20.71,80,15144,18,SYN+ACK,60
1257354622016688,172.28.4.7,1.90.252.36,80,32992,18,SYN+ACK,60
1257354622016692,172.28.4.7,5.154.248.27,80,3784,18,SYN+ACK,60
1257354622016703,172.28.4.7,6.108.61.62,80,58463,18,SYN+ACK,60
1257354622018258,5.154.248.27,172.28.4.7,3784,80,16,ACK,60
1257354622018396,172.28.4.7,5.154.248.27,80,3784,16,ACK,60
1257354622018896,1.90.252.36,172.28.4.7,32992,80,16,ACK,60
1257354622019035,172.28.4.7,1.90.252.36,80,32992,16,ACK,60
1257354622019540,3.230.71.16,172.28.4.7,39519,80,16,ACK,60
1257354622019678,172.28.4.7,3.230.71.16,80,39519,16,ACK,60
1257354622020393,1.226.12.37,172.28.4.7,18311,80,16,ACK,60
1257354622020530,172.28.4.7,1.226.12.37,80,18311,16,ACK,60
1257354622216692,172.28.4.7,2.234.50.12,80,56458,18,SYN+ACK,60
1257354622216697,172.28.4.7,11.202.138.30,80,13536,18,SYN+ACK,60
1257354622216701,172.28.4.7,3.194.221.19,80,21191,18,SYN+ACK,60
1257354622216705,172.28.4.7,14.51.154.31,80,18845,18,SYN+ACK,60
1257354622217474,2.234.50.12,172.28.4.7,56458,80,16,ACK,60
1257354622217630,172.28.4.7,2.234.50.12,80,56458,16,ACK,60
1257354622218867,3.194.221.19,172.28.4.7,21191,80,16,ACK,60
1257354622219006,172.28.4.7,3.194.221.19,80,21191,16,ACK,60
1257354622221215,14.51.154.31,172.28.4.7,18845,80,16,ACK,60
1257354622221355,172.28.4.7,14.51.154.31,80,18845,16,ACK,60
1257354622416689,172.28.4.7,1.144.159.30,80,34728,18,SYN+ACK,60
1257354622565149,1.144.159.30,172.28.4.7,10551,80,2,SYN,60
1257354622565297,172.28.4.7,1.144.159.30,80,10551,18,SYN+ACK,60
1257354622582486,2.66.18.14,172.28.4.7,29954,80,2,SYN,60
1257354622603661,1.23.177.16,172.28.4.7,39982,80,2,SYN,60
1257354622604333,3.118.53.21,172.28.4.7,38425,80,2,SYN,60
1257354622608552,4.149.26.80,172.28.4.7,56854,80,2,SYN,60
1257354622616686,172.28.4.7,12.27.5.69,80,50750,18,SYN+ACK,60
1257354622616690,172.28.4.7,4.149.26.80,80,6266,18,SYN+ACK,60
1257354622616693,172.28.4.7,6.24.147.26,80,21845,18,SYN+ACK,60
1257354622616697,172.28.4.7,5.180.127.39,80,6807,18,SYN+ACK,60
1257354622616701,172.28.4.7,6.114.72.11,80,7878,18,SYN+ACK,60
1257354622617295,12.27.5.69,172.28.4.7,50750,80,16,ACK,60
1257354622617437,172.28.4.7,12.27.5.69,80,50750,16,ACK,60
1257354622618835,6.24.147.26,172.28.4.7,21845,80,16,ACK,60
1257354622618973,172.28.4.7,6.24.147.26,80,21845,16,ACK,60
1257354622619032,4.149.26.80,172.28.4.7,6266,80,16,ACK,60
1257354622619170,172.28.4.7,4.149.26.80,80,6266,16,ACK,60
1257354622620324,5.180.127.39,172.28.4.7,6807,80,16,ACK,60
1257354622620462,172.28.4.7,5.180.127.39,80,6807,16,ACK,60
1257354622622794,6.114.72.11,172.28.4.7,7878,80,16,ACK,60
1257354622622933,172.28.4.7,6.114.72.11,80,7878,16,ACK,60
1257354622635573,6.166.35.36,172.28.4.7,44192,80,2,SYN,60
1257354622637070,5.189.157.16,172.28.4.7,23712,80,2,SYN,60
1257354622641585,7.12.133.14,172.28.4.7,51411,80,2,SYN,60
1257354622645776,6.73.219.34,172.28.4.7,27118,80,2,SYN,60
1257354622653672,8.35.39.15,172.28.4.7,14065,80,2,SYN,60
1257354622659842,8.157.132.13,172.28.4.7,30934,80,2,SYN,60
