timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257359483469774,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,279
1257359483469976,172.28.27.31,64.180.1.1,40545,25,16,ACK,66
1257359483469983,172.28.27.31,64.180.1.1,40545,25,24,PSH+ACK,81
1257359483470230,64.180.1.1,172.28.27.31,25,40545,16,ACK,66
1257359483470288,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,157
1257359483470464,172.28.27.31,64.180.1.1,40545,25,24,PSH+ACK,95
1257359483471771,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,108
1257359483471950,172.28.27.31,64.180.1.1,40545,25,24,PSH+ACK,95
1257359483475011,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,112
1257359483475183,172.28.27.31,64.180.1.1,40545,25,24,PSH+ACK,71
1257359483475464,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,116
1257359483475658,172.28.27.31,64.180.1.1,40545,25,24,PSH+ACK,90
1257359483475664,172.28.27.31,64.180.1.1,40545,25,25,ACK+FIN+PSH,140
1257359483475930,64.180.1.1,172.28.27.31,25,40545,16,ACK,66
1257359483486977,172.28.27.31,66.200.1.1,46228,25,2,SYN,74
1257359483487227,66.200.1.1,172.28.27.31,25,46228,18,SYN+ACK,74
1257359483487390,172.28.27.31,66.200.1.1,46228,25,16,ACK,66
1257359483488383,64.180.1.1,172.28.27.31,25,40545,24,PSH+ACK,122
1257359483488538,172.28.27.31,64.180.1.1,40545,25,4,RST,60
1257359483489621,66.200.1.1,172.28.27.31,37274,113,2,SYN,74
1257359483489777,172.28.27.31,66.200.1.1,113,37274,20,RST+ACK,60
1257359484488610,66.200.1.1,172.28.27.31,25,46228,24,PSH+ACK,281
1257359484488797,172.28.27.31,66.200.1.1,46228,25,16,ACK,66
1257359484488804,172.28.27.31,66.200.1.1,46228,25,24,PSH+ACK,81
1257359484489047,66.200.1.1,172.28.27.31,25,46228,16,ACK,66
1257359484489103,66.200.1.1,172.28.27.31,25,46228,24,PSH+ACK,159
1257359484489279,172.28.27.31,66.200.1.1,46228,25,24,PSH+ACK,95
1257359484490602,66.200.1.1,172.28.27.31,25,46228,24,PSH+ACK,108
1257359484490778,172.28.27.31,66.200.1.1,46228,25,24,PSH+ACK,99
1257359484493243,66.200.1.1,172.28.27.31,25,46228,24,PSH+ACK,116
