timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257421776625913,172.28.136.45,23.3.252.153,42451,80,2,SYN,74
1257421776626205,23.3.252.153,172.28.136.45,80,42451,18,SYN+ACK,74
1257421776626348,172.28.136.45,23.3.252.153,42451,80,16,ACK,66
1257421776626476,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,70
1257421776626722,23.3.252.153,172.28.136.45,80,42451,24,PSH+ACK,140
1257421776626756,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776626877,172.28.136.45,23.3.252.153,42451,80,16,ACK,66
1257421776626906,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,93
1257421776627190,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776638508,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,86
1257421776638657,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776638793,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776639065,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639077,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639180,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776639449,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639461,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,1514
1257421776639641,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776639644,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776639940,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639953,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639965,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776639977,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,1514
1257421776640018,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640021,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640322,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640335,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640347,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640359,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640603,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640607,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640610,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640614,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776640874,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,1514
1257421776640875,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,116
1257421776640941,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640973,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776640999,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641004,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641006,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641008,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641015,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776641046,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776641083,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776641296,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776641308,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776641434,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641438,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641512,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641541,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776641615,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,247
1257421776642889,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776689969,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,129
1257421776690129,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690197,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690292,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776690310,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690378,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690491,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690561,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690565,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,555
1257421776690667,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776690681,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690749,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690762,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776690844,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776690854,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776690912,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776690933,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691052,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691122,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691193,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691299,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776691302,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691371,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691487,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691555,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691559,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,506
1257421776691670,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691735,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691849,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776691918,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776692029,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776692107,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776692934,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776693241,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693255,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693267,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693279,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693291,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693304,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693316,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693328,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693341,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693353,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693365,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693378,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693384,172.28.136.45,23.3.252.153,42451,80,24,PSH+ACK,798
1257421776693396,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693409,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693430,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776693497,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694598,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776694894,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694907,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694919,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694932,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694944,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694958,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694971,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694984,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776694996,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695008,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695021,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695033,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695045,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695058,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776695067,172.28.136.45,23.3.252.153,42451,80,16,ACK,1170
1257421776696207,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776696482,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776696494,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776696499,172.28.136.45,23.3.252.153,42451,80,16,ACK,626
1257421776697827,23.3.252.153,172.28.136.45,80,42451,16,ACK,66
1257421776698107,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776698120,172.28.136.45,23.3.252.153,42451,80,16,ACK,1514
1257421776698125,172.28.136.45,23.3.252.153,42451,80,16,ACK,626
