timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257402334767645,172.28.195.194,152.162.178.254,45764,499,2,SYN,60
1257402334767654,172.28.195.194,152.162.178.254,24693,499,2,SYN,60
1257402334767776,152.162.178.254,172.28.195.194,499,45764,18,SYN+ACK,60
1257402334767790,152.162.178.254,172.28.195.194,499,24693,18,SYN+ACK,60
1257402334767946,172.28.195.194,152.162.178.254,45764,499,4,RST,60
1257402334767977,172.28.195.194,152.162.178.254,24693,499,4,RST,60
1257402334768623,172.28.129.124,152.162.178.254,45677,499,2,SYN,60
1257402334768632,172.28.129.124,152.162.178.254,7667,499,2,SYN,60
1257402334768756,152.162.178.254,172.28.129.124,499,45677,18,SYN+ACK,60
1257402334768769,152.162.178.254,172.28.129.124,499,7667,18,SYN+ACK,60
1257402334768962,172.28.129.124,152.162.178.254,45677,499,4,RST,60
1257402334768967,172.28.129.124,152.162.178.254,7667,499,4,RST,60
1257402334781760,172.28.133.12,152.162.178.254,20514,499,2,SYN,60
1257402334781768,172.28.133.12,152.162.178.254,15352,499,2,SYN,60
1257402334781878,152.162.178.254,172.28.133.12,499,20514,18,SYN+ACK,60
1257402334781890,152.162.178.254,172.28.133.12,499,15352,18,SYN+ACK,60
1257402334782043,172.28.133.12,152.162.178.254,20514,499,4,RST,60
1257402334782069,172.28.133.12,152.162.178.254,15352,499,4,RST,60
1257402334789222,172.28.133.86,152.162.178.254,22309,499,2,SYN,60
1257402334789230,172.28.133.86,152.162.178.254,26066,499,2,SYN,60
1257402334789341,152.162.178.254,172.28.133.86,499,22309,18,SYN+ACK,60
1257402334789352,152.162.178.254,172.28.133.86,499,26066,18,SYN+ACK,60
1257402334789543,172.28.133.86,152.162.178.254,22309,499,4,RST,60
1257402334789548,172.28.133.86,152.162.178.254,26066,499,4,RST,60
1257402334807962,172.28.1.134,152.162.178.254,22108,499,2,SYN,60
1257402334807971,172.28.1.134,152.162.178.254,38888,499,2,SYN,60
1257402334808083,152.162.178.254,172.28.1.134,499,22108,18,SYN+ACK,60
1257402334808095,152.162.178.254,172.28.1.134,499,38888,18,SYN+ACK,60
1257402334808249,172.28.1.134,152.162.178.254,22108,499,4,RST,60
1257402334808280,172.28.1.134,152.162.178.254,38888,499,4,RST,60
1257402334867608,172.28.195.194,152.162.178.254,9879,499,2,SYN,60
1257402334867720,152.162.178.254,172.28.195.194,499,9879,18,SYN+ACK,60
1257402334867868,172.28.195.194,152.162.178.254,9879,499,4,RST,60
