timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257326133445589,172.28.4.7,218.233.109.140,80,1450,18,SYN+ACK,60
1257326133445593,172.28.4.7,155.108.237.71,80,61024,18,SYN+ACK,60
1257326133645598,172.28.4.7,155.108.237.71,80,16620,18,SYN+ACK,60
1257326133645603,172.28.4.7,155.108.237.71,80,35097,18,SYN+ACK,60
1257326133645607,172.28.4.7,218.233.109.140,80,44921,18,SYN+ACK,60
1257326133645611,172.28.4.7,155.108.237.71,80,47794,18,SYN+ACK,60
1257326133846218,172.28.4.7,155.108.237.71,80,33106,18,SYN+ACK,60
1257326133846222,172.28.4.7,155.108.237.71,80,43245,18,SYN+ACK,60
1257326134046226,172.28.4.7,218.233.109.140,80,7767,18,SYN+ACK,60
1257326134046230,172.28.4.7,155.108.237.71,80,29188,18,SYN+ACK,60
1257326134046234,172.28.4.7,218.233.109.140,80,38230,18,SYN+ACK,60
1257326134245607,172.28.4.7,155.108.237.71,80,30116,18,SYN+ACK,60
1257326134245611,172.28.4.7,155.108.237.71,80,31948,18,SYN+ACK,60
1257326134245615,172.28.4.7,155.108.237.71,80,31874,18,SYN+ACK,60
1257326134446239,172.28.4.7,218.233.109.140,80,1413,18,SYN+ACK,60
1257326134446244,172.28.4.7,218.233.109.140,80,13480,18,SYN+ACK,60
1257326134446248,172.28.4.7,155.108.237.71,80,16760,18,SYN+ACK,60
1257326134446252,172.28.4.7,218.233.109.140,80,6525,18,SYN+ACK,60
1257326134646239,172.28.4.7,218.233.109.140,80,4009,18,SYN+ACK,60
1257326135046251,172.28.4.7,218.233.109.140,80,50467,18,SYN+ACK,60
1257326135046255,172.28.4.7,155.108.237.71,80,15583,18,SYN+ACK,60
1257326135046260,172.28.4.7,218.233.109.140,80,48761,18,SYN+ACK,60
1257326135245628,172.28.4.7,155.108.237.71,80,42470,18,SYN+ACK,60
1257326135245632,172.28.4.7,155.108.237.71,80,26831,18,SYN+ACK,60
1257326135446256,172.28.4.7,155.108.237.71,80,52019,18,SYN+ACK,60
1257326135446260,172.28.4.7,155.108.237.71,80,39206,18,SYN+ACK,60
1257326135646267,172.28.4.7,155.108.237.71,80,8463,18,SYN+ACK,60
1257326135646271,172.28.4.7,218.233.109.140,80,57735,18,SYN+ACK,60
1257326135646274,172.28.4.7,155.108.237.71,80,55662,18,SYN+ACK,60
1257326135646278,172.28.4.7,155.108.237.71,80,3379,18,SYN+ACK,60
1257326136046273,172.28.4.7,155.108.237.71,80,53158,18,SYN+ACK,60
1257326136046277,172.28.4.7,155.108.237.71,80,26683,18,SYN+ACK,60
1257326136046281,172.28.4.7,155.108.237.71,80,48296,18,SYN+ACK,60
1257326136246272,172.28.4.7,155.108.237.71,80,18285,18,SYN+ACK,60
1257326136246276,172.28.4.7,218.233.109.140,80,22426,18,SYN+ACK,60
1257326136445661,172.28.4.7,218.233.109.140,80,54438,18,SYN+ACK,60
1257326136445665,172.28.4.7,218.233.109.140,80,9457,18,SYN+ACK,60
1257326136445669,172.28.4.7,155.108.237.71,80,40614,18,SYN+ACK,60
1257326136445673,172.28.4.7,155.108.237.71,80,9400,18,SYN+ACK,60
1257326136646283,172.28.4.7,155.108.237.71,80,24012,18,SYN+ACK,60
1257326136646288,172.28.4.7,155.108.237.71,80,6681,18,SYN+ACK,60
1257326136845665,172.28.4.7,218.233.109.140,80,7610,18,SYN+ACK,60
1257326136845670,172.28.4.7,218.233.109.140,80,9984,18,SYN+ACK,60
1257326137046292,172.28.4.7,218.233.109.140,80,29628,18,SYN+ACK,60
1257326137246298,172.28.4.7,155.108.237.71,80,2419,18,SYN+ACK,60
1257326137445679,172.28.4.7,155.108.237.71,80,27875,18,SYN+ACK,60
1257326137445683,172.28.4.7,155.108.237.71,80,1830,18,SYN+ACK,60
1257326137645671,172.28.4.7,155.108.237.71,80,38336,18,SYN+ACK,60
1257326137645675,172.28.4.7,155.108.237.71,80,60866,18,SYN+ACK,60
1257326137645679,172.28.4.7,218.233.109.140,80,23087,18,SYN+ACK,60
1257326137645683,172.28.4.7,218.233.109.140,80,18818,18,SYN+ACK,60
1257326137645687,172.28.4.7,218.233.109.140,80,3818,18,SYN+ACK,60
1257326137645696,172.28.4.7,218.233.109.140,80,1706,18,SYN+ACK,60
1257326137846306,172.28.4.7,155.108.237.71,80,34901,18,SYN+ACK,60
1257326138045776,172.28.4.7,155.108.237.71,80,16149,18,SYN+ACK,60
1257326138246305,172.28.4.7,155.108.237.71,80,39974,18,SYN+ACK,60
1257326138246309,172.28.4.7,218.233.109.140,80,25744,18,SYN+ACK,60
1257326138246313,172.28.4.7,218.233.109.140,80,29783,18,SYN+ACK,60
1257326138246316,172.28.4.7,218.233.109.140,80,5130,18,SYN+ACK,60
1257326138246320,172.28.4.7,218.233.109.140,80,40836,18,SYN+ACK,60
