timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257426103614976,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,282
1257426103615164,172.28.218.87,70.98.1.1,34250,25,16,ACK,66
1257426103615170,172.28.218.87,70.98.1.1,34250,25,24,PSH+ACK,81
1257426103615418,70.98.1.1,172.28.218.87,25,34250,16,ACK,66
1257426103615473,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,159
1257426103615647,172.28.218.87,70.98.1.1,34250,25,24,PSH+ACK,95
1257426103619140,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,108
1257426103619321,172.28.218.87,70.98.1.1,34250,25,24,PSH+ACK,92
1257426103622702,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,109
1257426103622849,172.28.218.87,70.98.1.1,34250,25,24,PSH+ACK,71
1257426103623135,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,116
1257426103623330,172.28.218.87,70.98.1.1,34250,25,24,PSH+ACK,87
1257426103623337,172.28.218.87,70.98.1.1,34250,25,25,ACK+FIN+PSH,140
1257426103623607,70.98.1.1,172.28.218.87,25,34250,16,ACK,66
1257426103631957,70.98.1.1,172.28.218.87,25,34250,24,PSH+ACK,122
1257426103632105,172.28.218.87,70.98.1.1,34250,25,4,RST,60
1257426103634597,172.28.218.87,64.180.1.1,32994,25,2,SYN,74
1257426103634842,64.180.1.1,172.28.218.87,25,32994,18,SYN+ACK,74
1257426103634989,172.28.218.87,64.180.1.1,32994,25,16,ACK,66
1257426103637136,64.180.1.1,172.28.218.87,50604,113,2,SYN,74
1257426103637289,172.28.218.87,64.180.1.1,113,50604,20,RST+ACK,60
1257426104645038,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,282
1257426104645225,172.28.218.87,64.180.1.1,32994,25,16,ACK,66
1257426104645231,172.28.218.87,64.180.1.1,32994,25,24,PSH+ACK,81
1257426104645484,64.180.1.1,172.28.218.87,25,32994,16,ACK,66
1257426104645563,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,159
1257426104645740,172.28.218.87,64.180.1.1,32994,25,24,PSH+ACK,95
1257426104647042,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,108
1257426104647222,172.28.218.87,64.180.1.1,32994,25,24,PSH+ACK,99
1257426104649798,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,116
1257426104649975,172.28.218.87,64.180.1.1,32994,25,24,PSH+ACK,71
1257426104650255,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,116
1257426104650439,172.28.218.87,64.180.1.1,32994,25,24,PSH+ACK,94
1257426104650445,172.28.218.87,64.180.1.1,32994,25,25,ACK+FIN+PSH,140
1257426104650718,64.180.1.1,172.28.218.87,25,32994,16,ACK,66
1257426104660167,64.180.1.1,172.28.218.87,25,32994,24,PSH+ACK,122
1257426104660315,172.28.218.87,64.180.1.1,32994,25,4,RST,60
1257426104661547,172.28.218.87,24.145.1.1,47980,25,2,SYN,74
1257426104661793,24.145.1.1,172.28.218.87,25,47980,18,SYN+ACK,74
1257426104661940,172.28.218.87,24.145.1.1,47980,25,16,ACK,66
1257426104663976,24.145.1.1,172.28.218.87,44884,113,2,SYN,74
1257426104664130,172.28.218.87,24.145.1.1,113,44884,20,RST+ACK,60
1257426105665093,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,284
1257426105665282,172.28.218.87,24.145.1.1,47980,25,16,ACK,66
1257426105665288,172.28.218.87,24.145.1.1,47980,25,24,PSH+ACK,81
1257426105665544,24.145.1.1,172.28.218.87,25,47980,16,ACK,66
1257426105665636,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,161
1257426105665814,172.28.218.87,24.145.1.1,47980,25,24,PSH+ACK,95
1257426105667175,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,108
1257426105667347,172.28.218.87,24.145.1.1,47980,25,24,PSH+ACK,99
1257426105670785,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,116
1257426105670957,172.28.218.87,24.145.1.1,47980,25,24,PSH+ACK,71
1257426105671236,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,116
1257426105671422,172.28.218.87,24.145.1.1,47980,25,24,PSH+ACK,94
1257426105671428,172.28.218.87,24.145.1.1,47980,25,25,ACK+FIN+PSH,140
1257426105671698,24.145.1.1,172.28.218.87,25,47980,16,ACK,66
1257426105682250,24.145.1.1,172.28.218.87,25,47980,24,PSH+ACK,122
1257426105682382,172.28.218.87,24.145.1.1,47980,25,4,RST,60
1257426105685654,172.28.218.87,70.98.1.1,43122,25,2,SYN,74
1257426105686204,70.98.1.1,172.28.218.87,25,43122,18,SYN+ACK,74
1257426105686390,172.28.218.87,70.98.1.1,43122,25,16,ACK,66
1257426105688537,70.98.1.1,172.28.218.87,51376,113,2,SYN,74
1257426105688685,172.28.218.87,70.98.1.1,113,51376,20,RST+ACK,60
1257426106696367,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,282
1257426106696549,172.28.218.87,70.98.1.1,43122,25,16,ACK,66
1257426106696555,172.28.218.87,70.98.1.1,43122,25,24,PSH+ACK,81
1257426106696810,70.98.1.1,172.28.218.87,25,43122,16,ACK,66
1257426106696882,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,159
1257426106697058,172.28.218.87,70.98.1.1,43122,25,24,PSH+ACK,95
1257426106700543,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,108
1257426106700721,172.28.218.87,70.98.1.1,43122,25,24,PSH+ACK,100
1257426106704099,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,117
1257426106704270,172.28.218.87,70.98.1.1,43122,25,24,PSH+ACK,71
1257426106704565,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,116
1257426106704747,172.28.218.87,70.98.1.1,43122,25,24,PSH+ACK,95
1257426106704754,172.28.218.87,70.98.1.1,43122,25,25,ACK+FIN+PSH,140
1257426106705014,70.98.1.1,172.28.218.87,25,43122,16,ACK,66
1257426106715913,172.28.218.87,24.145.1.1,60458,25,2,SYN,74
1257426106716161,24.145.1.1,172.28.218.87,25,60458,18,SYN+ACK,74
1257426106716307,172.28.218.87,24.145.1.1,60458,25,16,ACK,66
1257426106718534,24.145.1.1,172.28.218.87,33062,113,2,SYN,74
1257426106718728,172.28.218.87,24.145.1.1,113,33062,20,RST+ACK,60
1257426106731567,70.98.1.1,172.28.218.87,25,43122,24,PSH+ACK,122
1257426106731713,172.28.218.87,70.98.1.1,43122,25,4,RST,60
1257426107725191,24.145.1.1,172.28.218.87,25,60458,24,PSH+ACK,284
1257426107725376,172.28.218.87,24.145.1.1,60458,25,16,ACK,66
1257426107725381,172.28.218.87,24.145.1.1,60458,25,24,PSH+ACK,81
1257426107725629,24.145.1.1,172.28.218.87,25,60458,16,ACK,66
1257426107725685,24.145.1.1,172.28.218.87,25,60458,24,PSH+ACK,161
