timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257554426900659,153.25.121.118,172.28.28.128,60527,80,2,SYN,74
1257554426900829,172.28.28.128,153.25.121.118,80,60527,18,SYN+ACK,74
1257554426901139,153.25.121.118,172.28.28.128,60527,80,16,ACK,66
1257554426902465,153.25.121.118,172.28.28.128,60527,80,16,ACK,1514
1257554426902477,153.25.121.118,172.28.28.128,60527,80,16,ACK,1514
1257554426902748,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426902750,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426903217,153.25.121.118,172.28.28.128,60527,80,16,ACK,1514
1257554426903229,153.25.121.118,172.28.28.128,60527,80,24,PSH+ACK,1514
1257554426903241,153.25.121.118,172.28.28.128,60527,80,16,ACK,1514
1257554426903251,153.25.121.118,172.28.28.128,60527,80,24,PSH+ACK,1173
1257554426903534,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426903535,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426903539,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426903540,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554426903672,172.28.28.128,153.25.121.118,80,60527,24,PSH+ACK,723
1257554426903673,172.28.28.128,153.25.121.118,80,60527,17,FIN+ACK,66
1257554426904066,153.25.121.118,172.28.28.128,60527,80,16,ACK,66
1257554426940717,153.25.121.118,172.28.28.128,60527,80,16,ACK,66
1257554429904198,153.25.121.118,172.28.28.128,60527,80,17,FIN+ACK,66
1257554429904200,153.25.121.118,172.28.28.128,60527,80,20,RST+ACK,66
1257554429904339,172.28.28.128,153.25.121.118,80,60527,16,ACK,66
1257554429904619,153.25.121.118,172.28.28.128,60527,80,4,RST,60
1257554429910649,153.25.121.118,172.28.22.186,40333,80,2,SYN,74
1257554429910814,172.28.22.186,153.25.121.118,80,40333,18,SYN+ACK,74
1257554429911121,153.25.121.118,172.28.22.186,40333,80,16,ACK,66
1257554429912451,153.25.121.118,172.28.22.186,40333,80,16,ACK,1514
1257554429912463,153.25.121.118,172.28.22.186,40333,80,16,ACK,1514
1257554429912732,172.28.22.186,153.25.121.118,80,40333,16,ACK,66
1257554429912735,172.28.22.186,153.25.121.118,80,40333,16,ACK,66
1257554429913198,153.25.121.118,172.28.22.186,40333,80,16,ACK,1514
1257554429913210,153.25.121.118,172.28.22.186,40333,80,24,PSH+ACK,1514
1257554429913223,153.25.121.118,172.28.22.186,40333,80,16,ACK,1514
1257554429913232,153.25.121.118,172.28.22.186,40333,80,24,PSH+ACK,1173
