timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257513592772475,205.63.202.67,172.28.133.12,80,60737,24,PSH+ACK,615
1257513592772475,205.63.202.67,172.28.133.12,80,60737,17,FIN+ACK,66
1257513592772683,172.28.133.12,205.63.202.67,60737,80,16,ACK,66
1257513592806104,172.28.133.12,205.63.202.67,60737,80,16,ACK,66
1257513609772676,172.28.133.158,205.63.202.67,47370,80,2,SYN,74
1257513609772804,205.63.202.67,172.28.133.158,80,47370,18,SYN+ACK,74
1257513609773003,172.28.133.158,205.63.202.67,47370,80,16,ACK,66
1257513609773008,172.28.133.158,205.63.202.67,47370,80,24,PSH+ACK,96
1257513609773144,205.63.202.67,172.28.133.158,80,47370,16,ACK,66
1257513616775541,172.28.133.86,205.63.202.67,50506,80,2,SYN,74
1257513616775669,205.63.202.67,172.28.133.86,80,50506,18,SYN+ACK,74
1257513616775855,172.28.133.86,205.63.202.67,50506,80,16,ACK,66
1257513616775861,172.28.133.86,205.63.202.67,50506,80,24,PSH+ACK,96
1257513616775985,205.63.202.67,172.28.133.86,80,50506,16,ACK,66
1257513617772375,172.28.195.194,205.63.202.67,60622,80,2,SYN,74
1257513617772501,205.63.202.67,172.28.195.194,80,60622,18,SYN+ACK,74
1257513617772695,172.28.195.194,205.63.202.67,60622,80,16,ACK,66
1257513617772701,172.28.195.194,205.63.202.67,60622,80,24,PSH+ACK,96
1257513617772828,205.63.202.67,172.28.195.194,80,60622,16,ACK,66
1257513619774704,205.63.202.67,172.28.133.158,80,47370,24,PSH+ACK,615
1257513619774704,205.63.202.67,172.28.133.158,80,47370,17,FIN+ACK,66
1257513619774905,172.28.133.158,205.63.202.67,47370,80,16,ACK,66
1257513619807336,172.28.133.158,205.63.202.67,47370,80,16,ACK,66
1257513629776806,205.63.202.67,172.28.133.86,80,50506,24,PSH+ACK,615
1257513629776807,205.63.202.67,172.28.133.86,80,50506,17,FIN+ACK,66
1257513629777022,172.28.133.86,205.63.202.67,50506,80,16,ACK,66
1257513629818185,172.28.133.86,205.63.202.67,50506,80,16,ACK,66
1257513639778666,205.63.202.67,172.28.195.194,80,60622,24,PSH+ACK,615
1257513639778666,205.63.202.67,172.28.195.194,80,60622,17,FIN+ACK,66
1257513639778874,172.28.195.194,205.63.202.67,60622,80,16,ACK,66
1257513639817792,172.28.195.194,205.63.202.67,60622,80,16,ACK,66
1257513643774438,172.28.198.166,205.63.202.67,40243,80,2,SYN,74
1257513643774562,205.63.202.67,172.28.198.166,80,40243,18,SYN+ACK,74
1257513643774767,172.28.198.166,205.63.202.67,40243,80,16,ACK,66
1257513643774772,172.28.198.166,205.63.202.67,40243,80,24,PSH+ACK,96
1257513643774907,205.63.202.67,172.28.198.166,80,40243,16,ACK,66
1257513644781472,172.28.20.99,205.63.202.67,60657,80,2,SYN,74
1257513644781633,205.63.202.67,172.28.20.99,80,60657,18,SYN+ACK,74
1257513644781859,172.28.20.99,205.63.202.67,60657,80,16,ACK,66
1257513644781864,172.28.20.99,205.63.202.67,60657,80,24,PSH+ACK,96
1257513644782081,205.63.202.67,172.28.20.99,80,60657,16,ACK,66
