timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257444856792528,172.28.212.6,20.21.128.84,38838,80,2,SYN,74
1257444856792847,20.21.128.84,172.28.212.6,80,38838,18,SYN+ACK,74
1257444856793032,172.28.212.6,20.21.128.84,38838,80,16,ACK,66
1257444856793037,172.28.212.6,20.21.128.84,38838,80,24,PSH+ACK,96
1257444856793343,20.21.128.84,172.28.212.6,80,38838,16,ACK,66
1257444856794853,20.21.128.84,172.28.212.6,80,38838,24,PSH+ACK,554
1257444856794853,20.21.128.84,172.28.212.6,80,38838,17,FIN+ACK,66
1257444856795039,172.28.212.6,20.21.128.84,38838,80,16,ACK,66
1257444856808333,172.28.212.6,20.21.128.84,38838,80,17,FIN+ACK,66
1257444856808610,20.21.128.84,172.28.212.6,80,38838,16,ACK,66
