timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257515697201024,130.149.81.31,172.28.6.134,59862,10000,2,SYN,74
1257515697201186,172.28.6.134,130.149.81.31,10000,59862,18,SYN+ACK,74
1257515697201620,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697201624,130.149.81.31,172.28.6.134,59862,10000,24,PSH+ACK,112
1257515697201825,172.28.6.134,130.149.81.31,10000,59862,16,ACK,66
1257515697204669,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,136
1257515697205232,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697205536,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,149
1257515697206113,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697211397,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,1090
1257515697211627,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697211724,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697211888,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697212167,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697212179,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697212319,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697212320,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697212622,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697212634,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697212639,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,594
1257515697212940,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697212950,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697212953,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697213238,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697213333,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697213404,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697213430,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697213627,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,242
1257515697213647,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697213956,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697214223,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697215717,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,1090
1257515697215853,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697215908,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216043,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216092,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216193,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216198,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216261,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216320,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216399,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216453,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216459,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,770
1257515697216596,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216634,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216638,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216717,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216726,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216784,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697216816,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216873,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697216914,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217005,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217023,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697217040,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697217141,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217202,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217271,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217272,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,170
1257515697217297,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697217408,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217467,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217472,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697217604,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217835,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697217855,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697217984,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697218018,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697218077,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697218248,172.28.6.134,130.149.81.31,10000,59862,24,PSH+ACK,418
1257515697218543,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697218665,130.149.81.31,172.28.6.134,59862,10000,16,ACK,66
1257515697218806,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
1257515697218909,172.28.6.134,130.149.81.31,10000,59862,16,ACK,1514
