timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257276291302422,172.28.131.125,82.144.22.171,47832,80,2,SYN,74
1257276291303040,82.144.22.171,172.28.131.125,80,47832,18,SYN+ACK,74
1257276291303224,172.28.131.125,82.144.22.171,47832,80,16,ACK,66
1257276291303229,172.28.131.125,82.144.22.171,47832,80,24,PSH+ACK,99
1257276291303850,82.144.22.171,172.28.131.125,80,47832,16,ACK,66
1257276291304526,82.144.22.171,172.28.131.125,80,47832,24,PSH+ACK,554
1257276291304584,82.144.22.171,172.28.131.125,80,47832,17,FIN+ACK,66
1257276291304717,172.28.131.125,82.144.22.171,47832,80,16,ACK,66
1257276291304776,172.28.131.125,28.133.133.90,54889,80,2,SYN,74
1257276291314194,28.133.133.90,172.28.131.125,80,54889,18,SYN+ACK,74
1257276291314410,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291314414,172.28.131.125,28.133.133.90,54889,80,24,PSH+ACK,88
1257276291315168,28.133.133.90,172.28.131.125,80,54889,16,ACK,66
1257276291315520,28.133.133.90,172.28.131.125,80,54889,24,PSH+ACK,134
1257276291315661,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291315813,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291316089,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291316445,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291316469,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291316689,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291316724,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291316870,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291316895,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291317162,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291317167,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291317405,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291317430,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291317557,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291317582,28.133.133.90,172.28.131.125,80,54889,24,PSH+ACK,1514
1257276291317647,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291317678,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291317787,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291317853,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291318448,28.133.133.90,172.28.131.125,80,54889,24,PSH+ACK,234
1257276291318592,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291318660,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291318743,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291318826,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291318899,28.133.133.90,172.28.131.125,80,54889,16,ACK,1514
1257276291318906,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291318908,28.133.133.90,172.28.131.125,80,54889,25,ACK+FIN+PSH,958
1257276291318989,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291319072,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291319154,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
1257276291320348,172.28.131.125,82.144.22.171,47832,80,17,FIN+ACK,66
1257276291320852,82.144.22.171,172.28.131.125,80,47832,16,ACK,66
1257276291351864,172.28.131.125,28.133.133.90,54889,80,16,ACK,66
