timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257258018767785,15.185.49.16,172.28.4.7,38974,80,2,SYN,60
1257258018767931,172.28.4.7,15.185.49.16,80,38974,18,SYN+ACK,60
1257258018776015,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018776241,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018776536,16.199.43.11,172.28.4.7,44473,80,2,SYN,60
1257258018776681,172.28.4.7,16.199.43.11,80,44473,18,SYN+ACK,60
1257258018784598,172.28.2.93,34.110.234.33,10000,58221,16,ACK,1514
1257258018785213,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018785343,172.28.2.93,34.110.234.33,10000,58221,16,ACK,1514
1257258018785387,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,242
1257258018786067,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018790156,16.19.124.18,172.28.4.7,11845,80,2,SYN,60
1257258018790297,172.28.4.7,16.19.124.18,80,11845,18,SYN+ACK,60
1257258018791191,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018791771,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018794359,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018800818,172.28.2.93,34.110.234.33,10000,58221,16,ACK,1514
1257258018801413,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018801608,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,666
1257258018802295,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018803858,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018804537,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018804917,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018809949,17.59.230.16,172.28.4.7,17362,80,2,SYN,60
1257258018810138,172.28.4.7,17.59.230.16,80,17362,18,SYN+ACK,60
1257258018810488,172.28.2.93,34.110.234.33,10000,58221,16,ACK,1514
1257258018811115,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018811341,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,666
1257258018811871,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018819780,19.16.150.31,172.28.4.7,58597,80,2,SYN,60
1257258018819926,172.28.4.7,19.16.150.31,80,58597,18,SYN+ACK,60
1257258018820517,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018821162,34.110.234.33,172.28.2.93,58221,10000,16,ACK,66
1257258018822311,172.28.2.93,34.110.234.33,10000,58221,24,PSH+ACK,1090
1257258018830208,17.241.216.32,172.28.4.7,53292,80,2,SYN,60
1257258018830349,172.28.4.7,17.241.216.32,80,53292,18,SYN+ACK,60
1257258018840249,20.18.5.11,172.28.4.7,21768,80,2,SYN,60
1257258018840395,172.28.4.7,20.18.5.11,80,21768,18,SYN+ACK,60
