timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257463786635274,1.23.177.16,172.28.4.7,50328,80,2,SYN,60
1257463786635449,1.23.177.16,172.28.4.7,27903,80,2,SYN,60
1257463786635462,172.28.4.7,1.23.177.16,80,50328,18,SYN+ACK,60
1257463786635616,172.28.4.7,1.23.177.16,80,27903,18,SYN+ACK,60
1257463786641296,1.23.177.16,172.28.4.7,50328,80,16,ACK,60
1257463786641407,1.23.177.16,172.28.4.7,27903,80,16,ACK,60
1257463786641435,172.28.4.7,1.23.177.16,80,50328,16,ACK,60
1257463786641544,172.28.4.7,1.23.177.16,80,27903,16,ACK,60
1257463787603514,5.180.127.39,172.28.4.7,11866,80,2,SYN,60
1257463787603626,5.180.127.39,172.28.4.7,52574,80,2,SYN,60
1257463787603752,172.28.4.7,5.180.127.39,80,11866,18,SYN+ACK,60
1257463787603828,172.28.4.7,5.180.127.39,80,52574,18,SYN+ACK,60
1257463787605280,5.180.127.39,172.28.4.7,11866,80,16,ACK,60
1257463787605395,5.180.127.39,172.28.4.7,52574,80,16,ACK,60
1257463787605418,172.28.4.7,5.180.127.39,80,11866,16,ACK,60
1257463787605533,172.28.4.7,5.180.127.39,80,52574,16,ACK,60
1257463788633400,9.248.204.55,172.28.4.7,33342,80,2,SYN,60
1257463788633553,172.28.4.7,9.248.204.55,80,33342,18,SYN+ACK,60
1257463788633634,9.248.204.55,172.28.4.7,47533,80,2,SYN,60
1257463788633777,172.28.4.7,9.248.204.55,80,47533,18,SYN+ACK,60
1257463789624094,11.6.70.13,172.28.4.7,54884,80,2,SYN,60
1257463789624245,172.28.4.7,11.6.70.13,80,54884,18,SYN+ACK,60
1257463789624413,11.6.70.13,172.28.4.7,42325,80,2,SYN,60
1257463789624555,172.28.4.7,11.6.70.13,80,42325,18,SYN+ACK,60
1257463790031874,172.28.4.7,1.23.177.16,80,50328,18,SYN+ACK,60
1257463790032267,1.23.177.16,172.28.4.7,50328,80,16,ACK,60
1257463790032407,172.28.4.7,1.23.177.16,80,50328,16,ACK,60
1257463790614080,15.231.243.19,172.28.4.7,16405,80,2,SYN,60
1257463790614221,15.231.243.19,172.28.4.7,7024,80,2,SYN,60
1257463790614231,172.28.4.7,15.231.243.19,80,16405,18,SYN+ACK,60
1257463790614364,172.28.4.7,15.231.243.19,80,7024,18,SYN+ACK,60
1257463790635768,1.23.177.16,172.28.4.7,56157,80,2,SYN,60
1257463790635912,172.28.4.7,1.23.177.16,80,56157,18,SYN+ACK,60
1257463790636528,1.23.177.16,172.28.4.7,56157,80,16,ACK,60
1257463790636668,172.28.4.7,1.23.177.16,80,56157,16,ACK,60
1257463790831891,172.28.4.7,5.180.127.39,80,11866,18,SYN+ACK,60
1257463790832506,5.180.127.39,172.28.4.7,11866,80,16,ACK,60
1257463790832646,172.28.4.7,5.180.127.39,80,11866,16,ACK,60
1257463791603763,5.180.127.39,172.28.4.7,44207,80,2,SYN,60
1257463791603906,172.28.4.7,5.180.127.39,80,44207,18,SYN+ACK,60
1257463791604699,5.180.127.39,172.28.4.7,44207,80,16,ACK,60
1257463791604837,172.28.4.7,5.180.127.39,80,44207,16,ACK,60
1257463791613505,16.5.197.28,172.28.4.7,37912,80,2,SYN,60
1257463791613662,16.5.197.28,172.28.4.7,31885,80,2,SYN,60
1257463791613682,172.28.4.7,16.5.197.28,80,37912,18,SYN+ACK,60
1257463791613804,172.28.4.7,16.5.197.28,80,31885,18,SYN+ACK,60
1257463792614126,16.16.174.14,172.28.4.7,59395,80,2,SYN,60
1257463792614276,172.28.4.7,16.16.174.14,80,59395,18,SYN+ACK,60
1257463792614289,16.16.174.14,172.28.4.7,26594,80,2,SYN,60
1257463792614434,172.28.4.7,16.16.174.14,80,26594,18,SYN+ACK,60
1257463792614687,16.16.174.14,172.28.4.7,59395,80,16,ACK,60
1257463792614826,172.28.4.7,16.16.174.14,80,59395,16,ACK,60
1257463792614889,16.16.174.14,172.28.4.7,26594,80,16,ACK,60
1257463792615026,172.28.4.7,16.16.174.14,80,26594,16,ACK,60
1257463792634019,9.248.204.55,172.28.4.7,32542,80,2,SYN,60
1257463792634160,172.28.4.7,9.248.204.55,80,32542,18,SYN+ACK,60
1257463793624871,11.6.70.13,172.28.4.7,20670,80,2,SYN,60
1257463793625015,172.28.4.7,11.6.70.13,80,20670,18,SYN+ACK,60
1257463793633588,20.18.5.11,172.28.4.7,20676,80,2,SYN,60
1257463793633741,172.28.4.7,20.18.5.11,80,20676,18,SYN+ACK,60
1257463793633863,20.18.5.11,172.28.4.7,21219,80,2,SYN,60
1257463793634006,172.28.4.7,20.18.5.11,80,21219,18,SYN+ACK,60
1257463793634347,20.18.5.11,172.28.4.7,20676,80,16,ACK,60
1257463793634449,20.18.5.11,172.28.4.7,21219,80,16,ACK,60
1257463793634485,172.28.4.7,20.18.5.11,80,20676,16,ACK,60
1257463793634587,172.28.4.7,20.18.5.11,80,21219,16,ACK,60
1257463794614516,15.231.243.19,172.28.4.7,8802,80,2,SYN,60
1257463794614658,172.28.4.7,15.231.243.19,80,8802,18,SYN+ACK,60
1257463794623574,20.21.128.24,172.28.4.7,12246,80,2,SYN,60
1257463794623723,172.28.4.7,20.21.128.24,80,12246,18,SYN+ACK,60
1257463794623800,20.21.128.24,172.28.4.7,46109,80,2,SYN,60
1257463794623944,172.28.4.7,20.21.128.24,80,46109,18,SYN+ACK,60
1257463794624173,20.21.128.24,172.28.4.7,12246,80,16,ACK,60
1257463794624310,172.28.4.7,20.21.128.24,80,12246,16,ACK,60
