timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257399343731661,11.134.54.38,172.28.4.7,58523,80,2,SYN,60
1257399343731804,172.28.4.7,11.134.54.38,80,58523,18,SYN+ACK,60
1257399343753573,12.27.5.69,172.28.4.7,1140,80,2,SYN,60
1257399343753716,172.28.4.7,12.27.5.69,80,1140,18,SYN+ACK,60
1257399343754314,12.27.5.69,172.28.4.7,1140,80,16,ACK,60
1257399343754453,172.28.4.7,12.27.5.69,80,1140,16,ACK,60
1257399343754468,14.90.67.18,172.28.4.7,48256,80,2,SYN,60
1257399343754610,172.28.4.7,14.90.67.18,80,48256,18,SYN+ACK,60
1257399343771857,15.56.132.39,172.28.4.7,38488,80,2,SYN,60
1257399343771998,172.28.4.7,15.56.132.39,80,38488,18,SYN+ACK,60
1257399343772048,15.184.166.14,172.28.4.7,22643,80,2,SYN,60
1257399343772177,172.28.4.7,15.184.166.14,80,22643,18,SYN+ACK,60
1257399343779336,16.161.221.15,172.28.4.7,49029,80,2,SYN,60
1257399343779477,172.28.4.7,16.161.221.15,80,49029,18,SYN+ACK,60
1257399343780023,16.161.221.15,172.28.4.7,49029,80,16,ACK,60
1257399343780161,172.28.4.7,16.161.221.15,80,49029,16,ACK,60
1257399343793314,16.16.174.14,172.28.4.7,32387,80,2,SYN,60
1257399343793454,172.28.4.7,16.16.174.14,80,32387,18,SYN+ACK,60
1257399343794306,16.16.174.14,172.28.4.7,32387,80,16,ACK,60
1257399343794445,172.28.4.7,16.16.174.14,80,32387,16,ACK,60
1257399343799412,17.202.87.37,172.28.4.7,45807,80,2,SYN,60
1257399343799553,172.28.4.7,17.202.87.37,80,45807,18,SYN+ACK,60
1257399343812113,16.244.78.44,172.28.4.7,20917,80,2,SYN,60
1257399343819367,20.17.228.67,172.28.4.7,27008,80,2,SYN,60
1257399343840741,19.14.122.18,172.28.4.7,34923,80,2,SYN,60
1257399343853622,172.28.4.7,18.177.218.56,80,22149,18,SYN+ACK,60
1257399343853627,172.28.4.7,12.1.248.28,80,15066,18,SYN+ACK,60
1257399343853630,172.28.4.7,16.5.197.28,80,25945,18,SYN+ACK,60
1257399343853634,172.28.4.7,16.16.174.14,80,54488,18,SYN+ACK,60
1257399343853638,172.28.4.7,15.185.49.16,80,44378,18,SYN+ACK,60
1257399343853647,172.28.4.7,17.163.65.12,80,43117,18,SYN+ACK,60
1257399343854761,18.177.218.56,172.28.4.7,22149,80,16,ACK,60
1257399343854898,172.28.4.7,18.177.218.56,80,22149,16,ACK,60
1257399343855134,16.16.174.14,172.28.4.7,54488,80,16,ACK,60
1257399343855272,172.28.4.7,16.16.174.14,80,54488,16,ACK,60
1257399344053630,172.28.4.7,14.221.228.15,80,4093,18,SYN+ACK,60
1257399344053634,172.28.4.7,16.199.43.11,80,13234,18,SYN+ACK,60
1257399344053637,172.28.4.7,14.115.75.28,80,60219,18,SYN+ACK,60
1257399344053640,172.28.4.7,16.98.115.22,80,17202,18,SYN+ACK,60
1257399344053644,172.28.4.7,14.52.155.19,80,41337,18,SYN+ACK,60
1257399344053660,172.28.4.7,16.231.228.19,80,57230,18,SYN+ACK,60
1257399344053664,172.28.4.7,20.17.228.67,80,33572,18,SYN+ACK,60
1257399344053667,172.28.4.7,14.51.154.31,80,56548,18,SYN+ACK,60
1257399344054172,14.221.228.15,172.28.4.7,4093,80,16,ACK,60
1257399344054309,172.28.4.7,14.221.228.15,80,4093,16,ACK,60
1257399344054646,16.98.115.22,172.28.4.7,17202,80,16,ACK,60
1257399344054785,172.28.4.7,16.98.115.22,80,17202,16,ACK,60
1257399344054828,14.52.155.19,172.28.4.7,41337,80,16,ACK,60
1257399344054959,172.28.4.7,14.52.155.19,80,41337,16,ACK,60
1257399344056098,14.115.75.28,172.28.4.7,60219,80,16,ACK,60
