timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257627170661548,172.28.136.45,23.3.252.153,53790,80,2,SYN,74
1257627170661841,23.3.252.153,172.28.136.45,80,53790,18,SYN+ACK,74
1257627170661977,172.28.136.45,23.3.252.153,53790,80,16,ACK,66
1257627170662095,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,70
1257627170662360,23.3.252.153,172.28.136.45,80,53790,24,PSH+ACK,140
1257627170662379,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170662517,172.28.136.45,23.3.252.153,53790,80,16,ACK,66
1257627170662539,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,93
1257627170662825,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170674540,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,86
1257627170674702,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170674825,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170675089,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675101,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675233,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170675497,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675509,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,1514
1257627170675661,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170675664,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170675960,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675972,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675985,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170675997,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170676070,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170676073,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170676354,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170676366,172.28.136.45,23.3.252.153,53790,80,16,ACK,1514
1257627170676378,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,1514
1257627170676379,172.28.136.45,23.3.252.153,53790,80,24,PSH+ACK,98
1257627170676641,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170676645,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170676648,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
1257627170676650,23.3.252.153,172.28.136.45,80,53790,16,ACK,66
