timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257260834152689,172.28.13.91,212.18.56.231,41044,77,2,SYN,74
1257260834153331,212.18.56.231,172.28.13.91,77,41044,18,SYN+ACK,74
1257260834153492,172.28.13.91,212.18.56.231,41044,77,16,ACK,66
1257260834153588,172.28.13.91,212.18.56.231,41044,77,24,PSH+ACK,70
1257260834154202,212.18.56.231,172.28.13.91,77,41044,24,PSH+ACK,141
1257260834154311,212.18.56.231,172.28.13.91,77,41044,16,ACK,66
1257260834154343,172.28.13.91,212.18.56.231,41044,77,16,ACK,66
1257260834154449,172.28.13.91,212.18.56.231,41044,77,24,PSH+ACK,94
1257260834155004,212.18.56.231,172.28.13.91,77,41044,16,ACK,66
1257260834156476,172.28.13.91,212.18.56.231,41044,77,24,PSH+ACK,72
1257260834156592,172.28.13.91,212.18.56.231,41044,77,20,RST+ACK,66
1257260834157059,212.18.56.231,172.28.13.91,77,41044,16,ACK,66
1257260834157238,172.28.13.91,212.18.56.231,41044,77,4,RST,60
1257260834320986,172.28.13.91,212.18.56.231,45201,77,2,SYN,74
1257260834321696,212.18.56.231,172.28.13.91,77,45201,18,SYN+ACK,74
1257260834321855,172.28.13.91,212.18.56.231,45201,77,16,ACK,66
1257260834321953,172.28.13.91,212.18.56.231,45201,77,24,PSH+ACK,70
1257260834322622,212.18.56.231,172.28.13.91,77,45201,16,ACK,66
1257260834322762,172.28.13.91,212.18.56.231,45201,77,24,PSH+ACK,94
1257260834323342,212.18.56.231,172.28.13.91,77,45201,16,ACK,66
1257260834377505,172.28.13.91,212.18.56.231,45201,77,24,PSH+ACK,86
1257260834377681,172.28.13.91,212.18.56.231,45201,77,16,ACK,1514
1257260834378131,212.18.56.231,172.28.13.91,77,45201,16,ACK,66
1257260834378403,172.28.13.91,212.18.56.231,45201,77,16,ACK,1514
1257260834378415,172.28.13.91,212.18.56.231,45201,77,16,ACK,1514
1257260834378429,212.18.56.231,172.28.13.91,77,45201,16,ACK,66
