timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257374320059386,172.28.128.21,44.239.223.135,35377,443,2,SYN,74
1257374320059632,44.239.223.135,172.28.128.21,443,35377,18,SYN+ACK,74
1257374320059775,172.28.128.21,44.239.223.135,35377,443,16,ACK,66
1257374320059885,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,70
1257374320060071,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320060121,44.239.223.135,172.28.128.21,443,35377,24,PSH+ACK,143
1257374320060122,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320060267,172.28.128.21,44.239.223.135,35377,443,16,ACK,66
1257374320060411,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320060423,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320060484,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320060757,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320060770,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320060856,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320060860,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061157,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061170,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061182,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061194,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,1514
1257374320061220,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061224,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061498,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061511,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,1514
1257374320061512,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,140
1257374320061555,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061605,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061608,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061641,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061644,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061904,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061917,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061930,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061942,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061954,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061967,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061979,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061991,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320061994,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320061998,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062004,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062005,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062291,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062304,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062317,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062329,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062341,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062354,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,1514
1257374320062355,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,95
1257374320062367,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062452,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062456,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062460,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062463,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062467,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062504,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062509,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062514,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062711,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062761,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062774,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062786,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062799,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062811,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062825,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062837,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062838,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062841,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062843,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062847,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320062851,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062863,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062875,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062888,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062900,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062912,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062925,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062937,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320062943,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063159,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063172,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063185,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063197,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063209,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063222,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063235,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063247,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063259,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063272,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063284,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063296,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063308,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063354,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063362,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063366,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063477,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063514,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063666,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063680,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063692,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063704,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063705,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063708,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063717,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063729,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063741,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063754,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063766,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,1514
1257374320063767,172.28.128.21,44.239.223.135,35377,443,24,PSH+ACK,130
1257374320063799,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063812,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063812,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063828,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063879,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063891,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063904,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063922,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063952,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320063964,44.239.223.135,172.28.128.21,443,35377,16,ACK,66
1257374320063968,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320064032,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320064044,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320064108,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
1257374320064122,172.28.128.21,44.239.223.135,35377,443,16,ACK,1514
