timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257318174202026,172.28.4.7,19.202.221.73,80,53233,18,SYN+ACK,60
1257318174202030,172.28.4.7,19.202.221.71,80,20989,18,SYN+ACK,60
1257318174202034,172.28.4.7,19.202.221.71,80,31076,18,SYN+ACK,60
1257318174202038,172.28.4.7,19.202.221.73,80,1231,18,SYN+ACK,60
1257318174202042,172.28.4.7,19.202.221.72,80,18884,18,SYN+ACK,60
1257318174202047,172.28.4.7,19.202.221.73,80,2991,18,SYN+ACK,60
1257318174202051,172.28.4.7,19.202.221.72,80,48406,18,SYN+ACK,60
1257318174202055,172.28.4.7,19.202.221.72,80,49018,18,SYN+ACK,60
1257318174202058,172.28.4.7,19.202.221.72,80,25592,18,SYN+ACK,60
1257318174202063,172.28.4.7,19.202.221.71,80,2331,18,SYN+ACK,60
1257318174202074,172.28.4.7,19.202.221.71,80,19683,18,SYN+ACK,60
1257318174402049,172.28.4.7,19.202.221.71,80,46361,18,SYN+ACK,60
1257318174402053,172.28.4.7,19.202.221.72,80,55417,18,SYN+ACK,60
1257318174402057,172.28.4.7,19.202.221.72,80,32994,18,SYN+ACK,60
1257318174402061,172.28.4.7,19.202.221.71,80,20064,18,SYN+ACK,60
1257318174597664,172.28.4.7,19.202.221.72,80,35314,18,SYN+ACK,60
1257318174597668,172.28.4.7,19.202.221.71,80,18176,18,SYN+ACK,60
1257318174597672,172.28.4.7,19.202.221.72,80,6403,18,SYN+ACK,60
1257318174597677,172.28.4.7,19.202.221.73,80,59795,18,SYN+ACK,60
1257318174597682,172.28.4.7,19.202.221.72,80,6147,18,SYN+ACK,60
1257318174802050,172.28.4.7,19.202.221.72,80,22728,18,SYN+ACK,60
1257318174802055,172.28.4.7,19.202.221.72,80,30196,18,SYN+ACK,60
1257318175002053,172.28.4.7,19.202.221.72,80,51057,18,SYN+ACK,60
1257318175997702,172.28.4.7,19.202.221.72,80,45265,18,SYN+ACK,60
1257318177802117,172.28.4.7,19.202.221.72,80,57182,18,SYN+ACK,60
1257318178397758,172.28.4.7,19.202.221.72,80,21525,18,SYN+ACK,60
1257318183402250,172.28.4.7,19.202.221.72,80,59766,18,SYN+ACK,60
1257318183602255,172.28.4.7,19.202.221.73,80,32970,18,SYN+ACK,60
1257318183602259,172.28.4.7,19.202.221.71,80,35821,18,SYN+ACK,60
1257318184797902,172.28.4.7,19.202.221.71,80,59284,18,SYN+ACK,60
1257318185202282,172.28.4.7,19.202.221.73,80,36262,18,SYN+ACK,60
1257318185802301,172.28.4.7,19.202.221.71,80,17814,18,SYN+ACK,60
1257318185802306,172.28.4.7,19.202.221.72,80,59136,18,SYN+ACK,60
1257318186397941,172.28.4.7,19.202.221.73,80,43919,18,SYN+ACK,60
1257318186397945,172.28.4.7,19.202.221.73,80,36495,18,SYN+ACK,60
1257318186802318,172.28.4.7,19.202.221.71,80,10846,18,SYN+ACK,60
1257318187002325,172.28.4.7,19.202.221.72,80,51150,18,SYN+ACK,60
1257318187202328,172.28.4.7,19.202.221.72,80,24082,18,SYN+ACK,60
1257318187402336,172.28.4.7,19.202.221.71,80,41537,18,SYN+ACK,60
1257318187402341,172.28.4.7,19.202.221.72,80,8775,18,SYN+ACK,60
1257318187597965,172.28.4.7,19.202.221.73,80,19343,18,SYN+ACK,60
1257318187802340,172.28.4.7,19.202.221.71,80,12165,18,SYN+ACK,60
1257318188197982,172.28.4.7,19.202.221.71,80,29831,18,SYN+ACK,60
1257318188197986,172.28.4.7,19.202.221.72,80,59697,18,SYN+ACK,60
1257318188802363,172.28.4.7,19.202.221.72,80,3295,18,SYN+ACK,60
