timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257462863699755,172.28.1.134,205.63.202.67,49584,80,2,SYN,74
1257462863699881,205.63.202.67,172.28.1.134,80,49584,18,SYN+ACK,74
1257462863700034,172.28.1.134,205.63.202.67,49584,80,16,ACK,66
1257462863700068,172.28.1.134,205.63.202.67,49584,80,24,PSH+ACK,96
1257462863700187,205.63.202.67,172.28.1.134,80,49584,16,ACK,66
1257462873712264,205.63.202.67,172.28.1.134,80,49584,24,PSH+ACK,615
1257462873712265,205.63.202.67,172.28.1.134,80,49584,17,FIN+ACK,66
1257462873712464,172.28.1.134,205.63.202.67,49584,80,16,ACK,66
1257462873753839,172.28.1.134,205.63.202.67,49584,80,16,ACK,66
1257462877700773,172.28.1.203,205.63.202.67,42819,80,2,SYN,74
1257462877700896,205.63.202.67,172.28.1.203,80,42819,18,SYN+ACK,74
1257462877701089,172.28.1.203,205.63.202.67,42819,80,16,ACK,66
1257462877701094,172.28.1.203,205.63.202.67,42819,80,24,PSH+ACK,96
1257462877701225,205.63.202.67,172.28.1.203,80,42819,16,ACK,66
1257462887704579,205.63.202.67,172.28.1.203,80,42819,24,PSH+ACK,615
1257462887704579,205.63.202.67,172.28.1.203,80,42819,17,FIN+ACK,66
1257462887704782,172.28.1.203,205.63.202.67,42819,80,16,ACK,66
1257462887748655,172.28.1.203,205.63.202.67,42819,80,16,ACK,66
1257462905704160,172.28.129.124,205.63.202.67,50770,80,2,SYN,74
1257462905704284,205.63.202.67,172.28.129.124,80,50770,18,SYN+ACK,74
1257462905704479,172.28.129.124,205.63.202.67,50770,80,16,ACK,66
1257462905704484,172.28.129.124,205.63.202.67,50770,80,24,PSH+ACK,96
1257462905704616,205.63.202.67,172.28.129.124,80,50770,16,ACK,66
1257462915706144,205.63.202.67,172.28.129.124,80,50770,24,PSH+ACK,615
1257462915706145,205.63.202.67,172.28.129.124,80,50770,17,FIN+ACK,66
1257462915706352,172.28.129.124,205.63.202.67,50770,80,16,ACK,66
1257462915748663,172.28.129.124,205.63.202.67,50770,80,16,ACK,66
