timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257314105672424,1.144.159.30,172.28.4.7,14147,80,2,SYN,60
1257314105672586,3.118.53.21,172.28.4.7,55334,80,2,SYN,60
1257314105672724,1.23.177.16,172.28.4.7,29688,80,2,SYN,60
1257314105683001,2.66.18.14,172.28.4.7,49285,80,2,SYN,60
1257314105683143,172.28.4.7,2.66.18.14,80,49285,18,SYN+ACK,60
1257314105690044,5.189.157.16,172.28.4.7,28804,80,2,SYN,60
1257314105700895,6.73.219.34,172.28.4.7,22660,80,2,SYN,60
1257314105702756,4.149.26.80,172.28.4.7,34249,80,2,SYN,60
1257314105710859,6.166.35.36,172.28.4.7,60860,80,2,SYN,60
1257314105720030,7.12.133.14,172.28.4.7,60398,80,2,SYN,60
1257314105729996,8.35.39.15,172.28.4.7,45753,80,2,SYN,60
1257314105751333,8.157.132.13,172.28.4.7,50674,80,2,SYN,60
1257314105769991,8.208.147.15,172.28.4.7,43847,80,2,SYN,60
1257314105788116,12.27.5.69,172.28.4.7,3484,80,2,SYN,60
1257314105789501,11.247.62.26,172.28.4.7,16900,80,2,SYN,60
1257314105789696,11.134.54.38,172.28.4.7,40784,80,2,SYN,60
1257314105791148,9.196.194.32,172.28.4.7,23241,80,2,SYN,60
1257314105797843,14.90.67.18,172.28.4.7,50064,80,2,SYN,60
1257314105829520,15.184.166.14,172.28.4.7,34506,80,2,SYN,60
1257314105831336,16.16.174.14,172.28.4.7,26865,80,2,SYN,60
1257314105841526,16.161.221.15,172.28.4.7,1459,80,2,SYN,60
1257314105844068,172.28.4.7,8.141.153.31,80,55207,18,SYN+ACK,60
1257314105844072,172.28.4.7,2.66.18.14,80,33508,18,SYN+ACK,60
1257314105844076,172.28.4.7,8.208.147.15,80,44213,18,SYN+ACK,60
1257314105844080,172.28.4.7,9.81.41.34,80,53920,18,SYN+ACK,60
1257314105844084,172.28.4.7,15.56.132.39,80,21971,18,SYN+ACK,60
1257314105844087,172.28.4.7,5.189.157.16,80,57854,18,SYN+ACK,60
1257314105844091,172.28.4.7,2.190.156.35,80,37262,18,SYN+ACK,60
1257314105844094,172.28.4.7,12.1.248.28,80,30172,18,SYN+ACK,60
1257314105844098,172.28.4.7,6.9.39.78,80,57065,18,SYN+ACK,60
1257314105844102,172.28.4.7,1.226.12.37,80,48080,18,SYN+ACK,60
1257314105844110,172.28.4.7,1.102.195.22,80,35029,18,SYN+ACK,60
1257314105845392,1.102.195.22,172.28.4.7,35029,80,16,ACK,60
1257314105845531,172.28.4.7,1.102.195.22,80,35029,16,ACK,60
1257314105846519,6.9.39.78,172.28.4.7,57065,80,16,ACK,60
1257314105846657,172.28.4.7,6.9.39.78,80,57065,16,ACK,60
1257314105847660,5.189.157.16,172.28.4.7,57854,80,16,ACK,60
1257314105847799,172.28.4.7,5.189.157.16,80,57854,16,ACK,60
1257314105847924,8.141.153.31,172.28.4.7,55207,80,16,ACK,60
1257314105848061,172.28.4.7,8.141.153.31,80,55207,16,ACK,60
1257314105848946,15.56.132.39,172.28.4.7,31020,80,2,SYN,60
1257314105849087,172.28.4.7,15.56.132.39,80,31020,18,SYN+ACK,60
1257314105849520,1.226.12.37,172.28.4.7,48080,80,16,ACK,60
1257314105849656,172.28.4.7,1.226.12.37,80,48080,16,ACK,60
1257314105861492,17.202.87.37,172.28.4.7,31781,80,2,SYN,60
1257314105861635,172.28.4.7,17.202.87.37,80,31781,18,SYN+ACK,60
1257314105868775,16.244.78.44,172.28.4.7,44162,80,2,SYN,60
1257314105881990,19.14.122.18,172.28.4.7,48588,80,2,SYN,60
1257314105891001,20.17.228.67,172.28.4.7,41577,80,2,SYN,60
1257314106043975,172.28.4.7,16.231.228.19,80,33265,18,SYN+ACK,60
1257314106043979,172.28.4.7,17.246.169.62,80,13174,18,SYN+ACK,60
1257314106043982,172.28.4.7,19.214.138.15,80,3194,18,SYN+ACK,60
1257314106043986,172.28.4.7,15.149.56.11,80,25451,18,SYN+ACK,60
1257314106043989,172.28.4.7,8.157.132.13,80,55782,18,SYN+ACK,60
1257314106044004,172.28.4.7,7.12.133.14,80,25550,18,SYN+ACK,60
1257314106044008,172.28.4.7,6.56.181.16,80,40567,18,SYN+ACK,60
1257314106044011,172.28.4.7,14.105.10.36,80,32822,18,SYN+ACK,60
1257314106044533,15.149.56.11,172.28.4.7,25451,80,16,ACK,60
1257314106044670,172.28.4.7,15.149.56.11,80,25451,16,ACK,60
1257314106044989,7.12.133.14,172.28.4.7,25550,80,16,ACK,60
1257314106045127,172.28.4.7,7.12.133.14,80,25550,16,ACK,60
1257314106045247,14.105.10.36,172.28.4.7,32822,80,16,ACK,60
1257314106045384,172.28.4.7,14.105.10.36,80,32822,16,ACK,60
1257314106046897,6.56.181.16,172.28.4.7,40567,80,16,ACK,60
1257314106047044,172.28.4.7,6.56.181.16,80,40567,16,ACK,60
1257314106047967,8.157.132.13,172.28.4.7,55782,80,16,ACK,60
1257314106048104,172.28.4.7,8.157.132.13,80,55782,16,ACK,60
1257314106245746,172.28.4.7,3.1.141.25,80,5240,18,SYN+ACK,60
