timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257425004640771,44.239.223.135,172.28.128.5,49364,25,2,SYN,74
1257425004640947,172.28.128.5,44.239.223.135,25,49364,18,SYN+ACK,74
1257425004645972,44.239.223.135,172.28.128.5,49364,25,16,ACK,66
1257425004648967,172.28.128.5,44.239.223.135,54836,113,2,SYN,74
1257425004649207,44.239.223.135,172.28.128.5,113,54836,20,RST+ACK,60
1257425005662662,172.28.128.5,44.239.223.135,25,49364,24,PSH+ACK,280
1257425005662934,44.239.223.135,172.28.128.5,49364,25,16,ACK,66
1257425007644650,44.239.223.135,172.28.128.5,49364,25,24,PSH+ACK,86
1257425007644792,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007644816,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007644882,172.28.128.5,44.239.223.135,25,49364,24,PSH+ACK,163
1257425007645184,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007645197,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007645197,44.239.223.135,172.28.128.5,49364,25,16,ACK,66
1257425007645449,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007645851,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007645864,44.239.223.135,172.28.128.5,49364,25,24,PSH+ACK,1514
1257425007645876,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007646133,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007646137,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007646573,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007646585,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007646622,44.239.223.135,172.28.128.5,49364,25,24,PSH+ACK,1514
1257425007646647,44.239.223.135,172.28.128.5,49364,25,16,ACK,1514
1257425007646670,44.239.223.135,172.28.128.5,49364,25,24,PSH+ACK,1345
1257425007646868,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007646925,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007680769,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425007750614,172.28.128.5,44.239.223.135,25,49364,24,PSH+ACK,275
1257425007752905,172.28.128.5,44.239.223.135,25,49364,25,ACK+FIN+PSH,115
1257425007753168,44.239.223.135,172.28.128.5,49364,25,16,ACK,66
1257425007753171,44.239.223.135,172.28.128.5,49364,25,17,FIN+ACK,66
1257425007753312,172.28.128.5,44.239.223.135,25,49364,16,ACK,66
1257425053059138,35.182.39.183,172.28.134.218,32800,41524,0,NONE,1514
1257425053059150,35.182.39.183,172.28.134.218,0,0,0,NONE,1514
1257425053059160,35.182.39.183,172.28.134.218,0,0,0,NONE,1178
1257425053059512,172.28.134.218,35.182.39.183,0,0,0,NONE,590
1257425053060440,35.182.39.183,172.28.134.218,45268,18582,2,SYN,74
1257425053060583,172.28.134.218,35.182.39.183,18582,45268,20,RST+ACK,60
1257425054063142,35.182.39.183,172.28.134.218,33074,18582,2,SYN,74
1257425054063289,172.28.134.218,35.182.39.183,18582,33074,20,RST+ACK,60
1257425055063667,35.182.39.183,172.28.134.218,48095,18582,2,SYN,74
1257425055063814,172.28.134.218,35.182.39.183,18582,48095,20,RST+ACK,60
