timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257453012772564,172.28.198.166,152.162.178.254,45040,499,2,SYN,60
1257453012772574,172.28.198.166,152.162.178.254,2949,499,2,SYN,60
1257453012772699,152.162.178.254,172.28.198.166,499,45040,18,SYN+ACK,60
1257453012772713,152.162.178.254,172.28.198.166,499,2949,18,SYN+ACK,60
1257453012772916,172.28.198.166,152.162.178.254,45040,499,4,RST,60
1257453012772921,172.28.198.166,152.162.178.254,2949,499,4,RST,60
1257453012773955,172.28.1.203,152.162.178.254,25645,499,2,SYN,60
1257453012773964,172.28.1.203,152.162.178.254,31347,499,2,SYN,60
1257453012774079,152.162.178.254,172.28.1.203,499,25645,18,SYN+ACK,60
1257453012774091,152.162.178.254,172.28.1.203,499,31347,18,SYN+ACK,60
1257453012774277,172.28.1.203,152.162.178.254,25645,499,4,RST,60
1257453012774282,172.28.1.203,152.162.178.254,31347,499,4,RST,60
1257453012781018,172.28.195.194,152.162.178.254,4302,499,2,SYN,60
1257453012781026,172.28.195.194,152.162.178.254,23497,499,2,SYN,60
1257453012781139,152.162.178.254,172.28.195.194,499,4302,18,SYN+ACK,60
1257453012781151,152.162.178.254,172.28.195.194,499,23497,18,SYN+ACK,60
1257453012781339,172.28.195.194,152.162.178.254,4302,499,4,RST,60
1257453012781344,172.28.195.194,152.162.178.254,23497,499,4,RST,60
1257453012789771,172.28.20.99,152.162.178.254,20183,499,2,SYN,60
1257453012789780,172.28.20.99,152.162.178.254,10972,499,2,SYN,60
1257453012789901,152.162.178.254,172.28.20.99,499,20183,18,SYN+ACK,60
1257453012789915,152.162.178.254,172.28.20.99,499,10972,18,SYN+ACK,60
1257453012790071,172.28.20.99,152.162.178.254,20183,499,4,RST,60
1257453012790102,172.28.20.99,152.162.178.254,10972,499,4,RST,60
1257453012802363,172.28.133.86,152.162.178.254,41796,499,2,SYN,60
1257453012802371,172.28.133.86,152.162.178.254,41819,499,2,SYN,60
1257453012802487,152.162.178.254,172.28.133.86,499,41796,18,SYN+ACK,60
