timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257276730082648,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,1090
1257276730083525,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730083751,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,1090
1257276730084548,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730084624,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730084820,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730085454,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730085755,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730085832,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730085947,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730086721,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730087031,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730087109,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730087220,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730088005,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730088314,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730088396,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730088507,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730089291,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730089742,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730089866,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730089961,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730090876,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730091174,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730091177,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730091413,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730092184,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730092360,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730092392,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730092556,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730093240,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730093556,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730093638,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730093750,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,666
1257276730094891,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730095378,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730095502,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730095538,172.28.131.125,82.144.22.171,10000,52438,24,PSH+ACK,242
1257276730096393,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
1257276730096749,172.28.131.125,82.144.22.171,10000,52438,16,ACK,1514
1257276730096992,82.144.22.171,172.28.131.125,52438,10000,16,ACK,66
