timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257572855654831,122.201.178.72,172.28.42.98,40045,64216,18,SYN+ACK,114
1257572855654834,122.201.178.72,172.28.42.98,40045,64345,18,SYN+ACK,114
1257572855654839,122.201.178.72,172.28.42.98,40045,64291,18,SYN+ACK,114
1257572855654840,122.201.178.72,172.28.42.98,40045,64168,18,SYN+ACK,114
1257572855654844,122.201.178.72,172.28.42.98,40045,64336,18,SYN+ACK,114
1257572855654845,122.201.178.72,172.28.42.98,40045,64251,18,SYN+ACK,114
1257572855654861,122.201.178.72,172.28.42.98,40045,64206,18,SYN+ACK,114
1257572855654864,122.201.178.72,172.28.42.98,40045,64332,18,SYN+ACK,114
1257572855654867,122.201.178.72,172.28.42.98,40045,64257,18,SYN+ACK,114
1257572855654871,122.201.178.72,172.28.42.98,40045,64252,18,SYN+ACK,114
1257572856924266,122.201.178.72,172.28.42.98,40045,64252,18,SYN+ACK,114
1257572856924270,122.201.178.72,172.28.42.98,40045,64257,18,SYN+ACK,114
1257572856924272,122.201.178.72,172.28.42.98,40045,64332,18,SYN+ACK,114
1257572856924275,122.201.178.72,172.28.42.98,40045,64206,18,SYN+ACK,114
1257572856924276,122.201.178.72,172.28.42.98,40045,64251,18,SYN+ACK,114
1257572856924279,122.201.178.72,172.28.42.98,40045,64336,18,SYN+ACK,114
1257572856924301,122.201.178.72,172.28.42.98,40045,64168,18,SYN+ACK,114
1257572856924304,122.201.178.72,172.28.42.98,40045,64291,18,SYN+ACK,114
1257572856924308,122.201.178.72,172.28.42.98,40045,64345,18,SYN+ACK,114
1257572856924310,122.201.178.72,172.28.42.98,40045,64216,18,SYN+ACK,114
1257572857184276,122.201.178.72,172.28.42.98,40045,64289,18,SYN+ACK,114
1257572857184279,122.201.178.72,172.28.42.98,40045,64194,18,SYN+ACK,114
1257572857184283,122.201.178.72,172.28.42.98,40045,64317,18,SYN+ACK,114
1257572857184285,122.201.178.72,172.28.42.98,40045,64269,18,SYN+ACK,114
1257572857184288,122.201.178.72,172.28.42.98,40045,64296,18,SYN+ACK,114
1257572857184290,122.201.178.72,172.28.42.98,40045,64328,18,SYN+ACK,114
1257572857184311,122.201.178.72,172.28.42.98,40045,64307,18,SYN+ACK,114
1257572857184314,122.201.178.72,172.28.42.98,40045,64204,18,SYN+ACK,114
1257572857184318,122.201.178.72,172.28.42.98,40045,64321,18,SYN+ACK,114
1257572857184319,122.201.178.72,172.28.42.98,40045,64212,18,SYN+ACK,114
1257572857444285,122.201.178.72,172.28.42.98,40045,64212,18,SYN+ACK,114
1257572857444288,122.201.178.72,172.28.42.98,40045,64321,18,SYN+ACK,114
1257572857444291,122.201.178.72,172.28.42.98,40045,64204,18,SYN+ACK,114
1257572857444295,122.201.178.72,172.28.42.98,40045,64307,18,SYN+ACK,114
1257572857444298,122.201.178.72,172.28.42.98,40045,64328,18,SYN+ACK,114
1257572857444299,122.201.178.72,172.28.42.98,40045,64296,18,SYN+ACK,114
1257572857444316,122.201.178.72,172.28.42.98,40045,64269,18,SYN+ACK,114
1257572857444321,122.201.178.72,172.28.42.98,40045,64317,18,SYN+ACK,114
1257572857444322,122.201.178.72,172.28.42.98,40045,64194,18,SYN+ACK,114
