timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257321670292313,172.28.192.5,212.45.250.61,34676,8181,2,SYN,74
1257321670292562,212.45.250.61,172.28.192.5,8181,34676,18,SYN+ACK,74
1257321670292703,172.28.192.5,212.45.250.61,34676,8181,16,ACK,66
1257321670292811,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,70
1257321670293041,212.45.250.61,172.28.192.5,8181,34676,24,PSH+ACK,143
1257321670293042,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670293096,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670293186,172.28.192.5,212.45.250.61,34676,8181,16,ACK,66
1257321670293328,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670293340,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670293510,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670293776,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670293788,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,1514
1257321670293789,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670293793,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294088,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294101,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294113,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294125,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,1514
1257321670294239,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294243,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294531,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294544,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,1514
1257321670294548,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,522
1257321670294560,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294632,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294636,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294639,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294642,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670294922,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670294935,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670295053,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295056,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295061,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295064,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295287,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,843
1257321670295386,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295390,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670295624,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670304392,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,68
1257321670304564,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304577,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304633,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670304641,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304653,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304666,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304678,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304690,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304702,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304715,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670304884,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,1422
1257321670305021,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305024,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305106,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305196,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305200,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305203,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670305649,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670307065,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,68
1257321670307301,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670307471,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,349
1257321670307613,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307625,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307638,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307654,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307695,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307707,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307720,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307745,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670307819,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307831,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307843,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307879,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307891,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670307957,172.28.192.5,212.45.250.61,34676,8181,24,PSH+ACK,1080
1257321670308031,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670308050,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670308162,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670308165,212.45.250.61,172.28.192.5,8181,34676,16,ACK,66
1257321670308463,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670308476,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670308489,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
1257321670308501,172.28.192.5,212.45.250.61,34676,8181,16,ACK,1514
