timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257570930615000,172.28.4.7,19.202.221.71,80,51969,18,SYN+ACK,60
1257570930815003,172.28.4.7,19.202.221.71,80,13151,18,SYN+ACK,60
1257570931011887,172.28.4.7,19.202.221.73,80,26049,18,SYN+ACK,60
1257570931215016,172.28.4.7,19.202.221.72,80,51170,18,SYN+ACK,60
1257570931215019,172.28.4.7,19.202.221.72,80,16403,18,SYN+ACK,60
1257570931215020,172.28.4.7,19.202.221.72,80,57047,18,SYN+ACK,60
1257570931415017,172.28.4.7,19.202.221.72,80,25188,18,SYN+ACK,60
1257570931615023,172.28.4.7,19.202.221.72,80,15225,18,SYN+ACK,60
1257570932411922,172.28.4.7,19.202.221.73,80,49044,18,SYN+ACK,60
1257570932411926,172.28.4.7,19.202.221.73,80,38999,18,SYN+ACK,60
1257570932411927,172.28.4.7,19.202.221.71,80,34290,18,SYN+ACK,60
1257570932815049,172.28.4.7,19.202.221.72,80,7220,18,SYN+ACK,60
1257570933211933,172.28.4.7,19.202.221.73,80,29299,18,SYN+ACK,60
1257570934015074,172.28.4.7,19.202.221.73,80,7663,18,SYN+ACK,60
1257570934215079,172.28.4.7,19.202.221.73,80,5065,18,SYN+ACK,60
1257570935015096,172.28.4.7,19.202.221.71,80,54577,18,SYN+ACK,60
1257570936011996,172.28.4.7,19.202.221.71,80,7114,18,SYN+ACK,60
1257570936215123,172.28.4.7,19.202.221.71,80,31425,18,SYN+ACK,60
1257570936612008,172.28.4.7,19.202.221.72,80,19772,18,SYN+ACK,60
1257570936812015,172.28.4.7,19.202.221.73,80,31323,18,SYN+ACK,60
1257570937015141,172.28.4.7,19.202.221.73,80,46371,18,SYN+ACK,60
1257570937212020,172.28.4.7,19.202.221.73,80,9016,18,SYN+ACK,60
1257570937615158,172.28.4.7,19.202.221.71,80,1847,18,SYN+ACK,60
1257570937615160,172.28.4.7,19.202.221.71,80,2285,18,SYN+ACK,60
1257570937615162,172.28.4.7,19.202.221.72,80,47795,18,SYN+ACK,60
1257570938215168,172.28.4.7,19.202.221.71,80,57538,18,SYN+ACK,60
1257570938412052,172.28.4.7,19.202.221.71,80,26140,18,SYN+ACK,60
1257570938412056,172.28.4.7,19.202.221.71,80,54131,18,SYN+ACK,60
1257570938412057,172.28.4.7,19.202.221.71,80,20969,18,SYN+ACK,60
1257570938615179,172.28.4.7,19.202.221.72,80,13056,18,SYN+ACK,60
1257570938615182,172.28.4.7,19.202.221.73,80,33553,18,SYN+ACK,60
1257570938615184,172.28.4.7,19.202.221.73,80,33261,18,SYN+ACK,60
1257570938812063,172.28.4.7,19.202.221.72,80,42977,18,SYN+ACK,60
