timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257455362821503,25.178.184.105,172.28.28.128,44682,80,2,SYN,74
1257455362821696,172.28.28.128,25.178.184.105,80,44682,18,SYN+ACK,74
1257455362829479,25.178.184.105,172.28.28.128,44682,80,16,ACK,66
1257455362830798,25.178.184.105,172.28.28.128,44682,80,16,ACK,1514
1257455362830810,25.178.184.105,172.28.28.128,44682,80,16,ACK,1514
1257455362831079,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831083,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831515,25.178.184.105,172.28.28.128,44682,80,16,ACK,1514
1257455362831527,25.178.184.105,172.28.28.128,44682,80,24,PSH+ACK,1514
1257455362831539,25.178.184.105,172.28.28.128,44682,80,16,ACK,1514
1257455362831549,25.178.184.105,172.28.28.128,44682,80,24,PSH+ACK,1173
1257455362831839,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831842,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831846,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831847,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455362831994,172.28.28.128,25.178.184.105,80,44682,24,PSH+ACK,723
1257455362831995,172.28.28.128,25.178.184.105,80,44682,17,FIN+ACK,66
1257455362832334,25.178.184.105,172.28.28.128,44682,80,16,ACK,66
1257455362861427,25.178.184.105,172.28.28.128,44682,80,16,ACK,66
1257455365832545,25.178.184.105,172.28.28.128,44682,80,17,FIN+ACK,66
1257455365832573,25.178.184.105,172.28.28.128,44682,80,20,RST+ACK,66
1257455365832698,172.28.28.128,25.178.184.105,80,44682,16,ACK,66
1257455365832955,25.178.184.105,172.28.28.128,44682,80,4,RST,60
1257455365839045,25.178.184.105,172.28.22.186,53296,80,2,SYN,74
1257455365839222,172.28.22.186,25.178.184.105,80,53296,18,SYN+ACK,74
1257455365839506,25.178.184.105,172.28.22.186,53296,80,16,ACK,66
1257455365840842,25.178.184.105,172.28.22.186,53296,80,16,ACK,1514
1257455365840854,25.178.184.105,172.28.22.186,53296,80,16,ACK,1514
1257455365841125,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365841128,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365841566,25.178.184.105,172.28.22.186,53296,80,16,ACK,1514
1257455365841578,25.178.184.105,172.28.22.186,53296,80,24,PSH+ACK,1514
1257455365841590,25.178.184.105,172.28.22.186,53296,80,16,ACK,1514
1257455365841600,25.178.184.105,172.28.22.186,53296,80,24,PSH+ACK,1173
1257455365841889,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365841893,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365841896,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365841899,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455365842040,172.28.22.186,25.178.184.105,80,53296,24,PSH+ACK,723
1257455365842040,172.28.22.186,25.178.184.105,80,53296,17,FIN+ACK,66
1257455365842376,25.178.184.105,172.28.22.186,53296,80,16,ACK,66
1257455365881515,25.178.184.105,172.28.22.186,53296,80,16,ACK,66
1257455368842764,25.178.184.105,172.28.22.186,53296,80,17,FIN+ACK,66
1257455368842768,25.178.184.105,172.28.22.186,53296,80,20,RST+ACK,66
1257455368842914,172.28.22.186,25.178.184.105,80,53296,16,ACK,66
1257455368843161,25.178.184.105,172.28.22.186,53296,80,4,RST,60
1257455368849147,25.178.184.105,172.28.6.119,41970,80,2,SYN,74
1257455368849324,172.28.6.119,25.178.184.105,80,41970,18,SYN+ACK,74
1257455368849596,25.178.184.105,172.28.6.119,41970,80,16,ACK,66
1257455368850908,25.178.184.105,172.28.6.119,41970,80,16,ACK,1514
1257455368850921,25.178.184.105,172.28.6.119,41970,80,16,ACK,1514
1257455368851192,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368851195,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368851635,25.178.184.105,172.28.6.119,41970,80,16,ACK,1514
1257455368851648,25.178.184.105,172.28.6.119,41970,80,24,PSH+ACK,1514
1257455368851660,25.178.184.105,172.28.6.119,41970,80,16,ACK,1514
1257455368851670,25.178.184.105,172.28.6.119,41970,80,24,PSH+ACK,1173
1257455368851970,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368851974,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368851975,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368851979,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455368852108,172.28.6.119,25.178.184.105,80,41970,24,PSH+ACK,723
1257455368852108,172.28.6.119,25.178.184.105,80,41970,17,FIN+ACK,66
1257455368852442,25.178.184.105,172.28.6.119,41970,80,16,ACK,66
1257455368884113,25.178.184.105,172.28.6.119,41970,80,16,ACK,66
1257455371852666,25.178.184.105,172.28.6.119,41970,80,17,FIN+ACK,66
1257455371852669,25.178.184.105,172.28.6.119,41970,80,20,RST+ACK,66
1257455371852814,172.28.6.119,25.178.184.105,80,41970,16,ACK,66
1257455371853064,25.178.184.105,172.28.6.119,41970,80,4,RST,60
1257455371858954,25.178.184.105,172.28.20.14,44273,80,2,SYN,74
1257455371859133,172.28.20.14,25.178.184.105,80,44273,18,SYN+ACK,74
