timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257513940861082,172.28.129.124,152.162.178.254,1609,499,2,SYN,60
1257513940861091,172.28.133.12,152.162.178.254,5162,499,2,SYN,60
1257513940861100,172.28.133.86,152.162.178.254,5763,499,2,SYN,60
1257513940861112,172.28.133.158,152.162.178.254,52683,499,2,SYN,60
1257513940861335,152.162.178.254,172.28.129.124,499,1609,18,SYN+ACK,60
1257513940861336,152.162.178.254,172.28.133.12,499,5162,18,SYN+ACK,60
1257513940861361,152.162.178.254,172.28.133.86,499,5763,18,SYN+ACK,60
1257513940861362,152.162.178.254,172.28.133.158,499,52683,18,SYN+ACK,60
1257513940861548,172.28.129.124,152.162.178.254,1609,499,4,RST,60
1257513940861591,172.28.133.12,152.162.178.254,5162,499,4,RST,60
1257513940861596,172.28.133.86,152.162.178.254,5763,499,4,RST,60
1257513940861601,172.28.133.158,152.162.178.254,52683,499,4,RST,60
1257513940871437,172.28.1.134,152.162.178.254,36431,499,2,SYN,60
1257513940871446,172.28.195.194,152.162.178.254,2537,499,2,SYN,60
1257513940871545,152.162.178.254,172.28.1.134,499,36431,18,SYN+ACK,60
1257513940871558,152.162.178.254,172.28.195.194,499,2537,18,SYN+ACK,60
1257513940871711,172.28.1.134,152.162.178.254,36431,499,4,RST,60
1257513940871735,172.28.195.194,152.162.178.254,2537,499,4,RST,60
1257513940881136,172.28.1.203,152.162.178.254,43598,499,2,SYN,60
1257513940881256,152.162.178.254,172.28.1.203,499,43598,18,SYN+ACK,60
1257513940881400,172.28.1.203,152.162.178.254,43598,499,4,RST,60
1257513940961097,172.28.129.124,152.162.178.254,43741,499,2,SYN,60
1257513940961106,172.28.133.12,152.162.178.254,48226,499,2,SYN,60
1257513940961116,172.28.133.86,152.162.178.254,15320,499,2,SYN,60
1257513940961124,172.28.133.158,152.162.178.254,14729,499,2,SYN,60
1257513940961231,152.162.178.254,172.28.129.124,499,43741,18,SYN+ACK,60
