timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257427803780136,172.28.1.203,152.162.178.254,24101,499,2,SYN,60
1257427803780241,152.162.178.254,172.28.1.203,499,24101,18,SYN+ACK,60
1257427803780387,172.28.1.203,152.162.178.254,24101,499,4,RST,60
1257427803784544,172.28.133.12,152.162.178.254,54092,499,2,SYN,60
1257427803784652,152.162.178.254,172.28.133.12,499,54092,18,SYN+ACK,60
1257427803784799,172.28.133.12,152.162.178.254,54092,499,4,RST,60
1257427803793916,172.28.133.158,152.162.178.254,3461,499,2,SYN,60
1257427803793938,172.28.129.124,152.162.178.254,5376,499,2,SYN,60
1257427803794024,152.162.178.254,172.28.133.158,499,3461,18,SYN+ACK,60
1257427803794045,152.162.178.254,172.28.129.124,499,5376,18,SYN+ACK,60
1257427803794191,172.28.133.158,152.162.178.254,3461,499,4,RST,60
1257427803794196,172.28.129.124,152.162.178.254,5376,499,4,RST,60
1257427803801083,172.28.1.134,152.162.178.254,33609,499,2,SYN,60
1257427803801273,152.162.178.254,172.28.1.134,499,33609,18,SYN+ACK,60
1257427803801459,172.28.1.134,152.162.178.254,33609,499,4,RST,60
1257427803810989,172.28.133.86,152.162.178.254,57712,499,2,SYN,60
1257427803811095,152.162.178.254,172.28.133.86,499,57712,18,SYN+ACK,60
1257427803811243,172.28.133.86,152.162.178.254,57712,499,4,RST,60
1257427803880150,172.28.1.203,152.162.178.254,27273,499,2,SYN,60
1257427803880258,152.162.178.254,172.28.1.203,499,27273,18,SYN+ACK,60
1257427803880403,172.28.1.203,152.162.178.254,27273,499,4,RST,60
1257427803884558,172.28.133.12,152.162.178.254,44072,499,2,SYN,60
1257427803884664,152.162.178.254,172.28.133.12,499,44072,18,SYN+ACK,60
1257427803884815,172.28.133.12,152.162.178.254,44072,499,4,RST,60
1257427803893932,172.28.133.158,152.162.178.254,25738,499,2,SYN,60
1257427803893953,172.28.129.124,152.162.178.254,58007,499,2,SYN,60
1257427803894041,152.162.178.254,172.28.133.158,499,25738,18,SYN+ACK,60
1257427803894064,152.162.178.254,172.28.129.124,499,58007,18,SYN+ACK,60
1257427803894246,172.28.133.158,152.162.178.254,25738,499,4,RST,60
1257427803894255,172.28.129.124,152.162.178.254,58007,499,4,RST,60
1257427803901096,172.28.1.134,152.162.178.254,20649,499,2,SYN,60
